Time,Ecoregion,SoilType,NrOfCohorts,MaxLayerStdev,Layers,PAR0,Tmin(C),Tave(C),Tday(C),Tmax(C),Precip(mm/mo),CO2(ppm),O3(cum_ppb_h,RunOff(mm/mo),Leakage(mm),PET(mm),Evaporation(mm),Transpiration(mm),Interception(mm),PrecLoss(mm/mo),water(mm),PressureHead(mm),SnowPack(mm),LAI(m2),VPD(kPa),GrossPsn(gC_m2_mo),NetPsn(gC_m2_mo),MaintenanceRespiration(gC_mo),Wood(gDW),Root(gDW),Fol(gDW),NSC(gC),HeteroResp(gC_mo),Litter(gDW_m2),CWD(gDW_m2),WoodSenescence(gDW_m2),FoliageSenescence(gDW_m2),SubCanopyPAR,FrostDepth(mm),LeakageFrac(-)
2150.5,SALO1,SALO,2,7942,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,60.06307,86.27453,25.16932,82.01943,144,0,7.072126,1.833664,149.2536,95.14651,74.57271,24981,12303,1768.031,1745.433,987,1684,3381.75201416016,396,588,19.02788,1000,1
2150.583,SALO1,SALO,2,7942,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,36.6949,53.14868,15.50534,81.50362,153,0,7.072126,1.716394,120.5257,78.50957,72.27353,24981,12303,1768.031,1751.669,987,1684,3381.75201416016,396,588,15.18105,1000,1
2150.667,SALO1,SALO,2,7942,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,0,0,0,86.09914,206.8332,60.34053,136.199,13,0,7.072126,1.34483,257.7604,156.6794,56.977,24981,12303,1768.031,1851.372,987,1684,3381.75201416016,396,588,12.37124,1000,1
2150.75,SALO1,SALO,2,7942,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,0,0,0,62.50776,111.9759,32.66732,149.915,8,0,7.072126,1.208028,208.3253,132.4238,35.8276,24981,12303,1768.031,1947.969,987,1684,3381.75201416016,396,588,11.28321,1000,1
2150.833,SALO1,SALO,2,7942,2,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,28.58596,13.87578,4.048054,130.7744,16,0,7.072126,0.9214814,124.8967,77.62119,22.18711,24981,12303,1768.031,2003.403,987,1684,3381.75201416016,396,588,8.33704,1000,1
2150.917,SALO1,SALO,2,7942,2,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,0,0,0,0,38.95445,11.36439,157.2913,7,0,4.714987,0.5443873,0,0,15.49981,24981,12303,1178.747,1987.904,987,2273.2848815918,3381.75201416016,396,588,18.01635,1000,1
2151,SALO1,SALO,2,7976,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,0,0,0,0,19.56528,9.743766,180.0268,3,0,4.714987,0.4528019,0,0,13.00767,24975,12300,1178.747,1586.842,987,1684,3380.6960144043,396,588,22.60895,1000,1
2151.083,SALO1,SALO,2,7976,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,48.99561,0,0,0,49.51847,24.66084,188.5732,3,0,4.714987,0.5923707,0,0,16.21224,24975,12300,1178.747,1570.63,987,1684,3380.6960144043,396,588,27.52834,1000,1
2151.167,SALO1,SALO,2,7976,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0,0,0,52.24933,9.175669,4.569602,146.9864,9,0,7.070647,1.038475,202.5674,141.5894,28.74895,24975,12300,1767.662,1418.458,987,1684,3380.6960144043,396,588,13.33561,1000,1
2151.25,SALO1,SALO,2,7976,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,65.59012,38.725,11.30074,107.7646,41,0,7.070647,1.101895,239.653,174.9749,32.59806,24975,12300,1767.662,1560.835,987,1684,3380.6960144043,396,588,16.11713,1000,1
2151.333,SALO1,SALO,2,7976,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,57.12368,74.15417,21.6397,101.1336,54,0,7.070647,1.159148,208.2655,144.5084,44.66722,24975,12300,1767.662,1660.677,987,1684,3380.6960144043,396,588,15.35627,1000,1
2151.417,SALO1,SALO,2,7976,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,63.06472,67.54323,19.71049,84.06004,129,0,7.070647,1.587563,189.5123,130.3743,64.32985,24975,12300,1767.662,1726.721,987,1684,3380.6960144043,396,588,18.38494,1000,1
2151.5,SALO1,SALO,2,7976,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,59.43401,86.26212,25.17304,83.36314,137,0,7.070647,1.833664,159.1774,96.44221,74.55544,24975,12300,1767.662,1748.608,987,1684,3380.6960144043,396,588,19.04196,1000,1
2151.583,SALO1,SALO,2,7976,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,35.20177,53.14103,15.50764,84.34584,129,0,7.070647,1.716394,105.7664,62.63317,72.25677,24975,12300,1767.662,1738.985,987,1684,3380.6960144043,396,588,15.19228,1000,1
2151.667,SALO1,SALO,2,7976,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,0,0,0,85.72842,206.8035,60.34946,139.4328,12,0,7.070647,1.34483,256.6506,155.5908,56.96379,24975,12300,1767.662,1837.612,987,1684,3380.6960144043,396,588,12.38039,1000,1
2151.75,SALO1,SALO,2,7976,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,0,0,0,62.22778,111.9598,32.67215,153.44,7,0,7.070647,1.208028,207.3922,131.5065,35.81929,24975,12300,1767.662,1933.299,987,1684,3380.6960144043,396,588,11.29156,1000,1
2151.833,SALO1,SALO,2,7976,2,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,28.46183,13.87378,4.048652,134.4251,14,0,7.070647,0.9214814,124.3544,77.08871,22.18197,24975,12300,1767.662,1988.205,987,1684,3380.6960144043,396,588,8.343207,1000,1
2151.917,SALO1,SALO,2,7976,2,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,0,0,0,0,38.94884,11.36607,160.9459,6,0,4.714001,0.5443873,0,0,15.49622,24975,12300,1178.5,1972.709,987,2273.16165161133,3380.6960144043,396,588,18.02523,1000,1
2152,SALO1,SALO,2,8055,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,0,0,0,0,19.56208,9.744727,183.6835,3,0,4.714001,0.4528019,0,0,13.00465,24959,12293,1178.5,1586.509,987,1683,3379.6000213623,396,588,22.62009,1000,1
2152.083,SALO1,SALO,2,8055,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,52.65788,0,0,0,49.51036,24.66328,188.5732,3,0,4.714001,0.5923707,0,0,16.20206,24959,12293,1178.5,1570.306,987,1683,3379.6000213623,396,588,27.54189,1000,1
2152.167,SALO1,SALO,2,8055,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0,0,0,52.05384,9.174167,4.570053,147.1829,9,0,7.07036,1.038475,201.8095,140.8339,28.76123,24959,12293,1767.59,1417.288,987,1683,3379.6000213623,396,588,13.33753,1000,1
2152.25,SALO1,SALO,2,8055,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,65.31326,38.72392,11.30107,108.2388,40,0,7.07036,1.101895,238.6414,173.9659,32.60836,24959,12293,1767.59,1558.646,987,1683,3379.6000213623,396,588,16.11945,1000,1
2152.333,SALO1,SALO,2,8055,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,63.77332,74.1521,21.64032,94.95952,76,0,7.07036,1.159148,233.6617,164.6849,44.66451,24959,12293,1767.59,1678.666,987,1683,3379.6000213623,396,588,15.35848,1000,1
2152.417,SALO1,SALO,2,8055,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,58.11134,67.54134,19.71106,82.84061,144,0,7.07036,1.587563,176.5609,123.7956,64.29721,24959,12293,1767.59,1738.164,987,1683,3379.6000213623,396,588,18.38758,1000,1
2152.5,SALO1,SALO,2,8055,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,53.96507,86.2597,25.17377,87.61433,110,0,7.07036,1.833664,125.0143,71.68723,74.50862,24959,12293,1767.59,1735.342,987,1683,3379.6000213623,396,588,19.0447,1000,1
2152.583,SALO1,SALO,2,8055,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,40.65426,53.13954,15.50808,83.14562,137,0,7.07036,1.716394,111.7911,65.93669,72.15967,24959,12293,1767.59,1729.119,987,1683,3379.6000213623,396,588,15.19447,1000,1
2152.667,SALO1,SALO,2,8055,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,0,0,0,77.79004,206.7977,60.3512,146.1751,9,0,7.07036,1.34483,238.7689,141.2719,56.8838,24959,12293,1767.59,1813.507,987,1683,3379.6000213623,396,588,12.38217,1000,1
2152.75,SALO1,SALO,2,8055,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,0,0,0,61.7679,111.9567,32.67309,160.6443,6,0,7.07036,1.208028,205.8595,129.9769,35.76125,24959,12293,1767.59,1907.722,987,1683,3379.6000213623,396,588,11.29318,1000,1
2152.833,SALO1,SALO,2,8055,2,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,28.26416,13.87339,4.048769,141.8273,11,0,7.07036,0.9214814,123.4907,76.22699,22.14875,24959,12293,1767.59,1961.801,987,1683,3379.6000213623,396,588,8.344409,1000,1
2152.917,SALO1,SALO,2,8055,2,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,0,0,0,0,38.94775,11.36639,168.3489,5,0,4.713809,0.5443873,0,0,15.48397,24959,12293,1178.452,1946.317,987,2272.13766479492,3379.6000213623,396,588,18.02695,1000,1
2153,SALO1,SALO,2,7987,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,2.51384,0,0,0,19.56146,9.744913,188.5732,3,0,4.713809,0.4528019,0,0,12.99649,24926,12277,1178.452,1586.435,986,1683,3378.36003112793,395,588,22.62226,1000,1
2153.083,SALO1,SALO,2,7987,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,57.54875,0,0,0,49.50879,24.66375,188.5732,3,0,4.713809,0.5923707,0,0,16.18054,24926,12277,1178.452,1570.254,986,1683,3378.36003112793,395,588,27.54453,1000,1
2153.167,SALO1,SALO,2,7987,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0,0,0,51.58915,9.173875,4.570141,147.6478,9,0,7.068196,1.038475,200.0079,139.051,28.69274,24926,12277,1767.049,1415.744,986,1683,3378.36003112793,395,588,13.35197,1000,1
2153.25,SALO1,SALO,2,7987,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,64.72679,38.71577,11.30351,109.2958,38,0,7.068196,1.101895,236.4986,171.8429,32.53434,24926,12277,1767.049,1555.052,986,1683,3378.36003112793,395,588,16.1369,1000,1
2153.333,SALO1,SALO,2,7987,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,60.3026,74.1365,21.645,99.49819,60,0,7.068196,1.159148,230.1424,161.9495,44.5799,24926,12277,1767.049,1672.422,986,1683,3378.36003112793,395,588,15.3751,1000,1
2153.417,SALO1,SALO,2,7987,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,62.7308,67.52713,19.71532,82.7698,144,0,7.068196,1.587563,179.2463,127.0998,64.20409,24926,12277,1767.049,1735.317,986,1683,3378.36003112793,395,588,18.40748,1000,1
2153.5,SALO1,SALO,2,7987,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,57.77901,86.24155,25.17921,83.74225,137,0,7.068196,1.833664,151.3275,92.25599,74.40968,24926,12277,1767.049,1753.163,986,1683,3378.36003112793,395,588,19.06531,1000,1
2153.583,SALO1,SALO,2,7987,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,36.49505,53.12836,15.51143,83.44057,137,0,7.068196,1.716394,140.0991,76.59007,72.11552,24926,12277,1767.049,1757.638,986,1683,3378.36003112793,395,588,15.21091,1000,1
2153.667,SALO1,SALO,2,7987,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,0,0,0,62.98282,206.7542,60.36425,161.3076,6,0,7.068196,1.34483,208.7234,120.4912,56.85242,24926,12277,1767.049,1821.277,986,1683,3378.36003112793,395,588,12.39557,1000,1
2153.75,SALO1,SALO,2,7987,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,0,0,0,61.51157,111.9331,32.68016,176.0498,4,0,7.068196,1.208028,205.0052,129.1459,35.74927,24926,12277,1767.049,1914.673,986,1683,3378.36003112793,395,588,11.30541,1000,1
2153.833,SALO1,SALO,2,7987,2,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,28.14066,13.87047,4.049644,157.3582,7,0,7.068196,0.9214814,122.9511,75.70187,22.13861,24926,12277,1767.049,1968.236,986,1683,3378.36003112793,395,588,8.353437,1000,1
2153.917,SALO1,SALO,2,7987,2,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,0,0,0,0,38.93956,11.36885,183.8855,3,0,4.712366,0.5443873,0,0,15.46592,24926,12277,1178.092,1952.77,986,2271.95736694336,3378.36003112793,395,588,18.03996,1000,1
2154,SALO1,SALO,2,7958,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,18.05367,0,0,0,19.55677,9.74632,188.5732,3,0,4.712366,0.4528019,0,0,12.97923,24898,12262,1178.092,1585.933,986,1683,3376.84002685547,395,588,22.63858,1000,1
2154.083,SALO1,SALO,2,7958,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,57.55698,0,0,0,49.49693,24.66731,188.5732,3,0,4.712366,0.5923707,0,0,16.16228,24898,12262,1178.092,1569.771,986,1683,3376.84002685547,395,588,27.56441,1000,1
2154.167,SALO1,SALO,2,7958,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0,0,0,51.27723,9.171677,4.5708,147.9612,9,0,7.065508,1.038475,198.7986,137.8649,28.66037,24898,12262,1766.377,1414.246,986,1683,3376.84002685547,395,588,13.36993,1000,1
2154.25,SALO1,SALO,2,7958,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,64.31857,38.70564,11.30655,110.0246,36,0,7.065508,1.101895,235.007,170.3759,32.49762,24898,12262,1766.377,1552.124,986,1683,3376.84002685547,395,588,16.1586,1000,1
2154.333,SALO1,SALO,2,7958,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,67.9528,74.1171,21.65082,92.59035,84,0,7.065508,1.159148,254.488,177.8981,44.52959,24898,12262,1766.377,1685.492,986,1683,3376.84002685547,395,588,15.39578,1000,1
2154.417,SALO1,SALO,2,7958,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,55.48975,67.50945,19.72062,83.11536,137,0,7.065508,1.587563,175.4293,117.5826,64.13164,24898,12262,1766.377,1738.943,986,1683,3376.84002685547,395,588,18.43224,1000,1
2154.5,SALO1,SALO,2,7958,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,58.45192,86.21899,25.18598,83.43076,137,0,7.065508,1.833664,148.2053,84.52536,74.32571,24898,12262,1766.377,1749.143,986,1683,3376.84002685547,395,588,19.09096,1000,1
2154.583,SALO1,SALO,2,7958,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,35.97433,53.11446,15.51561,83.65951,137,0,7.065508,1.716394,117.3795,62.84372,72.03413,24898,12262,1766.377,1739.952,986,1683,3376.84002685547,395,588,15.23137,1000,1
2154.667,SALO1,SALO,2,7958,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,0,0,0,78.55933,206.7001,60.38048,145.988,10,0,7.065508,1.34483,235.188,139.2069,56.78827,24898,12262,1766.377,1822.371,986,1683,3376.84002685547,395,588,12.41225,1000,1
2154.75,SALO1,SALO,2,7958,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,0,0,0,61.17249,111.9038,32.68895,161.0898,6,0,7.065508,1.208028,203.8751,128.0446,35.70893,24898,12262,1766.377,1914.707,986,1683,3376.84002685547,395,588,11.32061,1000,1
2154.833,SALO1,SALO,2,7958,2,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,27.9888,13.86685,4.050734,142.5528,11,0,7.065508,0.9214814,122.2877,75.05635,22.11362,24898,12262,1766.377,1967.649,986,1683,3376.84002685547,395,588,8.364677,1000,1
2154.917,SALO1,SALO,2,7958,2,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,0,0,0,0,38.92937,11.37191,169.0872,4,0,4.710574,0.5443873,0,0,15.44847,24898,12262,1177.644,1952.201,986,2271.73345947266,3376.84002685547,395,587,18.05613,1000,1
2155,SALO1,SALO,2,7999,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,3.259338,0,0,0,19.55095,9.748066,188.5732,3,0,4.710574,0.4528019,0,0,12.96458,24870,12249,1177.644,1585.316,986,1682,3375.37600708008,394,587,22.65888,1000,1
2155.083,SALO1,SALO,2,7999,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,57.56738,0,0,0,49.48219,24.67173,188.5732,3,0,4.710574,0.5923707,0,0,16.14425,24870,12249,1177.644,1569.172,986,1682,3375.37600708008,394,587,27.58912,1000,1
2155.167,SALO1,SALO,2,7999,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0.9697418,0,0,50.94018,9.168945,4.57162,147.3305,9,0,7.063066,1.038475,197.4919,136.5792,28.62839,24870,12249,1765.767,1412.467,986,1682,3375.37600708008,394,587,13.38626,1000,1
2155.25,SALO1,SALO,2,7999,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,63.87804,38.69643,11.30931,109.8409,38,0,7.063066,1.101895,233.3974,168.7887,32.46137,24870,12249,1765.767,1548.794,986,1682,3375.37600708008,394,587,16.17834,1000,1
2155.333,SALO1,SALO,2,7999,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,69.32719,74.09946,21.65611,91.04458,89,0,7.063066,1.159148,256.2788,183.4411,44.47992,24870,12249,1765.767,1687.756,986,1682,3375.37600708008,394,587,15.41458,1000,1
2155.417,SALO1,SALO,2,7999,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,50.3704,67.4934,19.72544,86.70018,116,0,7.063066,1.587563,162.611,111.3788,64.0601,24870,12249,1765.767,1735.074,986,1682,3375.37600708008,394,587,18.45476,1000,1
2155.5,SALO1,SALO,2,7999,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,61.65272,86.19848,25.19213,83.82915,137,0,7.063066,1.833664,161.9922,103.1451,74.2428,24870,12249,1765.767,1763.976,986,1682,3375.37600708008,394,587,19.11428,1000,1
2155.583,SALO1,SALO,2,7999,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,37.06227,53.10183,15.5194,82.97879,144,0,7.063066,1.716394,100.319,52.90762,71.95378,24870,12249,1765.767,1744.93,986,1682,3375.37600708008,394,587,15.24998,1000,1
2155.667,SALO1,SALO,2,7999,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,0,0,0,65.21091,206.6509,60.39523,158.6901,6,0,7.063066,1.34483,195.226,109.4637,56.72492,24870,12249,1765.767,1797.669,986,1682,3375.37600708008,394,587,12.4274,1000,1
2155.75,SALO1,SALO,2,7999,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,0,0,0,60.80603,111.8772,32.69693,174.1769,4,0,7.063066,1.208028,202.6538,126.8495,35.66909,24870,12249,1765.767,1888.849,986,1682,3375.37600708008,394,587,11.33444,1000,1
2155.833,SALO1,SALO,2,7999,2,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,27.82449,13.86355,4.051723,155.8064,7,0,7.063066,0.9214814,121.5698,74.35477,22.08896,24870,12249,1765.767,1941.115,986,1682,3375.37600708008,394,587,8.37489,1000,1
2155.917,SALO1,SALO,2,7999,2,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,0,0,0,0,38.92011,11.37469,182.3473,3,0,4.708946,0.5443873,0,0,15.43124,24870,12249,1177.237,1925.684,986,2270.53002929688,3375.37600708008,394,587,18.07084,1000,1
2156,SALO1,SALO,2,8020,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,16.52336,0,0,0,19.54566,9.749654,188.5732,3,0,4.708946,0.4528019,0,0,12.95012,24825,12227,1177.237,1584.755,985,1682,3372.94403076172,394,587,22.67733,1000,1
2156.083,SALO1,SALO,2,8020,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,57.57678,0,0,0,49.4688,24.67575,188.5732,3,0,4.708946,0.5923707,0,0,16.11513,24825,12227,1177.237,1568.64,985,1682,3372.94403076172,394,587,27.61159,1000,1
2156.167,SALO1,SALO,2,8020,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0.9698944,0,0,50.72366,9.166465,4.572364,147.5485,9,0,7.059653,1.038475,196.6524,135.7692,28.60692,24825,12227,1764.913,1411.347,985,1682,3372.94403076172,394,587,13.40912,1000,1
2156.25,SALO1,SALO,2,8020,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,63.5715,38.68356,11.31318,110.3745,36,0,7.059653,1.101895,232.2774,167.6998,32.43341,24825,12227,1764.913,1546.614,985,1682,3372.94403076172,394,587,16.20597,1000,1
2156.333,SALO1,SALO,2,8020,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,73.69343,74.07483,21.6635,87.22923,110,0,7.059653,1.159148,268.0407,187.3797,44.42487,24825,12227,1764.913,1689.569,985,1682,3372.94403076172,394,587,15.44091,1000,1
2156.417,SALO1,SALO,2,8020,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,47.73891,67.47095,19.73217,85.5321,122,0,7.059653,1.587563,144.6892,91.82521,63.95223,24825,12227,1764.913,1717.442,985,1682,3372.94403076172,394,587,18.48627,1000,1
2156.5,SALO1,SALO,2,8020,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,45.39378,86.16982,25.20073,98.94004,63,0,7.059653,1.833664,121.3502,72.13742,74.10886,24825,12227,1764.913,1715.471,985,1682,3372.94403076172,394,587,19.14692,1000,1
2156.583,SALO1,SALO,2,8020,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,44.57015,53.08417,15.52469,90.59413,93,0,7.059653,1.716394,128.0451,70.95191,71.77251,24825,12227,1764.913,1714.65,985,1682,3372.94403076172,394,587,15.27602,1000,1
2156.667,SALO1,SALO,2,8020,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,0,0,0,83.23785,206.5822,60.41585,148.3266,9,0,7.059653,1.34483,249.1944,148.2917,56.5786,24825,12227,1764.913,1806.363,985,1682,3372.94403076172,394,587,12.44863,1000,1
2156.75,SALO1,SALO,2,8020,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,0,0,0,60.33275,111.84,32.70809,164.3127,5,0,7.059653,1.208028,201.0764,125.3088,35.56937,24825,12227,1764.913,1896.102,985,1682,3372.94403076172,394,587,11.3538,1000,1
2156.833,SALO1,SALO,2,8020,2,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,27.62254,13.85894,4.053106,146.1475,9,0,7.059653,0.9214814,120.6874,73.49522,22.02991,24825,12227,1764.913,1947.567,985,1682,3372.94403076172,394,587,8.389194,1000,1
2156.917,SALO1,SALO,2,8020,2,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,0,0,0,0,38.90717,11.37857,172.6975,4,0,4.706671,0.5443873,0,0,15.40089,24825,12227,1176.668,1932.166,985,2270.24560546875,3372.94403076172,394,587,18.09141,1000,1
2157,SALO1,SALO,2,8014,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,6.878555,0,0,0,19.53826,9.751873,188.5732,3,0,4.706671,0.4528019,0,0,12.92676,24786,12208,1176.668,1583.967,986,1681,3370.23202514648,393,587,22.70316,1000,1
2157.083,SALO1,SALO,2,8014,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,57.58987,0,0,0,49.45008,24.68136,188.5732,3,0,4.706671,0.5923707,0,0,16.08949,24786,12208,1176.668,1567.877,986,1681,3370.23202514648,393,587,27.64303,1000,1
2157.167,SALO1,SALO,2,8014,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0.9701233,0,0,50.26323,9.162997,4.573404,148.0113,9,0,7.057938,1.038475,194.8674,133.9989,28.53127,24786,12208,1764.484,1408.827,986,1681,3370.23202514648,393,587,13.42062,1000,1
2157.25,SALO1,SALO,2,8014,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,62.98956,38.67709,11.31511,111.4237,35,0,7.057938,1.101895,230.1511,165.5892,32.35125,24786,12208,1764.484,1542.065,986,1681,3370.23202514648,393,587,16.21988,1000,1
2157.333,SALO1,SALO,2,8014,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,65.46274,74.06245,21.66722,96.51777,69,0,7.057938,1.159148,235.9047,165.1622,44.32903,24786,12208,1764.484,1662.897,986,1681,3370.23202514648,393,587,15.45416,1000,1
2157.417,SALO1,SALO,2,8014,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,54.64824,67.45968,19.73555,87.91921,110,0,7.057938,1.587563,161.3911,110.1905,63.84278,24786,12208,1764.484,1709.245,986,1681,3370.23202514648,393,587,18.50214,1000,1
2157.5,SALO1,SALO,2,8014,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,63.08488,86.15541,25.20506,83.64613,137,0,7.057938,1.833664,151.5517,87.5312,73.99094,24786,12208,1764.484,1722.785,986,1681,3370.23202514648,393,587,19.16335,1000,1
2157.583,SALO1,SALO,2,8014,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,33.46876,53.07529,15.52736,86.40784,116,0,7.057938,1.716394,108.1271,59.78015,71.70969,24786,12208,1764.484,1710.856,986,1681,3370.23202514648,393,587,15.28913,1000,1
2157.667,SALO1,SALO,2,8014,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,0,0,0,69.35451,206.5476,60.42621,158.0478,6,0,7.057938,1.34483,207.631,116.8406,56.53249,24786,12208,1764.484,1771.164,986,1681,3370.23202514648,393,587,12.45931,1000,1
2157.75,SALO1,SALO,2,8014,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,0,0,0,60.0725,111.8213,32.7137,174.3073,4,0,7.057938,1.208028,200.2091,124.4598,35.54809,24786,12208,1764.484,1860.076,986,1681,3370.23202514648,393,587,11.36354,1000,1
