Time,Ecoregion,SoilType,NrOfCohorts,MaxLayerStdev,Layers,PAR0,Tmin(C),Tave(C),Tday(C),Tmax(C),Precip(mm/mo),CO2(ppm),O3(cum_ppb_h,RunOff(mm/mo),Leakage(mm),PET(mm),Evaporation(mm),Transpiration(mm),Interception(mm),PrecLoss(mm/mo),water(mm),PressureHead(mm),SnowPack(mm),LAI(m2),VPD(kPa),GrossPsn(gC_m2_mo),NetPsn(gC_m2_mo),MaintenanceRespiration(gC_mo),Wood(gDW),Root(gDW),Fol(gDW),NSC(gC),HeteroResp(gC_mo),Litter(gDW_m2),CWD(gDW_m2),WoodSenescence(gDW_m2),FoliageSenescence(gDW_m2),SubCanopyPAR,FrostDepth(mm),LeakageFrac(-)
2085,SALO1,SALO,2,10145,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,0,0,0,0,20.08984,9.586399,132.908,15,0,4.87781,0.4528019,0,0,15.91105,30771,15155,1219.453,1644.552,1062,1737,3888.25604248047,485,609,20.84125,1000,1
2085.083,SALO1,SALO,2,10145,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,0.947403,0,0,0,50.84609,24.26256,188.5732,3,0,4.87781,0.5923707,0,0,19.97387,30771,15155,1219.453,1624.578,1062,1737,3888.25604248047,485,609,25.376,1000,1
2085.167,SALO1,SALO,2,10145,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,1.907318,0,0,71.70018,9.421673,4.495801,125.456,20,0,7.323281,1.038475,345.8551,254.5013,35.4194,30771,15155,1830.82,1568.544,1062,1737,3888.25604248047,485,609,11.75315,1000,1
2085.25,SALO1,SALO,2,10145,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,66.25676,39.66473,11.01882,84.90986,129,0,7.323281,1.101895,335.9507,266.594,40.16161,30771,15155,1830.82,1794.977,1062,1737,3888.25604248047,485,609,14.2046,1000,1
2085.333,SALO1,SALO,2,10145,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,48.03292,75.95365,21.09986,86.10989,116,0,7.323281,1.159148,237.8834,165.2602,55.03111,30771,15155,1830.82,1905.207,1062,1737,3888.25604248047,485,609,13.53403,1000,1
2085.417,SALO1,SALO,2,10145,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,48.08347,69.18228,19.21877,82.87018,144,0,7.323281,1.587563,184.2789,132.3853,79.25595,30771,15155,1830.82,1958.336,1062,1737,3888.25604248047,485,609,16.2033,1000,1
2085.5,SALO1,SALO,2,10145,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,56.84923,88.35542,24.54505,83.29276,137,0,7.323281,1.833664,168.9035,103.5407,91.85412,30771,15155,1830.82,1970.022,1062,1737,3888.25604248047,485,609,16.78236,1000,1
2085.583,SALO1,SALO,2,10145,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,34.26115,54.43059,15.12077,84.31339,129,0,7.323281,1.716394,152.6598,91.9855,89.02212,30771,15155,1830.82,1972.986,1062,1737,3888.25604248047,485,609,13.3895,1000,1
2085.667,SALO1,SALO,2,10145,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,0,0,0,92.00931,211.8219,58.84393,129.6066,17,0,7.323281,1.34483,348.875,217.9461,70.18079,30771,15155,1830.82,2120.751,1062,1737,3888.25604248047,485,609,10.91128,1000,1
2085.75,SALO1,SALO,2,10145,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,0,0,0,84.40939,114.6767,31.85708,119.5304,25,0,7.323281,1.208028,350.0128,236.3253,44.13025,30771,15155,1830.82,2312.947,1062,1737,3888.25604248047,485,609,9.951654,1000,1
2085.833,SALO1,SALO,2,10145,2,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,38.50216,14.21045,3.947651,90.23942,93,0,7.323281,0.9214814,209.2997,138.489,27.32874,30771,15155,1830.82,2424.108,1062,1737,3888.25604248047,485,609,7.353164,1000,1
2085.917,SALO1,SALO,2,10145,2,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,0,0,0,0,39.89401,11.08252,116.0986,28,0,4.882432,0.5443873,0,0,19.09172,30771,15155,1220.608,2405.016,1062,2347.21243286133,3888.25604248047,485,609,16.5694,1000,1
2086,SALO1,SALO,2,10185,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,0,0,0,0,20.1046,9.58197,138.4565,12,0,4.882432,0.4528019,0,0,16.02205,30941,15238,1220.608,1646.22,1066,1738,3919.6480255127,488,609,20.79315,1000,1
2086.083,SALO1,SALO,2,10185,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,6.469772,0,0,0,50.88345,24.25135,188.5732,3,0,4.882432,0.5923707,0,0,20.08439,30941,15238,1220.608,1626.136,1066,1738,3919.6480255127,488,609,25.31744,1000,1
2086.167,SALO1,SALO,2,10185,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0.9532166,0,0,71.72034,9.428596,4.493724,126.3851,19,0,7.328732,1.038475,345.9524,254.5306,35.61539,30941,15238,1832.183,1569.843,1066,1738,3919.6480255127,488,609,11.72116,1000,1
2086.25,SALO1,SALO,2,10185,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,66.92149,39.68474,11.01282,85.16014,122,0,7.328732,1.101895,330.3957,263.3143,40.38384,30941,15238,1832.183,1792.774,1066,1738,3919.6480255127,488,609,14.16594,1000,1
2086.333,SALO1,SALO,2,10185,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,50.69923,75.99197,21.08836,83.66709,137,0,7.328732,1.159148,256.7664,176.706,55.33561,30941,15238,1832.183,1914.144,1066,1738,3919.6480255127,488,609,13.49719,1000,1
2086.417,SALO1,SALO,2,10185,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,45.61005,69.21719,19.2083,82.87636,144,0,7.328732,1.587563,189.2091,131.9427,79.69449,30941,15238,1832.183,1966.393,1066,1738,3919.6480255127,488,609,16.1592,1000,1
2086.5,SALO1,SALO,2,10185,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,58.35864,88.39999,24.53168,81.75829,153,0,7.328732,1.833664,178.3131,122.9939,92.36237,30941,15238,1832.183,1997.024,1066,1738,3919.6480255127,488,609,16.73668,1000,1
2086.583,SALO1,SALO,2,10185,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,33.72057,54.45805,15.11253,83.3003,137,0,7.328732,1.716394,133.287,77.79881,89.5147,30941,15238,1832.183,1985.308,1066,1738,3919.6480255127,488,609,13.35306,1000,1
2086.667,SALO1,SALO,2,10185,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,0,0,0,90.95237,211.9288,58.81187,129.5756,17,0,7.328732,1.34483,338.7792,210.0642,70.56911,30941,15238,1832.183,2124.804,1066,1738,3919.6480255127,488,609,10.88158,1000,1
2086.75,SALO1,SALO,2,10185,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,0,0,0,84.43648,114.7346,31.83972,119.4318,25,0,7.328732,1.208028,350.1252,236.353,44.37443,30941,15238,1832.183,2316.781,1066,1738,3919.6480255127,488,609,9.924568,1000,1
2086.833,SALO1,SALO,2,10185,2,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,38.51502,14.21762,3.9455,90.12296,93,0,7.328732,0.9214814,209.3696,138.5062,27.47995,30941,15238,1832.183,2427.807,1066,1738,3919.6480255127,488,609,7.333151,1000,1
2086.917,SALO1,SALO,2,10185,2,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,0,0,0,0,39.91413,11.07648,115.9681,30,0,4.886065,0.5443873,0,0,19.19736,30941,15238,1221.516,2408.61,1066,2348.66653442383,3919.6480255127,488,610,16.53931,1000,1
2087,SALO1,SALO,2,10098,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,0,0,0,0,20.11621,9.578489,138.3179,12,0,4.886065,0.4528019,0,0,16.11071,31110,15322,1221.516,1647.534,1070,1739,3950.33602905273,490,610,20.75541,1000,1
2087.083,SALO1,SALO,2,10098,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,6.310471,0,0,0,50.91282,24.24254,188.5732,3,0,4.886065,0.5923707,0,0,20.1947,31110,15322,1221.516,1627.339,1070,1739,3950.33602905273,490,610,25.27148,1000,1
2087.167,SALO1,SALO,2,10098,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0,0,0,71.72758,9.434039,4.492092,127.3272,18,0,7.331593,1.038475,345.9873,254.5299,35.81099,31110,15322,1832.898,1570.936,1070,1739,3950.33602905273,490,610,11.70441,1000,1
2087.25,SALO1,SALO,2,10098,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,64.66745,39.69524,11.00967,88.34901,104,0,7.331593,1.101895,328.615,256.0104,40.60563,31110,15322,1832.898,1786.341,1070,1739,3950.33602905273,490,610,14.1457,1000,1
2087.333,SALO1,SALO,2,10098,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,52.47019,76.01208,21.08232,85.0709,122,0,7.331593,1.159148,252.9724,188.0801,55.63952,31110,15322,1832.898,1918.781,1070,1739,3950.33602905273,490,610,13.47791,1000,1
2087.417,SALO1,SALO,2,10098,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,45.80746,69.2355,19.20281,84.07004,129,0,7.331593,1.587563,170.9926,105.539,80.13217,31110,15322,1832.898,1944.188,1070,1739,3950.33602905273,490,610,16.13611,1000,1
2087.5,SALO1,SALO,2,10098,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,59.09555,88.42339,24.52466,82.19872,144,0,7.331593,1.833664,174.8345,115.7552,92.86963,31110,15322,1832.898,1967.073,1070,1739,3950.33602905273,490,610,16.71276,1000,1
2087.583,SALO1,SALO,2,10098,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,34.63368,54.47246,15.10821,82.81754,144,0,7.331593,1.716394,155.1823,92.54142,90.00632,31110,15322,1832.898,1969.608,1070,1739,3950.33602905273,490,610,13.33397,1000,1
2087.667,SALO1,SALO,2,10098,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,0,0,0,99.95704,211.9848,58.79504,120.049,24,0,7.331593,1.34483,372.3198,235.9033,70.95668,31110,15322,1832.898,2134.555,1070,1739,3950.33602905273,490,610,10.86603,1000,1
2087.75,SALO1,SALO,2,10098,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,0,0,0,78.92636,114.7649,31.83061,115.394,30,0,7.331593,1.208028,339.4502,228.9441,44.61813,31110,15322,1832.898,2318.881,1070,1739,3950.33602905273,490,610,9.910383,1000,1
2087.833,SALO1,SALO,2,10098,2,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,38.51964,14.22139,3.944371,86.07789,116,0,7.331593,0.9214814,209.3947,138.5037,27.63087,31110,15322,1832.898,2429.753,1070,1739,3950.33602905273,490,610,7.322674,1000,1
2087.917,SALO1,SALO,2,10098,2,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,0,0,0,0,39.92469,11.07331,111.9156,35,0,4.887973,0.5443873,0,0,19.30279,31110,15322,1221.993,2410.45,1070,2349.90493774414,3950.33602905273,490,610,16.52354,1000,1
2088,SALO1,SALO,2,10160,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,0,0,0,0,20.1223,9.576662,134.2612,14,0,4.887973,0.4528019,0,0,16.19919,31279,15406,1221.993,1648.266,1074,1740,3980.03201293945,493,610,20.73561,1000,1
2088.083,SALO1,SALO,2,10160,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,2.243011,0,0,0,50.92823,24.23792,188.5732,3,0,4.887973,0.5923707,0,0,20.30427,31279,15406,1221.993,1627.962,1074,1740,3980.03201293945,493,610,25.24738,1000,1
2088.167,SALO1,SALO,2,10160,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0,0,0,71.90365,9.436895,4.491235,127.1491,18,0,7.335192,1.038475,346.8366,255.3343,36.04331,31279,15406,1833.798,1571.94,1074,1740,3980.03201293945,493,610,11.68336,1000,1
2088.25,SALO1,SALO,2,10160,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,69.1236,39.70845,11.00571,83.70546,137,0,7.335192,1.101895,345.4341,270.875,40.8645,31279,15406,1833.798,1801.951,1074,1740,3980.03201293945,493,610,14.12026,1000,1
2088.333,SALO1,SALO,2,10160,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,47.19275,76.03738,21.07474,85.68708,122,0,7.335192,1.159148,229.0322,160.4629,55.97316,31279,15406,1833.798,1906.441,1074,1740,3980.03201293945,493,610,13.45366,1000,1
2088.417,SALO1,SALO,2,10160,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,46.65547,69.25854,19.19589,83.82201,137,0,7.335192,1.587563,181.068,120.5271,80.57668,31279,15406,1833.798,1946.391,1074,1740,3980.03201293945,493,610,16.10708,1000,1
2088.5,SALO1,SALO,2,10160,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,58.2455,88.45281,24.51583,82.78008,144,0,7.335192,1.833664,170.2875,107.7913,93.37354,31279,15406,1833.798,1960.809,1074,1740,3980.03201293945,493,610,16.68271,1000,1
2088.583,SALO1,SALO,2,10160,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,36.037,54.49059,15.10277,81.98284,153,0,7.335192,1.716394,162.7437,104.9058,90.42984,31279,15406,1833.798,1975.285,1074,1740,3980.03201293945,493,610,13.31,1000,1
2088.667,SALO1,SALO,2,10160,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,0,0,0,81.82795,212.0554,58.77388,137.294,13,0,7.335192,1.34483,304.7925,183.4739,71.28625,31279,15406,1833.798,2087.473,1074,1740,3980.03201293945,493,610,10.84649,1000,1
2088.75,SALO1,SALO,2,10160,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,0,0,0,84.27911,114.8031,31.81916,127.2596,18,0,7.335192,1.208028,349.4726,235.6002,44.81567,31279,15406,1833.798,2278.257,1074,1740,3980.03201293945,493,610,9.892564,1000,1
2088.833,SALO1,SALO,2,10160,2,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,38.45741,14.22612,3.942951,98.00237,63,0,7.335192,0.9214814,209.0564,138.1306,27.75661,31279,15406,1833.798,2388.63,1074,1740,3980.03201293945,493,610,7.309504,1000,1
2088.917,SALO1,SALO,2,10160,2,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,0,0,0,0,39.93798,11.06933,123.8308,21,0,4.890372,0.5443873,0,0,19.40437,31279,15406,1222.593,2369.226,1074,2351.20477294922,3980.03201293945,493,610,16.50373,1000,1
2089,SALO1,SALO,2,10152,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,0,0,0,0,20.12996,9.574365,146.171,9,0,4.890372,0.4528019,0,0,16.28708,31418,15474,1222.593,1649.163,1078,1741,4008.72802734375,496,610,20.71075,1000,1
2089.083,SALO1,SALO,2,10152,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,14.13927,0,0,0,50.94762,24.2321,188.5732,3,0,4.890372,0.5923707,0,0,20.39432,31418,15474,1222.593,1628.768,1078,1741,4008.72802734375,496,610,25.21711,1000,1
2089.167,SALO1,SALO,2,10152,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0.9524536,0,0,71.74065,9.440487,4.490157,126.3571,19,0,7.337108,1.038475,346.0504,254.5241,36.16498,31418,15474,1834.277,1571.87,1078,1741,4008.72802734375,496,610,11.67218,1000,1
2089.25,SALO1,SALO,2,10152,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,65.95697,39.71548,11.0036,86.07525,116,0,7.337108,1.101895,338.8292,263.2531,41.00701,31418,15474,1834.277,1794.115,1078,1741,4008.72802734375,496,610,14.10674,1000,1
2089.333,SALO1,SALO,2,10152,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,44.52103,76.05083,21.0707,90.71918,93,0,7.337108,1.159148,226.3409,155.4957,56.18951,31418,15474,1834.277,1893.422,1078,1741,4008.72802734375,496,610,13.44078,1000,1
2089.417,SALO1,SALO,2,10152,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,52.60683,69.2708,19.19222,82.89417,144,0,7.337108,1.587563,198.0288,141.3755,80.92429,31418,15474,1834.277,1953.873,1078,1741,4008.72802734375,496,610,16.09167,1000,1
2089.5,SALO1,SALO,2,10152,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,58.69183,88.46846,24.51114,81.395,153,0,7.337108,1.833664,179.1445,127.6313,93.78764,31418,15474,1834.277,1987.716,1078,1741,4008.72802734375,496,610,16.66673,1000,1
2089.583,SALO1,SALO,2,10152,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,30.4408,54.50023,15.09988,86.18723,116,0,7.337108,1.716394,140.197,82.1868,90.89601,31418,15474,1834.277,1979.007,1078,1741,4008.72802734375,496,610,13.29725,1000,1
2089.667,SALO1,SALO,2,10152,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,0,0,0,58.66482,212.0929,58.76263,164.6352,5,0,7.337108,1.34483,230.0436,132.4046,71.65807,31418,15474,1834.277,2039.754,1078,1741,4008.72802734375,496,610,10.83611,1000,1
2089.75,SALO1,SALO,2,10152,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,0,0,0,84.46593,114.8234,31.81306,154.3998,7,0,7.337108,1.208028,350.2473,236.3451,45.05918,31418,15474,1834.277,2231.039,1078,1741,4008.72802734375,496,610,9.883092,1000,1
2089.833,SALO1,SALO,2,10152,2,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,38.52877,14.22863,3.942197,125.0696,20,0,7.337108,0.9214814,209.4444,138.5,27.904,31418,15474,1834.277,2341.635,1078,1741,4008.72802734375,496,610,7.302506,1000,1
2089.917,SALO1,SALO,2,10152,2,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,0,0,0,0,39.94505,11.06721,150.8931,8,0,4.891649,0.5443873,0,0,19.4936,31418,15474,1222.912,2322.142,1078,2352.36441040039,4008.72802734375,496,610,16.49319,1000,1
2090,SALO1,SALO,2,10210,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,0,0,0,0,20.13403,9.573142,173.2305,4,0,4.891649,0.4528019,0,0,16.35931,31523,15526,1222.912,1649.666,1082,1742,4035.92803955078,498,610,20.69753,1000,1
2090.083,SALO1,SALO,2,10210,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,41.19151,0,0,0,50.95793,24.22901,188.5732,3,0,4.891649,0.5923707,0,0,20.46268,31523,15526,1222.912,1629.203,1082,1742,4035.92803955078,498,610,25.20101,1000,1
2090.167,SALO1,SALO,2,10210,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0,0,0,71.73785,9.442398,4.489584,127.3111,18,0,7.337626,1.038475,346.0369,254.5042,36.2862,31523,15526,1834.406,1572.249,1082,1742,4035.92803955078,498,610,11.66916,1000,1
2090.25,SALO1,SALO,2,10210,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,68.17312,39.71738,11.00303,84.81166,129,0,7.337626,1.101895,340.7504,272.018,41.14446,31523,15526,1834.406,1803.122,1082,1742,4035.92803955078,498,610,14.10309,1000,1
2090.333,SALO1,SALO,2,10210,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,46.14724,76.05447,21.06961,87.82689,110,0,7.337626,1.159148,219.8313,148.7141,56.37785,31523,15526,1834.406,1895.458,1082,1742,4035.92803955078,498,610,13.43731,1000,1
2090.417,SALO1,SALO,2,10210,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,49.0546,69.27411,19.19123,83.55186,137,0,7.337626,1.587563,199.1906,131.0502,81.19553,31523,15526,1834.406,1945.313,1082,1742,4035.92803955078,498,610,16.08751,1000,1
2090.5,SALO1,SALO,2,10210,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,46.65627,88.47269,24.50987,94.08531,76,0,7.337626,1.833664,148.331,87.7583,94.10201,31523,15526,1834.406,1938.97,1082,1742,4035.92803955078,498,610,16.66243,1000,1
2090.583,SALO1,SALO,2,10210,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,47.29897,54.50283,15.09909,82.01753,144,0,7.337626,1.716394,194.2049,124.8288,91.2007,31523,15526,1834.406,1972.598,1082,1742,4035.92803955078,498,610,13.29381,1000,1
2090.667,SALO1,SALO,2,10210,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,0,0,0,83.08987,212.1031,58.75958,136.0334,13,0,7.337626,1.34483,316.8345,188.461,71.89827,31523,15526,1834.406,2089.161,1082,1742,4035.92803955078,498,610,10.8333,1000,1
2090.75,SALO1,SALO,2,10210,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,0,0,0,84.46326,114.8289,31.81141,125.7968,20,0,7.337626,1.208028,350.2362,236.326,45.21021,31523,15526,1834.406,2280.277,1082,1742,4035.92803955078,498,610,9.880535,1000,1
2090.833,SALO1,SALO,2,10210,2,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,38.52751,14.22932,3.941992,96.46727,69,0,7.337626,0.9214814,209.4375,138.4882,27.99753,31523,15526,1834.406,2390.767,1082,1742,4035.92803955078,498,610,7.300619,1000,1
2090.917,SALO1,SALO,2,10210,2,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,0,0,0,0,39.94696,11.06663,122.2894,22,0,4.891995,0.5443873,0,0,19.55894,31523,15526,1222.999,2371.207,1082,2353.40762329102,4035.92803955078,498,610,16.49035,1000,1
2091,SALO1,SALO,2,10312,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,0,0,0,0,20.13513,9.572811,144.6259,10,0,4.891995,0.4528019,0,0,16.41415,31660,15593,1222.999,1649.838,1085,1743,4061.60003662109,499,610,20.69395,1000,1
2091.083,SALO1,SALO,2,10312,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,12.58513,0,0,0,50.96072,24.22817,188.5732,3,0,4.891995,0.5923707,0,0,20.55156,31660,15593,1222.999,1629.286,1085,1743,4061.60003662109,499,610,25.19666,1000,1
2091.167,SALO1,SALO,2,10312,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0,0,0,71.73968,9.442915,4.489429,127.3088,18,0,7.339293,1.038475,346.0457,254.4922,36.4438,31660,15593,1834.823,1572.013,1085,1743,4061.60003662109,499,610,11.65943,1000,1
2091.25,SALO1,SALO,2,10312,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,69.49944,39.72349,11.0012,83.47887,137,0,7.339293,1.101895,344.2209,275.7502,41.32316,31660,15593,1834.823,1806.44,1085,1743,4061.60003662109,499,610,14.09134,1000,1
2091.333,SALO1,SALO,2,10312,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,44.0834,76.06618,21.0661,88.54969,104,0,7.339293,1.159148,218.4914,150.6562,56.62271,31660,15593,1834.823,1900.474,1085,1743,4061.60003662109,499,610,13.42611,1000,1
2091.417,SALO1,SALO,2,10312,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,50.60045,69.28477,19.18803,82.72131,144,0,7.339293,1.587563,207.4658,150.5226,81.54818,31660,15593,1834.823,1969.448,1085,1743,4061.60003662109,499,610,16.0741,1000,1
2091.5,SALO1,SALO,2,10312,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,56.39812,88.48631,24.50578,83.50336,137,0,7.339293,1.833664,175.5756,109.5278,94.51071,31660,15593,1834.823,1984.465,1085,1743,4061.60003662109,499,610,16.64854,1000,1
2091.583,SALO1,SALO,2,10312,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,36.89831,54.51123,15.09658,81.83036,153,0,7.339293,1.716394,159.5431,100.3844,91.5968,31660,15593,1834.823,1993.253,1085,1743,4061.60003662109,499,610,13.28273,1000,1
2091.667,SALO1,SALO,2,10312,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,0,0,0,83.26723,212.1357,58.74979,135.646,14,0,7.339293,1.34483,330.36,202.3424,72.21054,31660,15593,1834.823,2123.385,1085,1743,4061.60003662109,499,610,10.82427,1000,1
2091.75,SALO1,SALO,2,10312,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,0,0,0,84.46686,114.8466,31.80611,125.3934,20,0,7.339293,1.208028,350.2511,236.315,45.40658,31660,15593,1834.823,2314.293,1085,1743,4061.60003662109,499,610,9.872299,1000,1
2091.833,SALO1,SALO,2,10312,2,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,38.52936,14.23151,3.941335,96.06052,69,0,7.339293,0.9214814,209.4475,138.482,28.11913,31660,15593,1834.823,2424.657,1085,1743,4061.60003662109,499,610,7.294533,1000,1
2091.917,SALO1,SALO,2,10312,2,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,0,0,0,0,39.95311,11.06479,121.8784,23,0,4.893106,0.5443873,0,0,19.64389,31660,15593,1223.277,2405.012,1085,2354.54656982422,4061.60003662109,499,611,16.48118,1000,1
2092,SALO1,SALO,2,10366,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,0,0,0,0,20.13868,9.571747,144.2124,10,0,4.893106,0.4528019,0,0,16.48544,31818,15671,1223.277,1650.285,1088,1744,4086.76802062988,502,611,20.68245,1000,1
2092.083,SALO1,SALO,2,10366,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,12.16522,0,0,0,50.9697,24.22548,188.5732,3,0,4.893106,0.5923707,0,0,20.65396,31818,15671,1223.277,1629.631,1088,1744,4086.76802062988,502,611,25.18265,1000,1
2092.167,SALO1,SALO,2,10366,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,1.904388,0,0,71.90108,9.444578,4.48893,125.2419,20,0,7.339451,1.038475,346.8242,255.2688,36.66407,31818,15671,1834.863,1573.022,1088,1744,4086.76802062988,502,611,11.6585,1000,1
