Year,Species,Pest,FWater_Avg,FRad_Avg,ActiveMonths,Est
59,RedMaple,0.2872769,0.9388888,0.3068626,9,False
59,TulipTree,0.1193614,0.9224299,0.1299964,9,False
60,LobPine,0.1228928,0.9815074,0.1253375,9,False
60,LongleafPine,0.1228928,0.9815074,0.1253375,9,False
60,ShortPine,0.003163079,0.9679895,0.003273937,9,False
60,SlashPine,0.1228928,0.9815074,0.1253375,9,False
60,WhiteOak,0.1730886,0.9815074,0.1765283,9,False
60,TurkeyOak,0.1228928,0.9815074,0.1253375,9,False
60,SweetGum,0.1141382,0.915285,0.1253375,9,False
60,RedMaple,0.2799347,0.9388888,0.299024,9,False
60,TulipTree,0.1150828,0.9224299,0.1253375,9,False
61,LobPine,0.1210941,1,0.1210941,9,False
61,LongleafPine,0.1210941,1,0.1210941,9,False
61,ShortPine,0.002975259,1,0.002975256,9,False
61,SlashPine,0.1210941,1,0.1210941,9,False
61,WhiteOak,0.1709012,1,0.1709012,9,False
61,TurkeyOak,0.1210941,1,0.1210941,9,False
61,SweetGum,0.1186423,0.9808055,0.1210941,9,False
61,RedMaple,0.2883952,0.9888889,0.2917826,9,False
61,TulipTree,0.1190194,0.9837573,0.1210941,9,False
62,LobPine,0.09981036,0.8752123,0.1172959,9,False
62,LongleafPine,0.09981036,0.8752123,0.1172959,9,False
62,ShortPine,0.002024425,0.8288245,0.002723168,9,False
62,SlashPine,0.09981036,0.8752123,0.1172959,9,False
62,WhiteOak,0.141347,0.8752123,0.1658452,9,False
62,TurkeyOak,0.09981036,0.8752123,0.1172959,9,False
62,SweetGum,0.08834329,0.7897052,0.1172959,9,False
62,RedMaple,0.2260675,0.8166667,0.2852159,9,False
62,TulipTree,0.08916534,0.7960835,0.1172959,9,False
63,LobPine,0.1080846,0.9519806,0.1138521,9,False
63,LongleafPine,0.1080846,0.9519806,0.1138521,9,False
63,ShortPine,0.002314879,0.9275218,0.002506757,9,False
63,SlashPine,0.1080846,0.9519806,0.1138521,9,False
63,WhiteOak,0.1530837,0.9519806,0.1612449,9,False
63,TurkeyOak,0.1080846,0.9519806,0.1138521,9,False
63,SweetGum,0.1018133,0.8997672,0.1138521,9,False
63,RedMaple,0.2556846,0.9194444,0.2791901,9,False
63,TulipTree,0.1024313,0.9049123,0.1138521,9,False
64,LobPine,0.099762,0.9232317,0.1106741,9,False
64,LongleafPine,0.099762,0.9232317,0.1106741,9,False
64,ShortPine,0.001898342,0.9013026,0.002317074,9,False
64,SlashPine,0.099762,0.9232317,0.1106741,9,False
64,WhiteOak,0.1417041,0.9232317,0.1569862,9,False
64,TurkeyOak,0.099762,0.9232317,0.1106741,9,False
64,SweetGum,0.09502956,0.8899381,0.1106741,9,False
64,RedMaple,0.2397818,0.8972222,0.2735671,9,False
64,TulipTree,0.09520481,0.8911712,0.1106741,9,False
65,LobPine,0.1056974,0.9815074,0.1078006,9,False
65,LongleafPine,0.1056974,0.9815074,0.1078006,9,False
65,ShortPine,0.002080924,0.9679895,0.00215368,9,False
65,SlashPine,0.1056974,0.9815074,0.1078006,9,False
65,WhiteOak,0.1501392,0.9815074,0.1531243,9,False
65,TurkeyOak,0.1056974,0.9815074,0.1078006,9,False
65,SweetGum,0.09816554,0.915285,0.1078006,9,False
65,RedMaple,0.2512812,0.9388888,0.2684301,9,False
65,TulipTree,0.09897818,0.9224299,0.1078006,9,False
66,LobPine,0.1051544,1,0.1051544,9,False
66,LongleafPine,0.1051544,1,0.1051544,9,False
66,ShortPine,0.002009875,1,0.002009882,9,False
66,SlashPine,0.1051544,1,0.1051544,9,False
66,WhiteOak,0.1495583,1,0.1495583,9,False
66,TurkeyOak,0.1051544,1,0.1051544,9,False
66,SweetGum,0.1051544,1,0.1051544,9,False
66,RedMaple,0.2636536,1,0.2636536,9,False
66,TulipTree,0.1051544,1,0.1051544,9,False
67,LobPine,0.09448694,0.9232317,0.1028151,9,False
67,LongleafPine,0.09448694,0.9232317,0.1028151,9,False
67,ShortPine,0.001691507,0.9013026,0.001887995,9,False
67,SlashPine,0.09448694,0.9232317,0.1028151,9,False
67,WhiteOak,0.1345489,0.9232317,0.1463983,9,False
67,TurkeyOak,0.09448694,0.9232317,0.1028151,9,False
67,SweetGum,0.09087513,0.8899381,0.1028151,9,False
67,RedMaple,0.2315179,0.8972222,0.2593939,9,False
67,TulipTree,0.09100888,0.8911712,0.1028151,9,False
68,LobPine,0.1005652,1,0.1005652,9,False
68,LongleafPine,0.1005652,1,0.1005652,9,False
68,ShortPine,0.001775331,1,0.001775321,9,False
68,SlashPine,0.1005652,1,0.1005652,9,False
68,WhiteOak,0.1433524,1,0.1433524,9,False
68,TurkeyOak,0.1005652,1,0.1005652,9,False
68,SweetGum,0.1005652,1,0.1005652,9,False
68,RedMaple,0.2552634,1,0.2552634,9,False
68,TulipTree,0.1005652,1,0.1005652,9,False
69,LobPine,0.09070726,0.9232317,0.09870278,9,False
69,LongleafPine,0.09070726,0.9232317,0.09870278,9,False
69,ShortPine,0.001510077,0.9013026,0.001685373,9,False
69,SlashPine,0.09070726,0.9232317,0.09870278,9,False
69,WhiteOak,0.1294264,0.9232317,0.1408261,9,False
69,TurkeyOak,0.09070726,0.9232317,0.09870278,9,False
69,SweetGum,0.0872397,0.8899381,0.09870278,9,False
69,RedMaple,0.2247522,0.8972222,0.2518187,9,False
69,TulipTree,0.08736811,0.8911712,0.09870278,9,False
70,LobPine,0.09486684,0.9815074,0.0967549,9,False
70,LongleafPine,0.09486684,0.9815074,0.0967549,9,False
70,ShortPine,0.001540701,0.9679895,0.001594467,9,False
70,SlashPine,0.09486684,0.9815074,0.0967549,9,False
70,WhiteOak,0.1354843,0.9815074,0.1381788,9,False
70,TurkeyOak,0.09486684,0.9815074,0.0967549,9,False
70,SweetGum,0.0881056,0.915285,0.0967549,9,False
70,RedMaple,0.2323276,0.9388888,0.2481906,9,False
70,TulipTree,0.08883509,0.9224299,0.0967549,9,False
71,LobPine,0.09518125,1,0.09518123,9,False
71,LongleafPine,0.09518125,1,0.09518123,9,False
71,ShortPine,0.001523356,1,0.001523359,9,False
71,SlashPine,0.09518125,1,0.09518123,9,False
71,WhiteOak,0.1360365,1,0.1360365,9,False
71,TurkeyOak,0.09518125,1,0.09518123,9,False
71,SweetGum,0.09325334,0.9808055,0.09518123,9,False
71,RedMaple,0.2423903,0.9888889,0.2452403,9,False
71,TulipTree,0.09354982,0.9837573,0.09518123,9,False
72,LobPine,0.09142409,0.9815074,0.093659,9,False
72,LongleafPine,0.09142409,0.9815074,0.093659,9,False
72,ShortPine,0.001370311,0.9679895,0.001456533,9,False
72,SlashPine,0.09142409,0.9815074,0.093659,9,False
72,WhiteOak,0.1307997,0.9815074,0.133961,9,False
72,TurkeyOak,0.09142409,0.9815074,0.093659,9,False
72,SweetGum,0.08342081,0.915285,0.093659,9,False
72,RedMaple,0.2244591,0.9388888,0.2423699,9,False
72,TulipTree,0.0842843,0.9224299,0.093659,9,False
73,LobPine,0.09227928,1,0.09227929,9,False
73,LongleafPine,0.09227928,1,0.09227929,9,False
73,ShortPine,0.00139761,1,0.001397608,9,False
73,SlashPine,0.09227928,1,0.09227929,9,False
73,WhiteOak,0.1320773,1,0.1320773,9,False
73,TurkeyOak,0.09227928,1,0.09227929,9,False
73,SweetGum,0.08577331,0.9331915,0.09227929,9,False
73,RedMaple,0.2286074,0.9555556,0.2397539,9,False
73,TulipTree,0.08648781,0.9405286,0.09227929,9,False
74,LobPine,0.09097808,1,0.09097807,9,False
74,LongleafPine,0.09097808,1,0.09097807,9,False
74,ShortPine,0.001343456,1,0.001343452,9,False
74,SlashPine,0.09097808,1,0.09097807,9,False
74,WhiteOak,0.1302983,1,0.1302983,9,False
74,TurkeyOak,0.09097808,1,0.09097807,9,False
74,SweetGum,0.09097808,1,0.09097807,9,False
74,RedMaple,0.2372741,1,0.2372741,9,False
74,TulipTree,0.09097808,1,0.09097807,9,False
75,LobPine,0.08980636,1,0.08980636,9,False
75,LongleafPine,0.08980636,1,0.08980636,9,False
75,ShortPine,0.001295845,1,0.001295848,9,False
75,SlashPine,0.08980636,1,0.08980636,9,False
75,WhiteOak,0.1286945,1,0.1286945,9,False
75,TurkeyOak,0.08980636,1,0.08980636,9,False
75,SweetGum,0.08347452,0.9331915,0.08980636,9,False
75,RedMaple,0.2241025,0.9555556,0.2350304,9,False
75,TulipTree,0.0841699,0.9405286,0.08980636,9,False
76,LobPine,0.08211342,0.933488,0.0887302,9,False
76,LongleafPine,0.08211342,0.933488,0.0887302,9,False
76,ShortPine,0.001083122,0.8955114,0.001253089,9,False
76,SlashPine,0.08211342,0.933488,0.0887302,9,False
76,WhiteOak,0.1177688,0.933488,0.1272199,9,False
76,TurkeyOak,0.08211342,0.933488,0.0887302,9,False
76,SweetGum,0.06963167,0.8150521,0.0887302,9,False
76,RedMaple,0.1960797,0.8583333,0.2329608,9,False
76,TulipTree,0.07093264,0.8273423,0.0887302,9,False
77,LobPine,0.08061451,0.9232317,0.08772162,9,False
77,LongleafPine,0.08061451,0.9232317,0.08772162,9,False
77,ShortPine,0.001087798,0.9013026,0.001213843,9,False
77,SlashPine,0.08061451,0.9232317,0.08772162,9,False
77,WhiteOak,0.1156474,0.9232317,0.1258364,9,False
77,TurkeyOak,0.08061451,0.9232317,0.08772162,9,False
77,SweetGum,0.07753224,0.8899381,0.08772162,9,False
77,RedMaple,0.206172,0.8972222,0.2310131,9,False
77,TulipTree,0.07764638,0.8911712,0.08772162,9,False
78,LobPine,0.07976506,0.9232317,0.08679739,9,False
78,LongleafPine,0.07976506,0.9232317,0.08679739,9,False
78,ShortPine,0.001056208,0.9013026,0.001178577,9,False
78,SlashPine,0.07976506,0.9232317,0.08679739,9,False
78,WhiteOak,0.114481,0.9232317,0.1245675,9,False
78,TurkeyOak,0.07976506,0.9232317,0.08679739,9,False
78,SweetGum,0.07456138,0.8707436,0.08679739,9,False
78,RedMaple,0.2014844,0.8861111,0.2292215,9,False
78,TulipTree,0.07500554,0.8749283,0.08679739,9,False
79,LobPine,0.07355136,0.8848847,0.08597063,9,False
79,LongleafPine,0.07355136,0.8848847,0.08597063,9,False
79,ShortPine,0.0008773605,0.8593572,0.00114759,9,False
79,SlashPine,0.07355136,0.8848847,0.08597063,9,False
79,WhiteOak,0.1057601,0.8848847,0.1234313,9,False
79,TurkeyOak,0.07355136,0.8848847,0.08597063,9,False
79,SweetGum,0.06593215,0.8041739,0.08597063,9,False
79,RedMaple,0.1823873,0.8277777,0.2276133,9,False
79,TulipTree,0.06658043,0.8113188,0.08597063,9,False
80,LobPine,0.07836071,0.9232317,0.08526938,9,False
80,LongleafPine,0.07836071,0.9232317,0.08526938,9,False
80,ShortPine,0.001005279,0.9013026,0.00112172,9,False
80,SlashPine,0.07836071,0.9232317,0.08526938,9,False
80,WhiteOak,0.1125502,0.9232317,0.122467,9,False
80,TurkeyOak,0.07836071,0.9232317,0.08526938,9,False
80,SweetGum,0.06822372,0.8231296,0.08526938,9,False
80,RedMaple,0.1899886,0.8527777,0.2262451,9,False
80,TulipTree,0.06911891,0.8316997,0.08526938,9,False
81,LobPine,0.06535807,0.8067545,0.08454777,9,False
81,LongleafPine,0.06535807,0.8067545,0.08454777,9,False
81,ShortPine,0.0007490781,0.7827354,0.00109549,9,False
81,SlashPine,0.06535807,0.8067545,0.08454777,9,False
81,WhiteOak,0.09406367,0.8067545,0.1214739,9,False
81,TurkeyOak,0.06535807,0.8067545,0.08454777,9,False
81,SweetGum,0.06248062,0.7777778,0.08454777,9,False
81,RedMaple,0.1683792,0.7777778,0.2248332,9,False
81,TulipTree,0.06248062,0.7777778,0.08454777,9,False
82,LobPine,0.08031035,0.9630148,0.08389301,9,False
82,LongleafPine,0.08031035,0.9630148,0.08389301,9,False
82,ShortPine,0.0009774831,0.935979,0.001072033,9,False
82,SlashPine,0.08031035,0.9630148,0.08389301,9,False
82,WhiteOak,0.1154482,0.9630148,0.1205723,9,False
82,TurkeyOak,0.08031035,0.9630148,0.08389301,9,False
82,SweetGum,0.06748072,0.83057,0.08389301,9,False
82,RedMaple,0.1930433,0.8777778,0.2235484,9,False
82,TulipTree,0.06886495,0.8448598,0.08389301,9,False
83,LobPine,0.07909546,0.9519806,0.08331813,9,False
83,LongleafPine,0.07909546,0.9519806,0.08331813,9,False
83,ShortPine,0.0009715623,0.9275218,0.001051704,9,False
83,SlashPine,0.07909546,0.9519806,0.08331813,9,False
83,WhiteOak,0.1137129,0.9519806,0.1197801,9,False
83,TurkeyOak,0.07909546,0.9519806,0.08331813,9,False
83,SweetGum,0.06752345,0.8329586,0.08331813,9,False
83,RedMaple,0.1919372,0.875,0.2224176,9,False
83,TulipTree,0.06874254,0.845441,0.08331813,9,False
84,LobPine,0.07413922,0.9047391,0.0827648,9,False
84,LongleafPine,0.07413922,0.9047391,0.0827648,9,False
84,ShortPine,0.0008689231,0.8692921,0.001032371,9,False
84,SlashPine,0.07413922,0.9047391,0.0827648,9,False
84,WhiteOak,0.1066419,0.9047391,0.1190172,9,False
84,TurkeyOak,0.07413922,0.9047391,0.0827648,9,False
84,SweetGum,0.06435669,0.8052231,0.0827648,9,False
84,RedMaple,0.1814679,0.8361111,0.2213267,9,False
84,TulipTree,0.06520607,0.813601,0.0827648,9,False
85,LobPine,0.07557194,0.9232317,0.08223503,9,False
85,LongleafPine,0.07557194,0.9232317,0.08223503,9,False
85,ShortPine,0.0009088516,0.9013026,0.001014076,9,False
85,SlashPine,0.07557194,0.9232317,0.08223503,9,False
85,WhiteOak,0.1087075,0.9232317,0.1182865,9,False
85,TurkeyOak,0.07557194,0.9232317,0.08223503,9,False
85,SweetGum,0.07268223,0.8899381,0.08223503,9,False
85,RedMaple,0.196588,0.8972222,0.2202799,9,False
85,TulipTree,0.07278924,0.8911712,0.08223503,9,False
86,LobPine,0.07024273,0.8752123,0.08179798,9,False
86,LongleafPine,0.07024273,0.8752123,0.08179798,9,False
86,ShortPine,0.0007719927,0.8288246,0.0009991399,9,False
86,SlashPine,0.07024273,0.8752123,0.08179798,9,False
86,WhiteOak,0.1011226,0.8752123,0.1176833,9,False
86,TurkeyOak,0.07024273,0.8752123,0.08179798,9,False
86,SweetGum,0.06201046,0.7897052,0.08179798,9,False
86,RedMaple,0.1748284,0.8166667,0.2194147,9,False
86,TulipTree,0.06264488,0.7960835,0.08179798,9,False
87,LobPine,0.07341324,0.9149954,0.08137377,9,False
87,LongleafPine,0.07341324,0.9149954,0.08137377,9,False
87,ShortPine,0.0007972784,0.8635008,0.000984777,9,False
87,SlashPine,0.07341324,0.9149954,0.08137377,9,False
87,WhiteOak,0.1056953,0.9149954,0.1170976,9,False
87,TurkeyOak,0.07341324,0.9149954,0.08137377,9,False
87,SweetGum,0.05519091,0.7303371,0.08137377,9,False
87,RedMaple,0.1680566,0.7972223,0.2185733,9,False
87,TulipTree,0.05711504,0.7497722,0.08137377,9,False
88,LobPine,0.07940923,0.9815074,0.08099001,9,False
88,LongleafPine,0.07940923,0.9815074,0.08099001,9,False
88,ShortPine,0.0009392037,0.9679895,0.0009718991,9,False
88,SlashPine,0.07940923,0.9815074,0.08099001,9,False
88,WhiteOak,0.1142936,0.9815074,0.1165676,9,False
88,TurkeyOak,0.07940923,0.9815074,0.08099001,9,False
88,SweetGum,0.06674209,0.8484766,0.08099001,9,False
88,RedMaple,0.1921181,0.8944443,0.2178109,9,False
88,TulipTree,0.0681223,0.8629586,0.08099001,9,False
89,LobPine,0.07581654,0.9519806,0.08067784,9,False
89,LongleafPine,0.07581654,0.9519806,0.08067784,9,False
89,ShortPine,0.000842611,0.9275219,0.000961503,9,False
89,SlashPine,0.07581654,0.9519806,0.08067784,9,False
89,WhiteOak,0.1091956,0.9519806,0.1161363,9,False
89,TurkeyOak,0.07581654,0.9519806,0.08067784,9,False
89,SweetGum,0.06283632,0.8137642,0.08067784,9,False
89,RedMaple,0.1833733,0.8638889,0.2171899,9,False
89,TulipTree,0.06429037,0.8291982,0.08067784,9,False
90,LobPine,0.08033897,1,0.08033898,9,False
90,LongleafPine,0.08033897,1,0.08033898,9,False
90,ShortPine,0.0009502901,1,0.0009502982,9,False
90,SlashPine,0.08033897,1,0.08033898,9,False
90,WhiteOak,0.1156679,1,0.1156679,9,False
90,TurkeyOak,0.08033897,1,0.08033898,9,False
90,SweetGum,0.06547343,0.8433723,0.08033898,9,False
90,RedMaple,0.1919894,0.9,0.2165148,9,False
90,TulipTree,0.06731809,0.862644,0.08033898,9,False
91,LobPine,0.06874286,0.8752123,0.08005382,9,False
91,LongleafPine,0.06874286,0.8752123,0.08005382,9,False
91,ShortPine,0.0007269647,0.8288246,0.0009409345,9,False
91,SlashPine,0.06874286,0.8752123,0.08005382,9,False
91,WhiteOak,0.09904775,0.8752123,0.1152737,9,False
91,TurkeyOak,0.06874286,0.8752123,0.08005382,9,False
91,SweetGum,0.06068393,0.7897052,0.08005382,9,False
91,RedMaple,0.1720512,0.8166667,0.215946,9,False
91,TulipTree,0.06130505,0.7960835,0.08005382,9,False
92,LobPine,0.07383438,0.933488,0.07978964,9,False
92,LongleafPine,0.07383438,0.933488,0.07978964,9,False
92,ShortPine,0.0008056495,0.8955114,0.0009323125,9,False
92,SlashPine,0.07383438,0.933488,0.07978964,9,False
92,WhiteOak,0.1063614,0.933488,0.1149083,9,False
92,TurkeyOak,0.07383438,0.933488,0.07978964,9,False
92,SweetGum,0.0559026,0.7482436,0.07978964,9,False
92,RedMaple,0.1698776,0.8138888,0.2154184,9,False
92,TulipTree,0.05780911,0.7678709,0.07978964,9,False
93,LobPine,0.07552429,0.9519806,0.07955652,9,False
93,LongleafPine,0.07552429,0.9519806,0.07955652,9,False
93,ShortPine,0.0008543134,0.9275218,0.0009247464,9,False
93,SlashPine,0.07552429,0.9519806,0.07955652,9,False
93,WhiteOak,0.1087812,0.9519806,0.1145859,9,False
93,TurkeyOak,0.07552429,0.9519806,0.07955652,9,False
93,SweetGum,0.06922321,0.8805726,0.07955652,9,False
93,RedMaple,0.1939923,0.9083334,0.2149523,9,False
93,TulipTree,0.06995001,0.8886696,0.07955652,9,False
94,LobPine,0.07291169,0.9232317,0.07934049,9,False
94,LongleafPine,0.07291169,0.9232317,0.07934049,9,False
94,ShortPine,0.0008225971,0.9013026,0.0009177696,9,False
94,SlashPine,0.07291169,0.9232317,0.07934049,9,False
94,WhiteOak,0.1050313,0.9232317,0.114287,9,False
94,TurkeyOak,0.07291169,0.9232317,0.07934049,9,False
94,SweetGum,0.06815073,0.8707436,0.07934049,9,False
94,RedMaple,0.1885469,0.8861111,0.2145201,9,False
94,TulipTree,0.06855737,0.8749283,0.07934049,9,False
95,LobPine,0.07125811,0.9232317,0.07912784,9,False
95,LongleafPine,0.07125811,0.9232317,0.07912784,9,False
95,ShortPine,0.0007432501,0.9013026,0.0009109356,9,False
95,SlashPine,0.07125811,0.9232317,0.07912784,9,False
95,WhiteOak,0.1027637,0.9232317,0.1139927,9,False
95,TurkeyOak,0.07125811,0.9232317,0.07912784,9,False
95,SweetGum,0.06218778,0.825834,0.07912784,9,False
95,RedMaple,0.1782859,0.8583333,0.2140942,9,False
95,TulipTree,0.06310573,0.835986,0.07912784,9,False
96,LobPine,0.07715682,0.9815074,0.0789905,9,False
96,LongleafPine,0.07715682,0.9815074,0.0789905,9,False
96,ShortPine,0.0008569956,0.9679895,0.0009065387,9,False
96,SlashPine,0.07715682,0.9815074,0.0789905,9,False
96,WhiteOak,0.111182,0.9815074,0.1138026,9,False
96,TurkeyOak,0.07715682,0.9815074,0.0789905,9,False
96,SweetGum,0.07059036,0.915285,0.0789905,9,False
96,RedMaple,0.1982894,0.9388888,0.2138189,9,False
96,TulipTree,0.07129883,0.9224299,0.0789905,9,False
97,LobPine,0.0772772,0.9815074,0.07881559,9,False
97,LongleafPine,0.0772772,0.9815074,0.07881559,9,False
97,ShortPine,0.0008706649,0.9679895,0.000900959,9,False
97,SlashPine,0.0772772,0.9815074,0.07881559,9,False
97,WhiteOak,0.111345,0.9815074,0.1135605,9,False
97,TurkeyOak,0.0772772,0.9815074,0.07881559,9,False
97,SweetGum,0.07176819,0.915285,0.07881559,9,False
97,RedMaple,0.1998148,0.9388888,0.2134681,9,False
97,TulipTree,0.07236257,0.9224299,0.07881559,9,False
98,LobPine,0.06996099,0.9039612,0.07869343,9,False
98,LongleafPine,0.06996099,0.9039612,0.07869343,9,False
98,ShortPine,0.0007177326,0.8550438,0.000897075,9,False
98,SlashPine,0.06996099,0.9039612,0.07869343,9,False
98,WhiteOak,0.1008662,0.9039612,0.1133913,9,False
98,TurkeyOak,0.06996099,0.9039612,0.07869343,9,False
98,SweetGum,0.05588676,0.7546245,0.07869343,9,False
98,RedMaple,0.167627,0.8111112,0.2132229,9,False
98,TulipTree,0.05743088,0.7708824,0.07869343,9,False
99,LobPine,0.0722448,0.9232317,0.07861488,9,False
99,LongleafPine,0.0722448,0.9232317,0.07861488,9,False
99,ShortPine,0.0008018083,0.9013026,0.0008945834,9,False
99,SlashPine,0.0722448,0.9232317,0.07861488,9,False
99,WhiteOak,0.1041081,0.9232317,0.1132826,9,False
99,TurkeyOak,0.0722448,0.9232317,0.07861488,9,False
99,SweetGum,0.05608326,0.7563212,0.07861488,9,False
99,RedMaple,0.167373,0.8083333,0.2130652,9,False
99,TulipTree,0.05765708,0.7722284,0.07861488,9,False
100,LobPine,0.06458346,0.8464633,0.07851213,9,False
100,LongleafPine,0.06458346,0.8464633,0.07851213,9,False
100,ShortPine,0.0006486707,0.8026053,0.0008913307,9,False
100,SlashPine,0.06458346,0.8464633,0.07851213,9,False
100,WhiteOak,0.09316006,0.8464633,0.1131403,9,False
100,TurkeyOak,0.06458346,0.8464633,0.07851213,9,False
100,SweetGum,0.05854276,0.7798762,0.07851213,9,False
100,RedMaple,0.1639572,0.7944444,0.2128588,9,False
100,TulipTree,0.05876647,0.7823421,0.07851213,9,False
101,LobPine,0.07653749,0.9815074,0.07835671,9,False
101,LongleafPine,0.07653749,0.9815074,0.07835671,9,False
101,ShortPine,0.0008379684,0.9679895,0.0008864251,9,False
101,SlashPine,0.07653749,0.9815074,0.07835671,9,False
101,WhiteOak,0.1103241,0.9815074,0.112925,9,False
101,TurkeyOak,0.07653749,0.9815074,0.07835671,9,False
101,SweetGum,0.06449732,0.8484766,0.07835671,9,False
101,RedMaple,0.1872193,0.8944443,0.2125465,9,False
101,TulipTree,0.06580703,0.8629586,0.07835671,9,False
102,LobPine,0.06558714,0.8553579,0.07829195,9,False
102,LongleafPine,0.06558714,0.8553579,0.07829195,9,False
102,ShortPine,0.0006739696,0.8188896,0.0008843862,9,False
102,SlashPine,0.06558714,0.8553579,0.07829195,9,False
102,WhiteOak,0.09458505,0.8553579,0.1128353,9,False
102,TurkeyOak,0.06558714,0.8553579,0.07829195,9,False
102,SweetGum,0.05925745,0.788656,0.07829195,9,False
102,RedMaple,0.1673729,0.8083333,0.2124163,9,False
102,TulipTree,0.05976321,0.7938012,0.07829195,9,False
103,LobPine,0.06647852,0.8752123,0.07822523,9,False
103,LongleafPine,0.06647852,0.8752123,0.07822523,9,False
103,ShortPine,0.0006526046,0.8288245,0.0008822882,9,False
103,SlashPine,0.06647852,0.8752123,0.07822523,9,False
103,WhiteOak,0.09592171,0.8752123,0.1127429,9,False
103,TurkeyOak,0.06647852,0.8752123,0.07822523,9,False
103,SweetGum,0.05690731,0.7705107,0.07822523,9,False
103,RedMaple,0.1650404,0.8055556,0.2122821,9,False
103,TulipTree,0.05774702,0.7798406,0.07822523,9,False
104,LobPine,0.06226991,0.8271928,0.078184,9,False
104,LongleafPine,0.06226991,0.8271928,0.078184,9,False
104,ShortPine,0.0005614294,0.7563464,0.0008809938,9,False
104,SlashPine,0.06226991,0.8271928,0.078184,9,False
104,WhiteOak,0.08987388,0.8271928,0.1126858,9,False
104,TurkeyOak,0.06226991,0.8271928,0.078184,9,False
104,SweetGum,0.04910687,0.6894723,0.078184,9,False
104,RedMaple,0.1482581,0.7361111,0.2121992,9,False
104,TulipTree,0.05023499,0.7009957,0.078184,9,False
105,LobPine,0.07420489,0.9519806,0.07816675,9,False
105,LongleafPine,0.07420489,0.9519806,0.07816675,9,False
105,ShortPine,0.0008134113,0.9275218,0.0008804527,9,False
105,SlashPine,0.07420489,0.9519806,0.07816675,9,False
105,WhiteOak,0.1069546,0.9519806,0.1126619,9,False
105,TurkeyOak,0.07420489,0.9519806,0.07816675,9,False
105,SweetGum,0.06989699,0.8997672,0.07816675,9,False
105,RedMaple,0.1942765,0.9194444,0.2121645,9,False
105,TulipTree,0.07032151,0.9049123,0.07816675,9,False
106,LobPine,0.06638387,0.8752123,0.07811414,9,False
106,LongleafPine,0.06638387,0.8752123,0.07811414,9,False
106,ShortPine,0.0006500218,0.8288245,0.0008788032,9,False
106,SlashPine,0.06638387,0.8752123,0.07811414,9,False
106,WhiteOak,0.09579031,0.8752123,0.112589,9,False
106,TurkeyOak,0.06638387,0.8752123,0.07811414,9,False
106,SweetGum,0.05870863,0.7897052,0.07811414,9,False
106,RedMaple,0.1676664,0.8166667,0.2120586,9,False
106,TulipTree,0.05925768,0.7960835,0.07811414,9,False
107,LobPine,0.06418037,0.8464633,0.07802319,9,False
107,LongleafPine,0.06418037,0.8464633,0.07802319,9,False
107,ShortPine,0.0006374584,0.8026053,0.0008759561,9,False
107,SlashPine,0.06418037,0.8464633,0.07802319,9,False
107,WhiteOak,0.09260061,0.8464633,0.112463,9,False
107,TurkeyOak,0.06418037,0.8464633,0.07802319,9,False
107,SweetGum,0.05142174,0.7130678,0.07802319,9,False
107,RedMaple,0.1517396,0.75,0.2118756,9,False
107,TulipTree,0.05238594,0.7228708,0.07802319,9,False
108,LobPine,0.07160535,0.9232317,0.0779191,9,False
108,LongleafPine,0.07160535,0.9232317,0.0779191,9,False
108,ShortPine,0.0007822182,0.9013026,0.0008727048,9,False
108,SlashPine,0.07160535,0.9232317,0.0779191,9,False
108,WhiteOak,0.1032222,0.9232317,0.1123188,9,False
108,TurkeyOak,0.07160535,0.9232317,0.0779191,9,False
108,SweetGum,0.06886714,0.8899381,0.0779191,9,False
108,RedMaple,0.1888968,0.8972222,0.211666,9,False
108,TulipTree,0.06896854,0.8911712,0.0779191,9,False
109,LobPine,0.07392086,0.9519806,0.07786757,9,False
109,LongleafPine,0.07392086,0.9519806,0.07786757,9,False
109,ShortPine,0.0008047686,0.9275218,0.0008710985,9,False
109,SlashPine,0.07392086,0.9519806,0.07786757,9,False
109,WhiteOak,0.106561,0.9519806,0.1122474,9,False
109,TurkeyOak,0.07392086,0.9519806,0.07786757,9,False
109,SweetGum,0.06962943,0.8997672,0.07786757,9,False
109,RedMaple,0.1937248,0.9194444,0.2115622,9,False
109,TulipTree,0.07005233,0.9049123,0.07786757,9,False
110,LobPine,0.06613312,0.8752123,0.07781985,9,False
110,LongleafPine,0.06613312,0.8752123,0.07781985,9,False
110,ShortPine,0.0006432004,0.8288245,0.0008696123,9,False
110,SlashPine,0.06613312,0.8752123,0.07781985,9,False
110,WhiteOak,0.09544209,0.8752123,0.1121813,9,False
110,TurkeyOak,0.06613312,0.8752123,0.07781985,9,False
110,SweetGum,0.05195836,0.7228968,0.07781985,9,False
110,RedMaple,0.1560205,0.7722222,0.211466,9,False
110,TulipTree,0.05322229,0.7366121,0.07781985,9,False
111,LobPine,0.07160203,0.933488,0.07781263,9,False
111,LongleafPine,0.07160203,0.933488,0.07781263,9,False
111,ShortPine,0.0007325146,0.8955114,0.0008693875,9,False
111,SlashPine,0.07160203,0.933488,0.07781263,9,False
111,WhiteOak,0.103273,0.933488,0.1121713,9,False
111,TurkeyOak,0.07160203,0.933488,0.07781263,9,False
111,SweetGum,0.06106149,0.8150521,0.07781263,9,False
