Time,Ecoregion,SoilType,NrOfCohorts,MaxLayerStdev,Layers,PAR0,Tmin(C),Tave(C),Tday(C),Tmax(C),Precip(mm/mo),CO2(ppm),O3(cum_ppb_h,RunOff(mm/mo),Leakage(mm),PET(mm),Evaporation(mm),Transpiration(mm),Interception(mm),PrecLoss(mm/mo),water(mm),PressureHead(mm),SnowPack(mm),LAI(m2),VPD(kPa),GrossPsn(gC_m2_mo),NetPsn(gC_m2_mo),MaintenanceRespiration(gC_mo),Wood(gDW),Root(gDW),Fol(gDW),NSC(gC),HeteroResp(gC_mo),Litter(gDW_m2),CWD(gDW_m2),WoodSenescence(gDW_m2),FoliageSenescence(gDW_m2),SubCanopyPAR,FrostDepth(mm),LeakageFrac(-)
2180.25,SALO1,SALO,2,11437,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,50.50036,27.45194,14.68266,148.7012,9,0,4.452659,1.101895,255.3215,194.5269,59.48483,36983,18216,365.9718,1697.377,953,1045,8123.84802246094,587,365,41.79029,1000,1
2180.333,SALO1,SALO,2,11437,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,62.49497,52.56749,28.1157,151.8096,8,0,4.452659,1.159148,300.3583,219.3269,81.47791,36983,18216,365.9718,1835.226,953,1045,8123.84802246094,587,365,39.81744,1000,1
2180.417,SALO1,SALO,2,11437,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,90.89919,47.88102,25.60915,120.6651,24,0,4.452659,1.587563,318.9792,219.9618,110.4015,36983,18216,365.9718,1944.787,953,1045,8123.84802246094,587,365,47.67051,1000,1
2180.5,SALO1,SALO,2,11437,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,95.46765,61.15074,32.70646,101.5126,54,0,4.452659,1.833664,298.2298,191.9752,110.4015,36983,18216,365.9718,2026.362,953,1045,8123.84802246094,587,365,49.37412,1000,1
2180.583,SALO1,SALO,2,11437,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,63.58603,37.67138,20.14853,84.93983,129,0,4.452659,1.716394,222.8516,146.869,110.4015,36983,18216,365.9718,2062.83,953,1045,8123.84802246094,587,365,39.39223,1000,1
2180.667,SALO1,SALO,2,11437,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,40.94279,0,0,61.61789,146.6018,78.40995,165.3357,5,0,4.452659,1.34483,255.2541,160.4193,103.7686,36983,18216,365.9718,2119.479,953,1045,8123.84802246094,587,365,32.10125,1000,1
2180.75,SALO1,SALO,2,11437,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,30.3136,0,0,46.78351,79.36768,42.44978,187.2881,3,0,4.452659,1.208028,215.7492,144.4622,65.23638,36983,18216,365.9718,2198.705,953,1045,8123.84802246094,587,365,29.27801,1000,1
2180.833,SALO1,SALO,2,11437,2,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,22.36577,9.835048,5.260273,177.1963,4,0,4.452659,0.9214814,135.2168,90.71638,40.40419,36983,18216,365.9718,2249.016,953,1045,8123.84802246094,587,365,21.6332,1000,1
2180.917,SALO1,SALO,2,11437,2,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,23.08063,0,0,0,27.61062,14.76753,188.5732,3,0,0,0.5443873,0,0,28.24617,36983,18216,0,2220.769,953,1410.97177124023,8123.84802246094,587,365,190.3326,1000,1
2181,SALO1,SALO,2,11453,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,36.43112,0,0,0,0,15.61335,188.5732,3,0,0,0.4528019,0,0,23.70846,36957,18203,0,1648.602,953,1045,8123.32000732422,586,365,238.8508,1000,1
2181.083,SALO1,SALO,2,11453,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,92.2049,0.09890413,0.09890413,0,0,39.51639,188.4743,3,0,0,0.5923707,0,0,29.53532,36957,18203,0,1619.067,953,1045,8123.32000732422,586,365,290.8213,1000,1
2181.167,SALO1,SALO,2,11453,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0,0,0,40.33954,0,7.322303,165.2202,5,0,4.453142,1.038475,216.4054,159.0575,52.37458,36957,18203,366.0039,1561.048,953,1045,8123.32000732422,586,365,34.56838,1000,1
2181.25,SALO1,SALO,2,11453,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,50.1609,27.4543,14.68195,149.3172,8,0,4.453142,1.101895,253.6053,192.8054,59.38688,36957,18203,366.0039,1694.466,953,1045,8123.32000732422,586,365,41.77861,1000,1
2181.333,SALO1,SALO,2,11453,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,62.13039,52.57201,28.11435,152.787,8,0,4.453142,1.159148,298.6061,217.5676,81.37436,36957,18203,366.0039,1830.659,953,1045,8123.32000732422,586,365,39.8063,1000,1
2181.417,SALO1,SALO,2,11453,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,90.49348,47.88514,25.60791,122.0453,22,0,4.453142,1.587563,317.5555,218.5294,110.3237,36957,18203,366.0039,1938.865,953,1045,8123.32000732422,586,365,47.65716,1000,1
2181.5,SALO1,SALO,2,11453,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,102.7747,61.15601,32.70488,95.58199,73,0,4.453142,1.833664,312.248,200.0209,110.3237,36957,18203,366.0039,2028.562,953,1045,8123.32000732422,586,365,49.36031,1000,1
2181.583,SALO1,SALO,2,11453,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,56.36056,37.67463,20.14756,86.23243,116,0,4.453142,1.716394,212.0125,130.6164,110.3237,36957,18203,366.0039,2048.855,953,1045,8123.32000732422,586,365,39.38122,1000,1
2181.667,SALO1,SALO,2,11453,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,30.85735,0,0,53.42997,146.6145,78.40617,184.8928,3,0,4.453142,1.34483,231.4473,142.5651,103.7762,36957,18203,366.0039,2087.644,953,1045,8123.32000732422,586,365,32.09227,1000,1
2181.75,SALO1,SALO,2,11453,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,49.95894,0,0,46.6891,79.37452,42.44773,187.2894,3,0,4.453142,1.208028,215.3138,144.0206,65.25528,36957,18203,366.0039,2166.409,953,1045,8123.32000732422,586,365,29.26982,1000,1
2181.833,SALO1,SALO,2,11453,2,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,22.31276,9.835895,5.260018,177.2501,4,0,4.453142,0.9214814,134.8963,90.39194,40.41093,36957,18203,366.0039,2216.391,953,1045,8123.32000732422,586,365,21.62715,1000,1
2181.917,SALO1,SALO,2,11453,2,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,23.13278,0,0,0,27.613,14.76682,188.5732,3,0,0,0.5443873,0,0,28.23088,36957,18203,0,2188.16,953,1411.00387573242,8123.32000732422,586,365,190.3326,1000,1
2182,SALO1,SALO,2,11423,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,36.43112,0,0,0,0,15.61335,188.5732,3,0,0,0.4528019,0,0,23.69177,36910,18179,0,1648.733,953,1045,8122.9040222168,586,365,238.8508,1000,1
2182.083,SALO1,SALO,2,11423,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,92.2049,0.09890413,0.09890413,0,0,39.51639,188.4743,3,0,0,0.5923707,0,0,29.49721,36910,18179,0,1619.236,953,1045,8122.9040222168,586,365,290.8213,1000,1
2182.167,SALO1,SALO,2,11423,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,1.454315,0,0,40.21123,0,7.322303,163.8942,5,0,4.453883,1.038475,215.7171,158.3615,52.30701,36910,18179,366.0532,1560.566,953,1045,8122.9040222168,586,365,34.55352,1000,1
2182.25,SALO1,SALO,2,11423,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,49.99339,27.45793,14.68086,148.1562,9,0,4.453883,1.101895,252.7583,191.9503,59.31026,36910,18179,366.0532,1693.206,953,1045,8122.9040222168,586,365,41.76065,1000,1
2182.333,SALO1,SALO,2,11423,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,61.93259,52.57896,28.11226,151.8189,8,0,4.453883,1.159148,297.6555,216.606,81.26937,36910,18179,366.0532,1828.543,953,1045,8122.9040222168,586,365,39.78919,1000,1
2182.417,SALO1,SALO,2,11423,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,90.21835,47.89147,25.60602,121.3479,23,0,4.453883,1.587563,316.59,217.5506,110.1814,36910,18179,366.0532,1935.913,953,1045,8122.9040222168,586,365,47.6367,1000,1
2182.5,SALO1,SALO,2,11423,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,93.11292,61.16409,32.70245,104.5407,47,0,4.453883,1.833664,291.1538,186.7018,110.1814,36910,18179,366.0532,2012.433,953,1045,8122.9040222168,586,365,49.33908,1000,1
2182.583,SALO1,SALO,2,11423,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,63.62859,37.6796,20.14606,87.91963,110,0,4.453883,1.716394,226.3238,143.333,110.1814,36910,18179,366.0532,2045.585,953,1045,8122.9040222168,586,365,39.36429,1000,1
2182.667,SALO1,SALO,2,11423,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,41.15485,0,0,42.91495,146.6338,78.40035,186.784,3,0,4.453883,1.34483,201.4298,121.0234,103.6423,36910,18179,366.0532,2062.966,953,1045,8122.9040222168,586,365,32.07848,1000,1
2182.75,SALO1,SALO,2,11423,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,54.76482,0,0,46.55602,79.385,42.44459,184.5005,3,0,4.453883,1.208028,214.7001,143.3972,65.17109,36910,18179,366.0532,2141.192,953,1045,8122.9040222168,586,365,29.25725,1000,1
2182.833,SALO1,SALO,2,11423,2,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,22.25019,9.837194,5.259629,174.5228,4,0,4.453883,0.9214814,134.518,90.0077,40.35879,36910,18179,366.0532,2190.841,953,1045,8122.9040222168,586,365,21.61785,1000,1
2182.917,SALO1,SALO,2,11423,2,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,20.40291,0,0,0,27.61665,14.76573,188.5732,3,0,0,0.5443873,0,0,28.19445,36910,18179,0,2162.646,953,1411.0531463623,8122.9040222168,586,365,190.3326,1000,1
2183,SALO1,SALO,2,11404,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,36.43112,0,0,0,0,15.61335,188.5732,3,0,0,0.4528019,0,0,23.6612,36846,18147,0,1648.93,953,1045,8121.14404296875,585,365,238.8508,1000,1
2183.083,SALO1,SALO,2,11404,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,92.2049,0.09890413,0.09890413,0,0,39.51639,188.4743,3,0,0,0.5923707,0,0,29.44576,36846,18147,0,1619.484,953,1045,8121.14404296875,585,365,290.8213,1000,1
2183.167,SALO1,SALO,2,11404,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,1.454315,0,0,39.95882,0,7.322303,164.1466,5,0,4.454818,1.038475,214.363,156.9977,52.21577,36846,18147,366.1153,1559.514,953,1045,8121.14404296875,585,365,34.53479,1000,1
2183.25,SALO1,SALO,2,11404,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,49.67697,27.46251,14.67949,148.7218,9,0,4.454818,1.101895,251.1586,190.3402,59.20681,36846,18147,366.1153,1690.647,953,1045,8121.14404296875,585,365,41.738,1000,1
2183.333,SALO1,SALO,2,11404,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,61.55479,52.58772,28.10963,152.7561,8,0,4.454818,1.159148,295.8397,214.7766,81.12762,36846,18147,366.1153,1824.297,953,1045,8121.14404296875,585,365,39.76762,1000,1
2183.417,SALO1,SALO,2,11404,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,89.7131,47.89945,25.60362,122.7848,22,0,4.454818,1.587563,314.817,215.7608,109.9892,36846,18147,366.1153,1930.068,953,1045,8121.14404296875,585,365,47.61086,1000,1
2183.5,SALO1,SALO,2,11404,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,101.9539,61.17428,32.69939,97.12951,66,0,4.454818,1.833664,309.7543,197.493,109.9892,36846,18147,366.1153,2017.572,953,1045,8121.14404296875,585,365,49.31234,1000,1
2183.583,SALO1,SALO,2,11404,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,56.9194,37.68588,20.14418,87.21322,110,0,4.454818,1.716394,197.1488,117.1528,109.9892,36846,18147,366.1153,2024.736,953,1045,8121.14404296875,585,365,39.34295,1000,1
2183.667,SALO1,SALO,2,11404,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,32.85318,0,0,60.99722,146.6583,78.39302,176.2798,4,0,4.454818,1.34483,252.683,157.8109,103.4615,36846,18147,366.1153,2079.086,953,1045,8121.14404296875,585,365,32.06108,1000,1
2183.75,SALO1,SALO,2,11404,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,41.72598,0,0,46.28505,79.39823,42.44062,187.2968,3,0,4.454818,1.208028,213.4505,142.1355,65.05742,36846,18147,366.1153,2156.165,953,1045,8121.14404296875,585,365,29.24138,1000,1
2183.833,SALO1,SALO,2,11404,2,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,22.11584,9.838834,5.259137,177.4522,4,0,4.454818,0.9214814,133.7058,89.18793,40.2884,36846,18147,366.1153,2205.064,953,1045,8121.14404296875,585,365,21.60613,1000,1
2183.917,SALO1,SALO,2,11404,2,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,23.32916,0,0,0,27.62125,14.76435,188.5732,3,0,0,0.5443873,0,0,28.14527,36846,18147,0,2176.919,953,1411.11528015137,8121.14404296875,585,365,190.3326,1000,1
2184,SALO1,SALO,2,11395,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,36.43112,0,0,0,0,15.61335,188.5732,3,0,0,0.4528019,0,0,23.61993,36791,18120,0,1649.176,953,1045,8119.12002563477,584,365,238.8508,1000,1
2184.083,SALO1,SALO,2,11395,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,92.2049,0.09890413,0.09890413,0,0,39.51639,188.4743,3,0,0,0.5923707,0,0,29.40239,36791,18120,0,1619.774,953,1045,8119.12002563477,584,365,290.8213,1000,1
2184.167,SALO1,SALO,2,11395,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0,0,0,39.96469,0,7.322303,165.5951,5,0,4.455304,1.038475,214.3945,157.0241,52.19392,36791,18120,366.1475,1559.838,953,1045,8119.12002563477,584,365,34.52507,1000,1
2184.25,SALO1,SALO,2,11395,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,49.65872,27.46488,14.67878,150.1868,8,0,4.455304,1.101895,251.0663,190.2426,59.17543,36791,18120,366.1475,1690.905,953,1045,8119.12002563477,584,365,41.72624,1000,1
2184.333,SALO1,SALO,2,11395,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,61.49832,52.59227,28.10827,154.2745,7,0,4.455304,1.159148,295.5683,214.498,81.05411,36791,18120,366.1475,1824.349,953,1045,8119.12002563477,584,365,39.75642,1000,1
2184.417,SALO1,SALO,2,11395,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,89.53101,47.9036,25.60238,124.4823,21,0,4.455304,1.587563,314.178,215.1131,109.8272,36791,18120,366.1475,1929.635,953,1045,8119.12002563477,584,365,47.59744,1000,1
2184.5,SALO1,SALO,2,11395,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,101.6554,61.17957,32.69781,99.12177,60,0,4.455304,1.833664,308.8475,196.5763,109.8272,36791,18120,366.1475,2016.384,953,1045,8119.12002563477,584,365,49.29845,1000,1
2184.583,SALO1,SALO,2,11395,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,57.93908,37.68914,20.1432,88.18346,104,0,4.455304,1.716394,212.0763,133.7889,109.8272,36791,18120,366.1475,2040.346,953,1045,8119.12002563477,584,365,39.33186,1000,1
2184.667,SALO1,SALO,2,11395,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,28.06256,0,0,58.10651,146.671,78.38921,184.9225,3,0,4.455304,1.34483,246.283,153.0233,103.2289,36791,18120,366.1475,2090.14,953,1045,8119.12002563477,584,365,32.05205,1000,1
2184.75,SALO1,SALO,2,11395,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,50.54333,0,0,46.10296,79.40511,42.43856,187.2996,3,0,4.455304,1.208028,212.6108,141.2896,64.89706,36791,18120,366.1475,2166.532,953,1045,8119.12002563477,584,365,29.23314,1000,1
2184.833,SALO1,SALO,2,11395,2,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,22.04073,9.839685,5.258882,177.5296,4,0,4.455304,0.9214814,133.2517,88.72987,40.19403,36791,18120,366.1475,2215.068,953,1045,8119.12002563477,584,365,21.60004,1000,1
2184.917,SALO1,SALO,2,11395,2,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,23.40488,0,0,0,27.62364,14.76363,188.5732,3,0,0,0.5443873,0,0,28.09925,36791,18120,0,2186.968,953,1411.14744567871,8119.12002563477,584,365,190.3326,1000,1
2185,SALO1,SALO,2,11460,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,36.43112,0,0,0,0,15.61335,188.5732,3,0,0,0.4528019,0,0,23.58514,36744,18097,0,1649.292,953,1045,8116.24801635742,583,365,238.8508,1000,1
2185.083,SALO1,SALO,2,11460,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,92.2049,0.09890413,0.09890413,0,0,39.51639,188.4743,3,0,0,0.5923707,0,0,29.36483,36744,18097,0,1619.928,953,1045,8116.24801635742,583,365,290.8213,1000,1
2185.167,SALO1,SALO,2,11460,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,1.454315,0,0,39.71296,0,7.322303,164.3925,5,0,4.45585,1.038475,213.0441,155.668,52.07226,36744,18097,366.1837,1558.741,953,1045,8116.24801635742,583,365,34.51413,1000,1
2185.25,SALO1,SALO,2,11460,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,49.35074,27.46755,14.67798,149.2904,8,0,4.45585,1.101895,249.5092,188.6795,59.04408,36744,18097,366.1837,1688.376,953,1045,8116.24801635742,583,365,41.71304,1000,1
2185.333,SALO1,SALO,2,11460,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,61.17099,52.59738,28.10674,153.7018,7,0,4.45585,1.159148,293.9951,212.9168,80.90463,36744,18097,366.1837,1820.388,953,1045,8116.24801635742,583,365,39.74383,1000,1
2185.417,SALO1,SALO,2,11460,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,89.17068,47.90825,25.60098,124.2667,21,0,4.45585,1.587563,312.9136,213.8389,109.6869,36744,18097,366.1837,1924.54,953,1045,8116.24801635742,583,365,47.58237,1000,1
2185.5,SALO1,SALO,2,11460,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,101.3786,61.18552,32.69602,99.17884,60,0,4.45585,1.833664,308.0064,195.7241,109.6869,36744,18097,366.1837,2010.577,953,1045,8116.24801635742,583,365,49.28284,1000,1
2185.583,SALO1,SALO,2,11460,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,59.21606,37.69281,20.1421,86.96101,116,0,4.45585,1.716394,219.4684,139.093,109.6869,36744,18097,366.1837,2039.983,953,1045,8116.24801635742,583,365,39.31942,1000,1
2185.667,SALO1,SALO,2,11460,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,41.31763,0,0,41.74691,146.6852,78.38493,186.7946,3,0,4.45585,1.34483,195.7765,116.2585,103.1771,36744,18097,366.1837,2053.064,953,1045,8116.24801635742,583,365,32.04191,1000,1
2185.75,SALO1,SALO,2,11460,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,52.47818,0,0,46.03351,79.41282,42.43624,187.3009,3,0,4.45585,1.208028,212.2905,140.9622,64.87861,36744,18097,366.1837,2129.147,953,1045,8116.24801635742,583,365,29.22389,1000,1
2185.833,SALO1,SALO,2,11460,2,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0.9586182,0,0,22.00072,9.840641,5.258595,176.6117,4,0,4.45585,0.9214814,133.0098,88.48363,40.17766,36744,18097,366.1837,2177.454,953,1045,8116.24801635742,583,365,21.59321,1000,1
2185.917,SALO1,SALO,2,11460,2,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,22.48495,0,0,0,27.62632,14.76282,188.5732,3,0,0,0.5443873,0,0,28.06791,36744,18097,0,2149.386,953,1411.18367004395,8116.24801635742,583,365,190.3326,1000,1
2186,SALO1,SALO,2,11477,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,36.43112,0,0,0,0,15.61335,188.5732,3,0,0,0.4528019,0,0,23.55501,36673,18062,0,1649.431,953,1045,8112.50402832031,582,365,238.8508,1000,1
2186.083,SALO1,SALO,2,11477,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,92.2049,0.09890413,0.09890413,0,0,39.51639,188.4743,3,0,0,0.5923707,0,0,29.30748,36673,18062,0,1620.123,953,1045,8112.50402832031,582,365,290.8213,1000,1
2186.167,SALO1,SALO,2,11477,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,1.454315,0,0,39.28949,0,7.322303,164.816,5,0,4.456989,1.038475,210.7723,153.3844,51.97057,36673,18062,366.2594,1556.72,953,1045,8112.50402832031,582,365,34.49134,1000,1
2186.25,SALO1,SALO,2,11477,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,48.81694,27.47312,14.67631,150.2438,8,0,4.456989,1.101895,246.8104,185.9681,58.92876,36673,18062,366.2594,1683.76,953,1045,8112.50402832031,582,365,41.68549,1000,1
2186.333,SALO1,SALO,2,11477,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,60.53431,52.60805,28.10354,155.2843,7,0,4.456989,1.159148,290.9352,209.8401,80.74664,36673,18062,366.2594,1812.853,953,1045,8112.50402832031,582,365,39.71759,1000,1
2186.417,SALO1,SALO,2,11477,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,88.31492,47.91797,25.59807,126.6982,19,0,4.456989,1.587563,309.9106,210.8154,109.4727,36673,18062,366.2594,1914.196,953,1045,8112.50402832031,582,365,47.55096,1000,1
2186.5,SALO1,SALO,2,11477,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,96.88815,61.19793,32.6923,106.0921,43,0,4.456989,1.833664,298.4288,189.1499,109.4727,36673,18062,366.2594,1993.874,953,1045,8112.50402832031,582,365,49.25029,1000,1
2186.583,SALO1,SALO,2,11477,2,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,0,0,0,66.50069,37.70045,20.13981,86.58424,116,0,4.456989,1.716394,231.721,145.4563,109.4727,36673,18062,366.2594,2029.858,953,1045,8112.50402832031,582,365,39.29344,1000,1
2186.667,SALO1,SALO,2,11477,2,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,35.2869,0,0,60.12907,146.715,78.37601,174.0456,4,0,4.456989,1.34483,249.0866,154.1772,102.9756,36673,18062,366.2594,2081.059,953,1045,8112.50402832031,582,365,32.02074,1000,1
2186.75,SALO1,SALO,2,11477,2,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,40.16666,0,0,45.58121,79.42893,42.43141,187.3043,3,0,4.456989,1.208028,210.2047,138.8616,64.75191,36673,18062,366.2594,2155.169,953,1045,8112.50402832031,582,365,29.20458,1000,1
2186.833,SALO1,SALO,2,11477,2,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,21.77901,9.842638,5.257996,177.7939,4,0,4.456989,0.9214814,131.6694,87.134,40.0992,36673,18062,366.2594,2202.204,953,1045,8112.50402832031,582,365,21.57894,1000,1
2186.917,SALO1,SALO,2,11477,2,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,23.66327,0,0,0,27.63193,14.76114,188.5732,3,0,0,0.5443873,0,0,28.0131,36673,18062,0,2174.191,953,1411.25939941406,8112.50402832031,582,365,190.3326,1000,1
2187,SALO1,SALO,2,11431,2,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,36.43112,0,0,0,0,15.61335,188.5732,3,0,0,0.4528019,0,0,23.50901,36618,18035,0,1649.735,952,1045,8108.37603759766,581,365,238.8508,1000,1
2187.083,SALO1,SALO,2,11431,2,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,92.2049,0.09890413,0.09890413,0,0,39.51639,188.4743,3,0,0,0.5923707,0,0,29.26388,36618,18035,0,1620.471,952,1045,8108.37603759766,581,365,290.8213,1000,1
2187.167,SALO1,SALO,2,11431,2,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0,0,0,39.3358,0,7.322303,166.224,5,0,4.456977,1.038475,211.0208,153.633,51.89325,36618,18035,366.2584,1557.394,952,1045,8108.37603759766,581,365,34.49156,1000,1
2187.25,SALO1,SALO,2,11431,2,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,48.86485,27.47306,14.67632,151.6039,8,0,4.456977,1.101895,247.0526,186.2105,58.8411,36618,18035,366.2584,1684.763,952,1045,8108.37603759766,581,365,41.68576,1000,1
2187.333,SALO1,SALO,2,11431,2,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,0,0,0,60.59486,52.60794,28.10357,156.5841,7,0,4.456977,1.159148,291.2262,210.1313,80.62651,36618,18035,366.2584,1814.268,952,1045,8108.37603759766,581,365,39.71785,1000,1
2187.417,SALO1,SALO,2,11431,2,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,0,0,0,88.37864,47.91787,25.5981,127.9343,18,0,4.456977,1.587563,310.1342,211.0392,109.3098,36618,18035,366.2584,1915.997,952,1045,8108.37603759766,581,365,47.55127,1000,1
2187.5,SALO1,SALO,2,11431,2,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,0,0,0,100.5426,61.1978,32.69234,103.6739,50,0,4.456977,1.833664,305.4666,193.1613,109.3098,36618,18035,366.2584,1999.849,952,1045,8108.37603759766,581,365,49.25061,1000,1
