Year,Species,Pest,FWater_Avg,FRad_Avg,ActiveMonths,Est
26,SlashPine,0.5825998,1,0.5825998,9,False
26,WhiteOak,0.6755069,1,0.6755069,9,False
26,TurkeyOak,0.5825998,1,0.5825998,9,False
26,SweetGum,0.5825998,1,0.5825998,9,False
26,RedMaple,0.7808986,1,0.7808986,9,False
26,TulipTree,0.5825998,1,0.5825998,9,False
27,LobPine,0.5801384,1,0.5801384,9,False
27,LongleafPine,0.5801384,1,0.5801384,9,False
27,ShortPine,0.2233527,1,0.2233527,9,False
27,SlashPine,0.5801384,1,0.5801384,9,False
27,WhiteOak,0.6732841,1,0.6732841,9,False
27,TurkeyOak,0.5801384,1,0.5801384,9,False
27,SweetGum,0.5801384,1,0.5801384,9,False
27,RedMaple,0.7792085,1,0.7792085,9,False
27,TulipTree,0.5801384,1,0.5801384,9,False
28,LobPine,0.5774977,1,0.5774977,9,False
28,LongleafPine,0.5774977,1,0.5774977,9,False
28,ShortPine,0.2205819,1,0.220582,9,False
28,SlashPine,0.5774977,1,0.5774977,9,False
28,WhiteOak,0.6708946,1,0.6708946,9,False
28,TurkeyOak,0.5774977,1,0.5774977,9,False
28,SweetGum,0.5774977,1,0.5774977,9,False
28,RedMaple,0.7773884,1,0.7773884,9,False
28,TulipTree,0.5774977,1,0.5774977,9,False
29,LobPine,0.5746649,1,0.5746649,9,False
29,LongleafPine,0.5746649,1,0.5746649,9,False
29,ShortPine,0.2176342,1,0.2176343,9,False
29,SlashPine,0.5746649,1,0.5746649,9,False
29,WhiteOak,0.6683261,1,0.6683261,9,False
29,TurkeyOak,0.5746649,1,0.5746649,9,False
29,SweetGum,0.5746649,1,0.5746649,9,False
29,RedMaple,0.7754281,1,0.7754281,9,False
29,TulipTree,0.5746649,1,0.5746649,9,False
30,LobPine,0.5716299,1,0.5716299,9,False
30,LongleafPine,0.5716299,1,0.5716299,9,False
30,ShortPine,0.2145039,1,0.2145039,9,False
30,SlashPine,0.5716299,1,0.5716299,9,False
30,WhiteOak,0.6655682,1,0.6655682,9,False
30,TurkeyOak,0.5716299,1,0.5716299,9,False
30,SweetGum,0.5716299,1,0.5716299,9,False
30,RedMaple,0.7733189,1,0.7733189,9,False
30,TulipTree,0.5716299,1,0.5716299,9,False
31,LobPine,0.5683814,1,0.5683814,9,False
31,LongleafPine,0.5683814,1,0.5683814,9,False
31,ShortPine,0.2111851,1,0.2111851,9,False
31,SlashPine,0.5683814,1,0.5683814,9,False
31,WhiteOak,0.6626089,1,0.6626089,9,False
31,TurkeyOak,0.5683814,1,0.5683814,9,False
31,SweetGum,0.5683814,1,0.5683814,9,False
31,RedMaple,0.7710507,1,0.7710507,9,False
31,TulipTree,0.5683814,1,0.5683814,9,False
32,LobPine,0.5649092,1,0.5649092,9,False
32,LongleafPine,0.5649092,1,0.5649092,9,False
32,ShortPine,0.2076742,1,0.2076742,9,False
32,SlashPine,0.5649092,1,0.5649092,9,False
32,WhiteOak,0.6594383,1,0.6594383,9,False
32,TurkeyOak,0.5649092,1,0.5649092,9,False
32,SweetGum,0.5649092,1,0.5649092,9,False
32,RedMaple,0.7686145,1,0.7686145,9,False
32,TulipTree,0.5649092,1,0.5649092,9,False
33,LobPine,0.5611996,1,0.5611996,9,False
33,LongleafPine,0.5611996,1,0.5611996,9,False
33,ShortPine,0.2039641,1,0.2039641,9,False
33,SlashPine,0.5611996,1,0.5611996,9,False
33,WhiteOak,0.6560412,1,0.6560412,9,False
33,TurkeyOak,0.5611996,1,0.5611996,9,False
33,SweetGum,0.5611996,1,0.5611996,9,False
33,RedMaple,0.7659976,1,0.7659976,9,False
33,TulipTree,0.5611996,1,0.5611996,9,False
34,LobPine,0.5572417,1,0.5572417,9,False
34,LongleafPine,0.5572417,1,0.5572417,9,False
34,ShortPine,0.2000524,1,0.2000524,9,False
34,SlashPine,0.5572417,1,0.5572417,9,False
34,WhiteOak,0.6524063,1,0.6524063,9,False
34,TurkeyOak,0.5572417,1,0.5572417,9,False
