Time,ManagementArea,Prescription,Stand,EventID,StandAge,StandRank,NumberOfSites,HarvestedSites,MgBiomassRemoved,MgBioRemovedPerDamagedHa,TotalCohortsPartialHarvest,TotalCohortsCompleteHarvest,CohortsHarvested_LobPine,CohortsHarvested_LongleafPine,CohortsHarvested_ShortPine,CohortsHarvested_SlashPine,CohortsHarvested_WhiteOak,CohortsHarvested_TurkeyOak,CohortsHarvested_SweetGum,CohortsHarvested_RedMaple,CohortsHarvested_TulipTree,BiomassHarvestedMg_LobPine,BiomassHarvestedMg_LongleafPine,BiomassHarvestedMg_ShortPine,BiomassHarvestedMg_SlashPine,BiomassHarvestedMg_WhiteOak,BiomassHarvestedMg_TurkeyOak,BiomassHarvestedMg_SweetGum,BiomassHarvestedMg_RedMaple,BiomassHarvestedMg_TulipTree,
27, 1, Thinnning_Pines, 323, 838, 98, 958, 21, 21, 128.45, 6.12, 151, 0, 10, 141, 0, 0, 0, 0, 0, 0, 0, 1.04, 127.41, 0, 0, 0, 0, 0, 0, 0, 
27, 1, Thinnning_Pines, 251, 840, 97, 954, 27, 27, 167.12, 6.19, 198, 0, 10, 188, 0, 0, 0, 0, 0, 0, 0, 1.02, 166.1, 0, 0, 0, 0, 0, 0, 0, 
27, 1, Thinnning_Pines, 456, 855, 97, 928, 8, 8, 339.79, 42.47, 58, 0, 12, 46, 0, 0, 0, 0, 0, 0, 0, 2.79, 337, 0, 0, 0, 0, 0, 0, 0, 
27, 1, Thinnning_Pines, 863, 842, 82, 950, 2, 2, 0.84, 0.42, 8, 0, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0.17, 0.67, 0, 0, 0, 0, 0, 0, 0, 
27, 1, Thinnning_Pines, 285, 854, 99, 931, 43, 42, 452.69, 10.78, 287, 0, 85, 202, 0, 0, 0, 0, 0, 0, 0, 250.73, 201.96, 0, 0, 0, 0, 0, 0, 0, 
27, 1, Thinnning_Pines, 177, 857, 97, 928, 19, 19, 368.66, 19.4, 137, 0, 16, 121, 0, 0, 0, 0, 0, 0, 0, 31.89, 336.77, 0, 0, 0, 0, 0, 0, 0, 
27, 1, Thinnning_Pines, 157, 843, 99, 949, 60, 60, 2529.32, 42.16, 425, 0, 20, 405, 0, 0, 0, 0, 0, 0, 0, 8.03, 2521.29, 0, 0, 0, 0, 0, 0, 0, 
27, 1, Thinnning_Pines, 803, 852, 100, 938, 47, 47, 1472.58, 31.33, 321, 0, 4, 317, 0, 0, 0, 0, 0, 0, 0, 0.65, 1471.93, 0, 0, 0, 0, 0, 0, 0, 
27, 1, Thinnning_Pines, 225, 835, 99, 964, 33, 33, 201.59, 6.11, 225, 0, 2, 223, 0, 0, 0, 0, 0, 0, 0, 0.6, 200.99, 0, 0, 0, 0, 0, 0, 0, 
27, 1, Thinnning_Pines, 776, 831, 100, 1054, 38, 38, 57.08, 1.5, 277, 0, 6, 271, 0, 0, 0, 0, 0, 0, 0, 1.03, 56.05, 0, 0, 0, 0, 0, 0, 0, 
27, 1, Thinnning_Pines, 577, 837, 94, 962, 42, 42, 120.31, 2.86, 308, 0, 12, 296, 0, 0, 0, 0, 0, 0, 0, 6.74, 113.57, 0, 0, 0, 0, 0, 0, 0, 
27, 1, Thinnning_Pines, 996, 834, 90, 979, 6, 6, 19.6, 3.27, 45, 0, 5, 40, 0, 0, 0, 0, 0, 0, 0, 3.21, 16.39, 0, 0, 0, 0, 0, 0, 0, 
27, 1, Thinnning_Pines, 641, 853, 98, 935, 22, 22, 994.81, 45.22, 153, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 994.81, 0, 0, 0, 0, 0, 0, 0, 
27, 1, Thinnning_Pines, 249, 850, 95, 938, 45, 45, 2311.06, 51.36, 308, 0, 7, 301, 0, 0, 0, 0, 0, 0, 0, 1.37, 2309.69, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 96, 885, 98, 928, 40, 40, 470, 11.75, 289, 0, 16, 273, 0, 0, 0, 0, 0, 0, 0, 25.41, 444.59, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 109, 878, 95, 938, 7, 7, 139.93, 19.99, 50, 0, 2, 48, 0, 0, 0, 0, 0, 0, 0, 0.11, 139.82, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 111, 877, 96, 938, 37, 37, 382.45, 10.34, 239, 0, 1, 238, 0, 0, 0, 0, 0, 0, 0, 0.07, 382.38, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 113, 880, 95, 938, 39, 39, 788.45, 20.22, 263, 0, 0, 263, 0, 0, 0, 0, 0, 0, 0, 0, 788.45, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 411, 868, 98, 957, 23, 23, 56.4, 2.45, 154, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 56.4, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 418, 876, 95, 938, 7, 7, 142.14, 20.31, 46, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 142.14, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 684, 875, 95, 938, 5, 5, 100.32, 20.06, 33, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 100.32, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 494, 862, 96, 989, 78, 78, 112.8, 1.45, 575, 0, 37, 538, 0, 0, 0, 0, 0, 0, 0, 15.98, 96.82, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 696, 873, 94, 947, 90, 90, 119.34, 1.33, 657, 0, 43, 614, 0, 0, 0, 0, 0, 0, 0, 27.95, 91.39, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 698, 887, 93, 927, 42, 42, 470.95, 11.21, 303, 0, 16, 287, 0, 0, 0, 0, 0, 0, 0, 37.8, 433.15, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 702, 874, 97, 942, 29, 29, 441.97, 15.24, 272, 0, 65, 207, 0, 0, 0, 0, 0, 0, 0, 81.6, 360.37, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 823, 861, 99, 1016, 50, 50, 34.32, 0.69, 384, 0, 16, 368, 0, 0, 0, 0, 0, 0, 0, 1.45, 32.87, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 751, 859, 100, 1104, 65, 65, 41.99, 0.65, 489, 0, 7, 482, 0, 0, 0, 0, 0, 0, 0, 1.73, 40.26, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 408, 865, 99, 963, 17, 17, 41.51, 2.44, 122, 0, 9, 113, 0, 0, 0, 0, 0, 0, 0, 0.33, 41.18, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 829, 870, 100, 951, 40, 40, 48.27, 1.21, 325, 0, 34, 291, 0, 0, 0, 0, 0, 0, 0, 2.57, 45.7, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 323, 867, 98, 958, 21, 21, 50.91, 2.42, 151, 0, 10, 141, 0, 0, 0, 0, 0, 0, 0, 0.38, 50.53, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 251, 869, 97, 954, 27, 27, 66.1, 2.45, 198, 0, 10, 188, 0, 0, 0, 0, 0, 0, 0, 0.37, 65.73, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 456, 884, 97, 928, 8, 8, 135.7, 16.96, 58, 0, 12, 46, 0, 0, 0, 0, 0, 0, 0, 1.08, 134.62, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 863, 871, 82, 950, 2, 2, 0.32, 0.16, 7, 0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0.06, 0.26, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 285, 883, 99, 931, 43, 42, 179.83, 4.28, 287, 0, 85, 202, 0, 0, 0, 0, 0, 0, 0, 100, 79.83, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 177, 886, 97, 928, 19, 19, 146.85, 7.73, 137, 0, 16, 121, 0, 0, 0, 0, 0, 0, 0, 12.68, 134.17, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 157, 872, 99, 949, 60, 60, 1010.05, 16.83, 425, 0, 20, 405, 0, 0, 0, 0, 0, 0, 0, 3.16, 1006.89, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 803, 881, 100, 938, 47, 47, 587.51, 12.5, 321, 0, 4, 317, 0, 0, 0, 0, 0, 0, 0, 0.25, 587.26, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 225, 864, 99, 964, 33, 33, 79.99, 2.42, 225, 0, 2, 223, 0, 0, 0, 0, 0, 0, 0, 0.24, 79.75, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 776, 860, 100, 1054, 38, 38, 22.28, 0.59, 269, 0, 5, 264, 0, 0, 0, 0, 0, 0, 0, 0.4, 21.88, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 577, 866, 94, 962, 42, 42, 47.12, 1.12, 308, 0, 12, 296, 0, 0, 0, 0, 0, 0, 0, 2.69, 44.43, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 996, 863, 90, 979, 6, 6, 7.69, 1.28, 45, 0, 5, 40, 0, 0, 0, 0, 0, 0, 0, 1.26, 6.43, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 641, 882, 98, 935, 22, 22, 397.26, 18.06, 153, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 397.26, 0, 0, 0, 0, 0, 0, 0, 
28, 1, Thinnning_Pines, 249, 879, 95, 938, 45, 45, 923.14, 20.51, 308, 0, 7, 301, 0, 0, 0, 0, 0, 0, 0, 0.54, 922.6, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 96, 914, 98, 928, 40, 40, 187.32, 4.68, 289, 0, 16, 273, 0, 0, 0, 0, 0, 0, 0, 10.11, 177.21, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 109, 907, 95, 938, 7, 7, 55.86, 7.98, 50, 0, 2, 48, 0, 0, 0, 0, 0, 0, 0, 0.04, 55.82, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 111, 906, 96, 938, 37, 37, 152.47, 4.12, 239, 0, 1, 238, 0, 0, 0, 0, 0, 0, 0, 0.02, 152.45, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 113, 909, 95, 938, 39, 39, 314.61, 8.07, 263, 0, 0, 263, 0, 0, 0, 0, 0, 0, 0, 0, 314.61, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 411, 897, 98, 957, 23, 23, 22.11, 0.96, 125, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 22.11, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 418, 905, 95, 938, 7, 7, 56.68, 8.1, 46, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 56.68, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 684, 904, 95, 938, 5, 5, 40.04, 8.01, 33, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 40.04, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 494, 891, 96, 989, 78, 78, 44.33, 0.57, 468, 0, 36, 432, 0, 0, 0, 0, 0, 0, 0, 6.33, 38, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 696, 902, 94, 947, 90, 90, 46.84, 0.52, 532, 0, 41, 491, 0, 0, 0, 0, 0, 0, 0, 11.13, 35.71, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 698, 916, 93, 927, 42, 42, 187.63, 4.47, 303, 0, 16, 287, 0, 0, 0, 0, 0, 0, 0, 15.04, 172.59, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 702, 903, 97, 942, 29, 29, 176.05, 6.07, 272, 0, 65, 207, 0, 0, 0, 0, 0, 0, 0, 32.42, 143.63, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 823, 890, 99, 1016, 50, 50, 12.37, 0.25, 268, 0, 14, 254, 0, 0, 0, 0, 0, 0, 0, 0.47, 11.9, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 751, 888, 100, 1104, 65, 65, 15.05, 0.23, 320, 0, 7, 313, 0, 0, 0, 0, 0, 0, 0, 0.67, 14.38, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 408, 894, 99, 963, 17, 17, 16.28, 0.96, 101, 0, 7, 94, 0, 0, 0, 0, 0, 0, 0, 0.13, 16.15, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 829, 899, 100, 951, 40, 40, 18.1, 0.45, 276, 0, 34, 242, 0, 0, 0, 0, 0, 0, 0, 0.89, 17.21, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 323, 896, 98, 958, 21, 21, 19.98, 0.95, 126, 0, 10, 116, 0, 0, 0, 0, 0, 0, 0, 0.16, 19.82, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 251, 898, 97, 954, 27, 27, 26.07, 0.97, 159, 0, 10, 149, 0, 0, 0, 0, 0, 0, 0, 0.16, 25.91, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 456, 913, 97, 928, 8, 8, 54.1, 6.76, 58, 0, 12, 46, 0, 0, 0, 0, 0, 0, 0, 0.38, 53.72, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 863, 900, 82, 950, 2, 2, 0.11, 0.06, 6, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0.02, 0.09, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 285, 912, 99, 931, 43, 42, 70.85, 1.69, 287, 0, 85, 202, 0, 0, 0, 0, 0, 0, 0, 39.62, 31.23, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 177, 915, 97, 928, 19, 19, 58.4, 3.07, 137, 0, 16, 121, 0, 0, 0, 0, 0, 0, 0, 5.02, 53.38, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 157, 901, 99, 949, 60, 60, 402.71, 6.71, 425, 0, 20, 405, 0, 0, 0, 0, 0, 0, 0, 1.2, 401.51, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 803, 910, 100, 938, 47, 47, 234.23, 4.98, 321, 0, 4, 317, 0, 0, 0, 0, 0, 0, 0, 0.09, 234.14, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 225, 893, 99, 964, 33, 33, 31.32, 0.95, 186, 0, 2, 184, 0, 0, 0, 0, 0, 0, 0, 0.08, 31.24, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 776, 889, 100, 1054, 38, 38, 8.05, 0.21, 177, 0, 4, 173, 0, 0, 0, 0, 0, 0, 0, 0.14, 7.91, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 577, 895, 94, 962, 42, 42, 18.39, 0.44, 257, 0, 12, 245, 0, 0, 0, 0, 0, 0, 0, 1.03, 17.36, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 996, 892, 90, 979, 6, 6, 2.98, 0.5, 40, 0, 5, 35, 0, 0, 0, 0, 0, 0, 0, 0.49, 2.49, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 641, 911, 98, 935, 22, 22, 158.53, 7.21, 153, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 158.53, 0, 0, 0, 0, 0, 0, 0, 
29, 1, Thinnning_Pines, 249, 908, 95, 938, 45, 45, 368.34, 8.19, 308, 0, 7, 301, 0, 0, 0, 0, 0, 0, 0, 0.18, 368.16, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 96, 943, 98, 928, 40, 40, 74.48, 1.86, 289, 0, 16, 273, 0, 0, 0, 0, 0, 0, 0, 4.05, 70.43, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 109, 936, 95, 938, 7, 7, 22.27, 3.18, 50, 0, 2, 48, 0, 0, 0, 0, 0, 0, 0, 0.02, 22.25, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 111, 935, 96, 938, 37, 37, 60.39, 1.63, 239, 0, 1, 238, 0, 0, 0, 0, 0, 0, 0, 0.01, 60.38, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 113, 938, 95, 938, 39, 39, 125.51, 3.22, 263, 0, 0, 263, 0, 0, 0, 0, 0, 0, 0, 0, 125.51, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 411, 926, 98, 957, 23, 23, 8.6, 0.37, 109, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 8.6, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 418, 934, 95, 938, 7, 7, 22.58, 3.23, 46, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 22.58, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 684, 933, 95, 938, 5, 5, 15.97, 3.19, 33, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 15.97, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 494, 920, 96, 989, 78, 78, 16.7, 0.21, 326, 0, 23, 303, 0, 0, 0, 0, 0, 0, 0, 2.39, 14.31, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 696, 931, 94, 947, 90, 90, 17.39, 0.19, 351, 0, 25, 326, 0, 0, 0, 0, 0, 0, 0, 4.3, 13.09, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 698, 945, 93, 927, 42, 42, 74.56, 1.78, 303, 0, 16, 287, 0, 0, 0, 0, 0, 0, 0, 6.02, 68.54, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 702, 932, 97, 942, 29, 29, 69.93, 2.41, 272, 0, 65, 207, 0, 0, 0, 0, 0, 0, 0, 12.82, 57.11, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 823, 919, 99, 1016, 50, 50, 4.58, 0.09, 204, 0, 12, 192, 0, 0, 0, 0, 0, 0, 0, 0.17, 4.41, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 751, 917, 100, 1104, 65, 65, 5.59, 0.09, 221, 0, 5, 216, 0, 0, 0, 0, 0, 0, 0, 0.26, 5.33, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 408, 923, 99, 963, 17, 17, 6.36, 0.37, 87, 0, 2, 85, 0, 0, 0, 0, 0, 0, 0, 0.02, 6.34, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 829, 928, 100, 951, 40, 40, 6.65, 0.17, 198, 0, 22, 176, 0, 0, 0, 0, 0, 0, 0, 0.29, 6.36, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 323, 925, 98, 958, 21, 21, 7.76, 0.37, 99, 0, 2, 97, 0, 0, 0, 0, 0, 0, 0, 0.02, 7.74, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 251, 927, 97, 954, 27, 27, 10.05, 0.37, 128, 0, 2, 126, 0, 0, 0, 0, 0, 0, 0, 0.02, 10.03, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 367, 946, 82, 923, 33, 33, 1861.64, 56.41, 232, 13, 60, 172, 0, 0, 4, 0, 0, 1, 8, 1395.02, 459.21, 0, 0, 2.33, 0, 0, 0.51, 4.57, 
30, 1, Thinnning_Pines, 456, 942, 97, 928, 8, 8, 21.55, 2.69, 58, 0, 12, 46, 0, 0, 0, 0, 0, 0, 0, 0.16, 21.39, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 863, 929, 82, 950, 2, 2, 0.05, 0.03, 5, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0.01, 0.04, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 285, 941, 99, 931, 43, 42, 27.97, 0.67, 287, 0, 85, 202, 0, 0, 0, 0, 0, 0, 0, 15.69, 12.28, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 177, 944, 97, 928, 19, 19, 23.11, 1.22, 137, 0, 16, 121, 0, 0, 0, 0, 0, 0, 0, 1.97, 21.14, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 157, 930, 99, 949, 60, 60, 160.54, 2.68, 425, 0, 20, 405, 0, 0, 0, 0, 0, 0, 0, 0.46, 160.08, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 803, 939, 100, 938, 47, 47, 93.06, 1.98, 321, 0, 4, 317, 0, 0, 0, 0, 0, 0, 0, 0.04, 93.02, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 225, 922, 99, 964, 33, 33, 12.22, 0.37, 162, 0, 2, 160, 0, 0, 0, 0, 0, 0, 0, 0.02, 12.2, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 776, 918, 100, 1054, 38, 37, 3.1, 0.08, 139, 0, 4, 135, 0, 0, 0, 0, 0, 0, 0, 0.05, 3.05, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 577, 924, 94, 962, 42, 42, 6.91, 0.16, 184, 0, 9, 175, 0, 0, 0, 0, 0, 0, 0, 0.37, 6.54, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 996, 921, 90, 979, 6, 6, 1.11, 0.19, 29, 0, 4, 25, 0, 0, 0, 0, 0, 0, 0, 0.18, 0.93, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 641, 940, 98, 935, 22, 22, 63.23, 2.87, 153, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 63.23, 0, 0, 0, 0, 0, 0, 0, 
30, 1, Thinnning_Pines, 249, 937, 95, 938, 45, 45, 146.84, 3.26, 308, 0, 7, 301, 0, 0, 0, 0, 0, 0, 0, 0.07, 146.77, 0, 0, 0, 0, 0, 0, 0, 
31, 1, Thinnning_Pines, 80, 969, 96, 893, 35, 35, 3854.85, 110.14, 300, 39, 55, 245, 0, 0, 1, 14, 17, 7, 0, 1371.31, 2460.23, 0, 0, 0.54, 10.78, 8.09, 3.9, 0, 
31, 1, Thinnning_Pines, 97, 965, 100, 924, 23, 23, 1540.1, 66.96, 182, 83, 44, 138, 8, 0, 0, 0, 18, 55, 2, 619.16, 768.52, 72.82, 0, 0, 0, 16.75, 61.85, 1, 
31, 1, Thinnning_Pines, 109, 956, 100, 1000, 7, 7, 130.76, 18.68, 54, 5, 3, 51, 0, 0, 0, 5, 0, 0, 0, 1.08, 127.13, 0, 0, 0, 2.55, 0, 0, 0, 
31, 1, Thinnning_Pines, 113, 955, 100, 1000, 39, 39, 717.89, 18.41, 282, 6, 0, 282, 0, 0, 0, 3, 0, 3, 0, 0, 714.83, 0, 0, 0, 1.53, 0, 1.53, 0, 
31, 1, Thinnning_Pines, 418, 954, 100, 1000, 7, 7, 129.68, 18.53, 49, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 129.68, 0, 0, 0, 0, 0, 0, 0, 
31, 1, Thinnning_Pines, 484, 958, 100, 993, 35, 35, 4159.05, 118.83, 265, 40, 20, 245, 0, 0, 0, 28, 0, 12, 0, 106.65, 4031.26, 0, 0, 0, 14.52, 0, 6.62, 0, 
31, 1, Thinnning_Pines, 386, 960, 100, 957, 52, 52, 4115.48, 79.14, 441, 414, 148, 293, 0, 0, 52, 87, 37, 162, 76, 1329.46, 2224.33, 0, 0, 203.59, 52.92, 27.44, 191.34, 86.4000000000001, 
31, 1, Thinnning_Pines, 683, 977, 94, 818, 24, 24, 2506.52, 104.44, 189, 12, 72, 117, 0, 0, 0, 0, 0, 12, 0, 1618.31, 881.89, 0, 0, 0, 0, 0, 6.32, 0, 
31, 1, Thinnning_Pines, 684, 953, 100, 1000, 5, 5, 92.08, 18.42, 36, 2, 0, 36, 0, 0, 0, 2, 0, 0, 0, 0, 91.06, 0, 0, 0, 1.02, 0, 0, 0, 
31, 1, Thinnning_Pines, 687, 961, 94, 955, 21, 21, 2425.51, 115.5, 153, 80, 2, 151, 0, 0, 0, 38, 0, 42, 0, 2.83, 2367.2, 0, 0, 0, 25.69, 0, 29.79, 0, 
31, 1, Thinnning_Pines, 696, 949, 99, 1083, 90, 90, 440.22, 4.89, 727, 14, 60, 667, 0, 0, 0, 10, 0, 4, 0, 127.5, 305.58, 0, 0, 0, 5.1, 0, 2.04, 0, 
31, 1, Thinnning_Pines, 698, 950, 98, 1039, 42, 42, 443.85, 10.57, 328, 18, 23, 305, 0, 0, 1, 11, 0, 6, 0, 63.71, 370.96, 0, 0, 0.51, 5.61, 0, 3.06, 0, 
31, 1, Thinnning_Pines, 824, 980, 100, 800, 9, 9, 1254.82, 139.42, 108, 11, 46, 62, 0, 0, 2, 2, 0, 6, 1, 123.77, 1124.94, 0, 0, 1.39, 1.01, 0, 3.19, 0.52, 
31, 1, Thinnning_Pines, 744, 978, 100, 804, 33, 33, 4111.5, 124.59, 268, 2, 60, 208, 0, 0, 0, 0, 0, 2, 0, 1196.56, 2913.84, 0, 0, 0, 0, 0, 1.1, 0, 
31, 1, Thinnning_Pines, 1030, 962, 97, 950, 34, 34, 3829.46, 112.63, 355, 74, 132, 223, 0, 0, 0, 48, 2, 24, 0, 2384.25, 1405.97, 0, 0, 0, 23.65, 0.95, 14.64, 0, 
31, 1, Thinnning_Pines, 826, 966, 97, 898, 12, 12, 425.87, 35.49, 84, 61, 11, 73, 0, 0, 0, 53, 0, 8, 0, 13.82, 369.9, 0, 0, 0, 37.52, 0, 4.63, 0, 
31, 1, Thinnning_Pines, 630, 981, 100, 799, 54, 54, 7071.93, 130.96, 614, 94, 265, 349, 0, 0, 3, 0, 1, 85, 5, 746.9, 6270.49, 0, 0, 2.06, 0, 0.51, 49.42, 2.55, 
31, 1, Thinnning_Pines, 367, 951, 87, 1029, 33, 33, 1220, 36.97, 257, 13, 70, 187, 0, 0, 5, 0, 0, 4, 4, 942.91, 270.46, 0, 0, 2.55, 0, 0, 2.04, 2.04, 
31, 1, Thinnning_Pines, 461, 976, 98, 831, 30, 30, 3839.55, 127.99, 294, 26, 92, 202, 0, 0, 0, 26, 0, 0, 0, 345.02, 3481.16, 0, 0, 0, 13.37, 0, 0, 0, 
31, 1, Thinnning_Pines, 863, 952, 87, 1000, 2, 2, 1.91, 0.96, 10, 0, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0.47, 1.44, 0, 0, 0, 0, 0, 0, 0, 
31, 1, Thinnning_Pines, 188, 964, 100, 925, 11, 11, 923.47, 83.95, 102, 8, 28, 74, 0, 0, 1, 5, 0, 1, 1, 156.65, 755.12, 0, 0, 5.56, 5.12, 0, 0.51, 0.51, 
