#ppt,,,,,,,,,,,,,,,,,,,,,,,,
,LOSA,SALO,SAND,LOAM,G_SALO,F_SALO,SNCL,CLLO,LOSA,SALO,SAND,LOAM,G_SALO,F_SALO,SNCL,CLLO,LOSA,SALO,SAND,LOAM,G_SALO,F_SALO,SNCL,CLLO
TIMESTEP,MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d)
2015-04-28T00:00:00Z,287.76434,287.76434,287.76434,287.76434,287.76434,287.76434,287.76434,287.76434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-29T00:00:00Z,285.415,285.415,285.415,285.415,285.415,285.415,285.415,285.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-30T00:00:00Z,286.62152,286.62152,286.62152,286.62152,286.62152,286.62152,286.62152,286.62152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01T00:00:00Z,284.5036,284.5036,284.5036,284.5036,284.5036,284.5036,284.5036,284.5036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-02T00:00:00Z,291.29016,291.29016,291.29016,291.29016,291.29016,291.29016,291.29016,291.29016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-03T00:00:00Z,290.40878,290.40878,290.40878,290.40878,290.40878,290.40878,290.40878,290.40878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04T00:00:00Z,286.62216,286.62216,286.62216,286.62216,286.62216,286.62216,286.62216,286.62216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05T00:00:00Z,280.2369,280.2369,280.2369,280.2369,280.2369,280.2369,280.2369,280.2369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-06T00:00:00Z,282.56882,282.56882,282.56882,282.56882,282.56882,282.56882,282.56882,282.56882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07T00:00:00Z,290.21924,290.21924,290.21924,290.21924,290.21924,290.21924,290.21924,290.21924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-08T00:00:00Z,287.32156,287.32156,287.32156,287.32156,287.32156,287.32156,287.32156,287.32156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-09T00:00:00Z,289.2253,289.2253,289.2253,289.2253,289.2253,289.2253,289.2253,289.2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10T00:00:00Z,285.91617,285.91617,285.91617,285.91617,285.91617,285.91617,285.91617,285.91617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-11T00:00:00Z,285.6555,285.6555,285.6555,285.6555,285.6555,285.6555,285.6555,285.6555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-12T00:00:00Z,283.07022,283.07022,283.07022,283.07022,283.07022,283.07022,283.07022,283.07022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-13T00:00:00Z,284.3848,284.3848,284.3848,284.3848,284.3848,284.3848,284.3848,284.3848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-14T00:00:00Z,285.06552,285.06552,285.06552,285.06552,285.06552,285.06552,285.06552,285.06552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-15T00:00:00Z,289.14178,289.14178,289.14178,289.14178,289.14178,289.14178,289.14178,289.14178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-16T00:00:00Z,288.73422,288.73422,288.73422,288.73422,288.73422,288.73422,288.73422,288.73422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-17T00:00:00Z,284.12067,284.12067,284.12067,284.12067,284.12067,284.12067,284.12067,284.12067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-18T00:00:00Z,281.4099,281.4099,281.4099,281.4099,281.4099,281.4099,281.4099,281.4099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-19T00:00:00Z,284.65698,284.65698,284.65698,284.65698,284.65698,284.65698,284.65698,284.65698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-20T00:00:00Z,289.4202,289.4202,289.4202,289.4202,289.4202,289.4202,289.4202,289.4202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-21T00:00:00Z,291.87894,291.87894,291.87894,291.87894,291.87894,291.87894,291.87894,291.87894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-22T00:00:00Z,291.93253,291.93253,291.93253,291.93253,291.93253,291.93253,291.93253,291.93253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-23T00:00:00Z,293.72018,293.72018,293.72018,293.72018,293.72018,293.72018,293.72018,293.72018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-24T00:00:00Z,295.87347,295.87347,295.87347,295.87347,295.87347,295.87347,295.87347,295.87347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-25T00:00:00Z,294.8761,294.8761,294.8761,294.8761,294.8761,294.8761,294.8761,294.8761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-26T00:00:00Z,289.9082,289.9082,289.9082,289.9082,289.9082,289.9082,289.9082,289.9082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-27T00:00:00Z,287.15332,287.15332,287.15332,287.15332,287.15332,287.15332,287.15332,287.15332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-28T00:00:00Z,285.01987,285.01987,285.01987,285.01987,285.01987,285.01987,285.01987,285.01987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-29T00:00:00Z,293.07214,293.07214,293.07214,293.07214,293.07214,293.07214,293.07214,293.07214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-30T00:00:00Z,294.42383,294.42383,294.42383,294.42383,294.42383,294.42383,294.42383,294.42383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-31T00:00:00Z,291.84363,291.84363,291.84363,291.84363,291.84363,291.84363,291.84363,291.84363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01T00:00:00Z,292.98602,292.98602,292.98602,292.98602,292.98602,292.98602,292.98602,292.98602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-02T00:00:00Z,292.54282,292.54282,292.54282,292.54282,292.54282,292.54282,292.54282,292.54282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-03T00:00:00Z,296.23795,296.23795,296.23795,296.23795,296.23795,296.23795,296.23795,296.23795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-04T00:00:00Z,294.28384,294.28384,294.28384,294.28384,294.28384,294.28384,294.28384,294.28384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-05T00:00:00Z,292.55487,292.55487,292.55487,292.55487,292.55487,292.55487,292.55487,292.55487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-06T00:00:00Z,285.31168,285.31168,285.31168,285.31168,285.31168,285.31168,285.31168,285.31168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-07T00:00:00Z,288.83008,288.83008,288.83008,288.83008,288.83008,288.83008,288.83008,288.83008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-08T00:00:00Z,289.81897,289.81897,289.81897,289.81897,289.81897,289.81897,289.81897,289.81897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-09T00:00:00Z,289.25998,289.25998,289.25998,289.25998,289.25998,289.25998,289.25998,289.25998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-10T00:00:00Z,295.3892,295.3892,295.3892,295.3892,295.3892,295.3892,295.3892,295.3892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-11T00:00:00Z,295.8819,295.8819,295.8819,295.8819,295.8819,295.8819,295.8819,295.8819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-12T00:00:00Z,291.63232,291.63232,291.63232,291.63232,291.63232,291.63232,291.63232,291.63232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-13T00:00:00Z,296.3804,296.3804,296.3804,296.3804,296.3804,296.3804,296.3804,296.3804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-14T00:00:00Z,295.41373,295.41373,295.41373,295.41373,295.41373,295.41373,295.41373,295.41373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15T00:00:00Z,294.1402,294.1402,294.1402,294.1402,294.1402,294.1402,294.1402,294.1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-16T00:00:00Z,290.5687,290.5687,290.5687,290.5687,290.5687,290.5687,290.5687,290.5687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-17T00:00:00Z,291.46338,291.46338,291.46338,291.46338,291.46338,291.46338,291.46338,291.46338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-18T00:00:00Z,294.7316,294.7316,294.7316,294.7316,294.7316,294.7316,294.7316,294.7316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-19T00:00:00Z,292.96146,292.96146,292.96146,292.96146,292.96146,292.96146,292.96146,292.96146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-20T00:00:00Z,294.2318,294.2318,294.2318,294.2318,294.2318,294.2318,294.2318,294.2318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-21T00:00:00Z,294.05893,294.05893,294.05893,294.05893,294.05893,294.05893,294.05893,294.05893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-22T00:00:00Z,293.69705,293.69705,293.69705,293.69705,293.69705,293.69705,293.69705,293.69705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-23T00:00:00Z,295.0171,295.0171,295.0171,295.0171,295.0171,295.0171,295.0171,295.0171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-24T00:00:00Z,296.86212,296.86212,296.86212,296.86212,296.86212,296.86212,296.86212,296.86212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-25T00:00:00Z,296.6624,296.6624,296.6624,296.6624,296.6624,296.6624,296.6624,296.6624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-26T00:00:00Z,296.67554,296.67554,296.67554,296.67554,296.67554,296.67554,296.67554,296.67554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-27T00:00:00Z,294.8196,294.8196,294.8196,294.8196,294.8196,294.8196,294.8196,294.8196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-28T00:00:00Z,295.3588,295.3588,295.3588,295.3588,295.3588,295.3588,295.3588,295.3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-29T00:00:00Z,294.95502,294.95502,294.95502,294.95502,294.95502,294.95502,294.95502,294.95502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-30T00:00:00Z,296.021,296.021,296.021,296.021,296.021,296.021,296.021,296.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01T00:00:00Z,296.73764,296.73764,296.73764,296.73764,296.73764,296.73764,296.73764,296.73764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-02T00:00:00Z,296.72708,296.72708,296.72708,296.72708,296.72708,296.72708,296.72708,296.72708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-03T00:00:00Z,294.20596,294.20596,294.20596,294.20596,294.20596,294.20596,294.20596,294.20596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-04T00:00:00Z,294.82117,294.82117,294.82117,294.82117,294.82117,294.82117,294.82117,294.82117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-05T00:00:00Z,293.69962,293.69962,293.69962,293.69962,293.69962,293.69962,293.69962,293.69962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-06T00:00:00Z,294.4545,294.4545,294.4545,294.4545,294.4545,294.4545,294.4545,294.4545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-07T00:00:00Z,295.86426,295.86426,295.86426,295.86426,295.86426,295.86426,295.86426,295.86426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-08T00:00:00Z,295.60934,295.60934,295.60934,295.60934,295.60934,295.60934,295.60934,295.60934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-09T00:00:00Z,295.94778,295.94778,295.94778,295.94778,295.94778,295.94778,295.94778,295.94778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-10T00:00:00Z,296.4502,296.4502,296.4502,296.4502,296.4502,296.4502,296.4502,296.4502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-11T00:00:00Z,295.6715,295.6715,295.6715,295.6715,295.6715,295.6715,295.6715,295.6715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-12T00:00:00Z,293.98703,293.98703,293.98703,293.98703,293.98703,293.98703,293.98703,293.98703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-13T00:00:00Z,295.94186,295.94186,295.94186,295.94186,295.94186,295.94186,295.94186,295.94186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-14T00:00:00Z,297.22922,297.22922,297.22922,297.22922,297.22922,297.22922,297.22922,297.22922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-15T00:00:00Z,298.9055,298.9055,298.9055,298.9055,298.9055,298.9055,298.9055,298.9055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-16T00:00:00Z,295.55957,295.55957,295.55957,295.55957,295.55957,295.55957,295.55957,295.55957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-17T00:00:00Z,296.01364,296.01364,296.01364,296.01364,296.01364,296.01364,296.01364,296.01364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-18T00:00:00Z,295.92697,295.92697,295.92697,295.92697,295.92697,295.92697,295.92697,295.92697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-19T00:00:00Z,295.58066,295.58066,295.58066,295.58066,295.58066,295.58066,295.58066,295.58066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-20T00:00:00Z,296.1488,296.1488,296.1488,296.1488,296.1488,296.1488,296.1488,296.1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-21T00:00:00Z,294.87793,294.87793,294.87793,294.87793,294.87793,294.87793,294.87793,294.87793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-22T00:00:00Z,294.97357,294.97357,294.97357,294.97357,294.97357,294.97357,294.97357,294.97357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-23T00:00:00Z,294.67407,294.67407,294.67407,294.67407,294.67407,294.67407,294.67407,294.67407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-24T00:00:00Z,296.92996,296.92996,296.92996,296.92996,296.92996,296.92996,296.92996,296.92996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-25T00:00:00Z,296.02567,296.02567,296.02567,296.02567,296.02567,296.02567,296.02567,296.02567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-26T00:00:00Z,295.2769,295.2769,295.2769,295.2769,295.2769,295.2769,295.2769,295.2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-27T00:00:00Z,297.88135,297.88135,297.88135,297.88135,297.88135,297.88135,297.88135,297.88135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-28T00:00:00Z,296.44235,296.44235,296.44235,296.44235,296.44235,296.44235,296.44235,296.44235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-29T00:00:00Z,296.33994,296.33994,296.33994,296.33994,296.33994,296.33994,296.33994,296.33994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T00:00:00Z,294.31006,294.31006,294.31006,294.31006,294.31006,294.31006,294.31006,294.31006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-31T00:00:00Z,294.531,294.531,294.531,294.531,294.531,294.531,294.531,294.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-01T00:00:00Z,294.26392,294.26392,294.26392,294.26392,294.26392,294.26392,294.26392,294.26392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02T00:00:00Z,295.71753,295.71753,295.71753,295.71753,295.71753,295.71753,295.71753,295.71753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03T00:00:00Z,296.67255,296.67255,296.67255,296.67255,296.67255,296.67255,296.67255,296.67255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04T00:00:00Z,295.91882,295.91882,295.91882,295.91882,295.91882,295.91882,295.91882,295.91882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-05T00:00:00Z,295.57587,295.57587,295.57587,295.57587,295.57587,295.57587,295.57587,295.57587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-06T00:00:00Z,294.6964,294.6964,294.6964,294.6964,294.6964,294.6964,294.6964,294.6964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07T00:00:00Z,293.2496,293.2496,293.2496,293.2496,293.2496,293.2496,293.2496,293.2496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-08T00:00:00Z,292.0137,292.0137,292.0137,292.0137,292.0137,292.0137,292.0137,292.0137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-09T00:00:00Z,292.3038,292.3038,292.3038,292.3038,292.3038,292.3038,292.3038,292.3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-10T00:00:00Z,295.26526,295.26526,295.26526,295.26526,295.26526,295.26526,295.26526,295.26526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-11T00:00:00Z,295.35934,295.35934,295.35934,295.35934,295.35934,295.35934,295.35934,295.35934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-12T00:00:00Z,295.56265,295.56265,295.56265,295.56265,295.56265,295.56265,295.56265,295.56265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-13T00:00:00Z,298.29727,298.29727,298.29727,298.29727,298.29727,298.29727,298.29727,298.29727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-14T00:00:00Z,294.32712,294.32712,294.32712,294.32712,294.32712,294.32712,294.32712,294.32712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-15T00:00:00Z,294.11588,294.11588,294.11588,294.11588,294.11588,294.11588,294.11588,294.11588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-16T00:00:00Z,296.9487,296.9487,296.9487,296.9487,296.9487,296.9487,296.9487,296.9487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-17T00:00:00Z,296.07178,296.07178,296.07178,296.07178,296.07178,296.07178,296.07178,296.07178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-18T00:00:00Z,295.923,295.923,295.923,295.923,295.923,295.923,295.923,295.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-19T00:00:00Z,292.30002,292.30002,292.30002,292.30002,292.30002,292.30002,292.30002,292.30002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-20T00:00:00Z,292.64697,292.64697,292.64697,292.64697,292.64697,292.64697,292.64697,292.64697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-21T00:00:00Z,292.92484,292.92484,292.92484,292.92484,292.92484,292.92484,292.92484,292.92484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-22T00:00:00Z,291.81522,291.81522,291.81522,291.81522,291.81522,291.81522,291.81522,291.81522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-23T00:00:00Z,292.5857,292.5857,292.5857,292.5857,292.5857,292.5857,292.5857,292.5857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-24T00:00:00Z,292.97577,292.97577,292.97577,292.97577,292.97577,292.97577,292.97577,292.97577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-25T00:00:00Z,290.92996,290.92996,290.92996,290.92996,290.92996,290.92996,290.92996,290.92996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-26T00:00:00Z,293.5068,293.5068,293.5068,293.5068,293.5068,293.5068,293.5068,293.5068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-27T00:00:00Z,295.43866,295.43866,295.43866,295.43866,295.43866,295.43866,295.43866,295.43866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-28T00:00:00Z,294.6176,294.6176,294.6176,294.6176,294.6176,294.6176,294.6176,294.6176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-29T00:00:00Z,294.80182,294.80182,294.80182,294.80182,294.80182,294.80182,294.80182,294.80182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-30T00:00:00Z,293.67847,293.67847,293.67847,293.67847,293.67847,293.67847,293.67847,293.67847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-31T00:00:00Z,291.6931,291.6931,291.6931,291.6931,291.6931,291.6931,291.6931,291.6931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01T00:00:00Z,292.09045,292.09045,292.09045,292.09045,292.09045,292.09045,292.09045,292.09045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-02T00:00:00Z,294.6172,294.6172,294.6172,294.6172,294.6172,294.6172,294.6172,294.6172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-03T00:00:00Z,295.113,295.113,295.113,295.113,295.113,295.113,295.113,295.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-04T00:00:00Z,293.4425,293.4425,293.4425,293.4425,293.4425,293.4425,293.4425,293.4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-05T00:00:00Z,290.2292,290.2292,290.2292,290.2292,290.2292,290.2292,290.2292,290.2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-06T00:00:00Z,289.71863,289.71863,289.71863,289.71863,289.71863,289.71863,289.71863,289.71863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-07T00:00:00Z,291.2239,291.2239,291.2239,291.2239,291.2239,291.2239,291.2239,291.2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-08T00:00:00Z,290.9095,290.9095,290.9095,290.9095,290.9095,290.9095,290.9095,290.9095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-09T00:00:00Z,290.83328,290.83328,290.83328,290.83328,290.83328,290.83328,290.83328,290.83328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-10T00:00:00Z,290.42603,290.42603,290.42603,290.42603,290.42603,290.42603,290.42603,290.42603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-11T00:00:00Z,291.02194,291.02194,291.02194,291.02194,291.02194,291.02194,291.02194,291.02194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-12T00:00:00Z,291.83566,291.83566,291.83566,291.83566,291.83566,291.83566,291.83566,291.83566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-13T00:00:00Z,293.94806,293.94806,293.94806,293.94806,293.94806,293.94806,293.94806,293.94806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-14T00:00:00Z,294.6826,294.6826,294.6826,294.6826,294.6826,294.6826,294.6826,294.6826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-15T00:00:00Z,294.68765,294.68765,294.68765,294.68765,294.68765,294.68765,294.68765,294.68765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-16T00:00:00Z,294.44772,294.44772,294.44772,294.44772,294.44772,294.44772,294.44772,294.44772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-17T00:00:00Z,295.66678,295.66678,295.66678,295.66678,295.66678,295.66678,295.66678,295.66678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-18T00:00:00Z,293.62393,293.62393,293.62393,293.62393,293.62393,293.62393,293.62393,293.62393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-19T00:00:00Z,294.30017,294.30017,294.30017,294.30017,294.30017,294.30017,294.30017,294.30017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-20T00:00:00Z,290.95007,290.95007,290.95007,290.95007,290.95007,290.95007,290.95007,290.95007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-21T00:00:00Z,289.62106,289.62106,289.62106,289.62106,289.62106,289.62106,289.62106,289.62106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-22T00:00:00Z,291.29044,291.29044,291.29044,291.29044,291.29044,291.29044,291.29044,291.29044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-23T00:00:00Z,291.38092,291.38092,291.38092,291.38092,291.38092,291.38092,291.38092,291.38092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-24T00:00:00Z,280.94357,280.94357,280.94357,280.94357,280.94357,280.94357,280.94357,280.94357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-25T00:00:00Z,279.3955,279.3955,279.3955,279.3955,279.3955,279.3955,279.3955,279.3955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-26T00:00:00Z,281.61984,281.61984,281.61984,281.61984,281.61984,281.61984,281.61984,281.61984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-27T00:00:00Z,286.33853,286.33853,286.33853,286.33853,286.33853,286.33853,286.33853,286.33853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-28T00:00:00Z,284.15,284.15,284.15,284.15,284.15,284.15,284.15,284.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-29T00:00:00Z,288.04675,288.04675,288.04675,288.04675,288.04675,288.04675,288.04675,288.04675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-30T00:00:00Z,286.19727,286.19727,286.19727,286.19727,286.19727,286.19727,286.19727,286.19727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
