Time,Age(yr),TopLayer(-),LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),water(mm),PressureHead(mm),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,
2099.33,92,0,2.450328,118.7419,23.97936,28.70383,94.76256,22.52104,0.126204,918.8728,7905,16049,898.3469,0.09415461,0.56,85.43697,126.7,0.3701171,1,1.032944,0.9654281,0.5991142,0.9993564,True,0.3835794,1.4,0.1,0.56,300,fRad,
2099.42,92,0,2.450328,85.59862,21.24616,41.33933,64.35246,23.7257,0.08135246,918.8728,7905,16049,921.3602,0.09656661,0.3571429,83.57399,138.9,0.4080878,1,1.032944,0.9980745,0.862846,0.9993564,True,0.3835794,1.4,0.1,0.3571429,300,Too dry,
2099.5,92,0,2.450328,139.9744,34.04422,47.91044,105.9302,56.67208,0.05606285,918.8728,7905,16049,979.3802,0.1026476,0.4885714,83.63964,145.7,0.4156219,1,1.032944,0.9567478,1,0.9993564,True,0.3835794,1.4,0.1,0.4885714,300,fRad,
2099.58,92,0,2.450328,103.3081,30.8956,46.43329,72.4125,33.49582,0.06484069,918.8728,7905,16049,1005.36,0.1053705,0.5371429,84.71174,131.5,0.367892,1,1.032944,0.9752653,0.9691685,0.9993564,True,0.3835794,1.4,0.1,0.5371429,300,fRad,
2099.67,92,0,2.450328,176.2695,53.97198,36.60579,122.2975,54.21117,0.06766337,918.8728,7905,16049,1091.052,0.1143518,0.9257143,120.5629,44.2,0.3264978,1,1.032944,0.9992568,0.7640461,0.9993564,True,0.3835794,1.4,0.1,0.9257143,300,fRad,
2099.75,92,0,2.450328,168.4993,44.58986,23.01801,123.9095,47.26077,0.07863727,918.8728,7905,16049,1191.943,0.1249261,1,131.1342,20.6,0.3085925,1,1.032944,0.9334416,0.4804384,0.9993564,True,0.3835794,1.4,0.1,1,300,fRad,
2099.83,92,0,2.450328,100.9802,27.77296,14.25447,73.20721,21.60471,0.1016319,918.8728,7905,16049,1250.896,0.1311049,1,129.8096,18.2,0.2534119,1,1.032944,0.7385854,0.2975232,0.9993564,True,0.3835794,1.4,0.1,1,300,fRad,
2099.92,92,0,1.225164,0,0,9.958102,0,0,0,459.4364,7905,16049,1240.938,0.1325087,1,130.0868,18.7,0.2678767,1,0,0.4265813,0.2078483,0.9993564,False,0.3835794,1.4,0.1,1,300,fRad,
2100,93,0,1.225164,0,0,8.356986,0,0,0,459.4364,7955,16151,826.5707,0.08825098,1,162.5697,6,0.343189,1,0,0.2399916,0.1744293,0.9993206,False,0.3812674,1.4,0.1,1,300,fTemp,
2100.08,93,0,1.225164,0,0,10.48396,0,0,0,459.4364,7955,16151,816.0867,0.08713163,1,188.5732,3,0.3876392,1,0,0.4581664,0.2174521,0.9993206,False,0.3812674,1.4,0.1,1,300,fRad,
2100.17,93,0,2.450925,191.5973,35.83899,18.59106,155.7583,46.19672,0.1011265,919.0969,7955,16151,746.4065,0.07822827,1,156.9258,8.9,0.4003749,1,1.032944,0.8454273,0.385605,0.9993206,True,0.3812674,1.4,0.1,1,300,fRad,
2100.25,93,0,2.450925,177.2212,27.49595,21.08017,149.7253,42.2979,0.1061698,919.0969,7955,16151,875.0514,0.0917111,0.76,94.20621,96.5,0.4421204,1,1.032944,0.88502,0.4372326,0.9993206,True,0.3812674,1.4,0.1,0.76,300,fRad,
2100.33,93,0,2.450925,111.4556,22.71643,28.88493,88.73918,22.67127,0.117399,919.0969,7955,16151,934.9057,0.09798422,0.5057143,84.49583,133.9,0.4313815,1,1.032944,0.9654281,0.5991142,0.9993206,True,0.3812674,1.4,0.1,0.5057143,300,fRad,
2100.42,93,0,2.450925,115.9235,23.84768,41.60015,92.0758,39.89432,0.06922439,919.0969,7955,16151,985.3812,0.1032744,0.3885714,85.17449,136.6,0.4715404,1,1.032944,0.9980745,0.862846,0.9993206,True,0.3812674,1.4,0.1,0.3885714,300,Too dry,
2100.5,93,0,2.450925,66.83398,15.30631,48.21272,51.52767,26.38058,0.05858426,919.0969,7955,16151,988.696,0.1036218,0.2514286,79.79457,180,0.479416,1,1.032944,0.9567478,1,0.9993206,True,0.3812674,1.4,0.1,0.2514286,300,Too dry,
2100.58,93,0,2.450925,92.83006,26.31046,46.72625,66.5196,27.02728,0.07381965,919.0969,7955,16151,1008.49,0.1056963,0.4514286,83.38623,141.2,0.4290039,1,1.032944,0.9752653,0.9691685,0.9993206,True,0.3812674,1.4,0.1,0.4514286,300,fRad,
2100.67,93,0,2.450925,106.9208,33.58745,36.83674,73.33339,28.53832,0.07707224,919.0969,7955,16151,1044.986,0.1095214,0.6485714,100.6578,89.9,0.3842896,1,1.032944,0.9992568,0.7640461,0.9993206,True,0.3812674,1.4,0.1,0.6485714,300,fRad,
2100.75,93,0,2.450925,191.055,44.60074,23.16324,146.4543,53.58719,0.08197204,919.0969,7955,16151,1168.277,0.1224431,1,181.9751,3.2,0.3646637,1,1.032944,0.9334416,0.4804384,0.9993206,True,0.3812674,1.4,0.1,1,300,fRad,
2100.83,93,0,2.450925,115.3611,27.77974,14.3444,87.58136,24.68151,0.1064302,919.0969,7955,16151,1241.515,0.1301188,1,167.1179,5,0.3031059,1,1.032944,0.7385854,0.2975232,0.9993206,True,0.3812674,1.4,0.1,1,300,fRad,
2100.92,93,0,1.225463,0,0,10.02093,0,0,0,459.5485,7955,16151,1231.494,0.131483,1,162.965,5.7,0.2950593,1,0,0.4265813,0.2078483,0.9993206,False,0.3812674,1.4,0.1,1,300,fRad,
2101,94,0,1.225463,0,0,8.409712,0,0,0,459.5485,8001,16244,826.8254,0.08827047,1,188.1247,3,0.3271409,1,0,0.2399916,0.1744293,0.9992833,False,0.3791417,1.4,0.1,1,300,fTemp,
2101.08,94,0,1.225463,0,0,10.54475,0,0,0,459.5485,8001,16244,816.2804,0.0871447,1,188.5732,3,0.3706212,1,0,0.4581664,0.2174521,0.9992833,False,0.3791417,1.4,0.1,1,300,fRad,
2101.17,94,0,2.451392,178.8097,35.84582,18.69886,142.9639,43.11346,0.09945765,919.272,8001,16244,733.6699,0.07689449,1,150.0726,10.8,0.3674307,1,1.032944,0.8454273,0.385605,0.9992833,True,0.3791417,1.4,0.1,1,300,fRad,
2101.25,94,0,2.451392,174.8754,29.22663,21.2024,145.6487,42.16254,0.1036107,919.272,8001,16244,858.1161,0.08993746,0.8171428,94.31416,94.4,0.4077885,1,1.032944,0.88502,0.4372326,0.9992833,True,0.3791417,1.4,0.1,0.8171428,300,fRad,
2101.33,94,0,2.451392,153.6658,31.17193,29.05241,122.4939,38.8242,0.09463167,919.272,8001,16244,951.5579,0.0997309,0.6342857,85.43212,127.5,0.3973589,1,1.032944,0.9654281,0.5991142,0.9992833,True,0.3791417,1.4,0.1,0.6342857,300,fRad,
2101.42,94,0,2.451392,99.01879,21.01588,41.84135,78.00291,32.60389,0.07175731,919.272,8001,16244,987.7194,0.1035209,0.3714286,82.75484,148.7,0.4365358,1,1.032944,0.9980745,0.862846,0.9992833,True,0.3791417,1.4,0.1,0.3714286,300,Too dry,
2101.5,94,0,2.451392,48.58475,15.93442,48.49226,32.65034,16.76591,0.05840975,919.272,8001,16244,971.8773,0.1018605,0.2771429,82.56652,146.3,0.4442756,1,1.032944,0.9567478,1,0.9992833,True,0.3791417,1.4,0.1,0.2771429,300,Too dry,
2101.58,94,0,2.451392,100.3465,32.82791,46.99718,67.51861,34.22448,0.05917133,919.272,8001,16244,992.3988,0.1040114,0.5028571,82.68478,151.6,0.3950543,1,1.032944,0.9752653,0.9691685,0.9992833,True,0.3791417,1.4,0.1,0.5028571,300,fRad,
2101.67,94,0,2.451392,197.3866,55.2435,37.05032,142.1431,59.43332,0.07173326,919.272,8001,16244,1097.491,0.1150259,0.9457143,104.2882,62,0.3520103,1,1.032944,0.9992568,0.7640461,0.9992833,True,0.3791417,1.4,0.1,0.9457143,300,fRad,
2101.75,94,0,2.451392,178.4837,44.60923,23.29755,133.8744,50.06118,0.08020867,919.272,8001,16244,1208.068,0.1266153,1,142.1096,11.3,0.3332895,1,1.032944,0.9334416,0.4804384,0.9992833,True,0.3791417,1.4,0.1,1,300,fRad,
2101.83,94,0,2.451392,107.317,27.78503,14.42758,79.53197,22.96047,0.1038928,919.272,8001,16244,1273.173,0.1334388,1,120.0727,26.8,0.275206,1,1.032944,0.7385854,0.2975232,0.9992833,True,0.3791417,1.4,0.1,1,300,fRad,
2101.92,94,0,1.225696,0,0,10.07903,0,0,0,459.636,8001,16244,1263.094,0.1348452,1,116.1155,30.6,0.28038,1,0,0.4265813,0.2078483,0.9992833,False,0.3791417,1.4,0.1,1,300,fRad,
2102,95,0,1.225696,0,0,8.458472,0,0,0,459.636,8057,16358,827.0323,0.08828717,1,152.5877,7.9,0.3164022,1,0,0.2399916,0.1744293,0.9992443,False,0.3765778,1.4,0.1,1,300,fTemp,
2102.08,95,0,1.225696,0,0,10.61852,0,0,0,459.636,8057,16358,816.414,0.08715366,1,182.6111,3.5,0.358972,1,0,0.4581664,0.2174521,0.9992443,False,0.3765778,1.4,0.1,1,300,fRad,
2102.17,95,0,2.451849,171.0842,35.85251,18.82968,135.2317,41.25072,0.09832672,919.4435,8057,16358,725.9023,0.07608499,1,148.9048,11.5,0.3475069,1,1.032944,0.8454273,0.385605,0.9992443,True,0.3765778,1.4,0.1,1,300,fRad,
2102.25,95,0,2.451849,162.307,27.26175,21.35074,135.0453,34.66262,0.1168538,919.4435,8057,16358,839.597,0.08800182,0.7828571,92.34418,100.6,0.3861697,1,1.032944,0.88502,0.4372326,0.9992443,True,0.3765778,1.4,0.1,0.7828571,300,fRad,
2102.33,95,0,2.451849,77.62588,18.0942,29.25566,59.53168,16.97552,0.105184,919.4435,8057,16358,869.8734,0.09117523,0.4228571,85.21251,131.2,0.3761604,1,1.032944,0.9654281,0.5991142,0.9992443,True,0.3765778,1.4,0.1,0.4228571,300,fRad,
2102.42,95,0,2.451849,96.48232,25.36883,42.13409,71.11349,35.0274,0.06089322,919.4435,8057,16358,898.853,0.09421271,0.4257143,84.18839,138.7,0.4138293,1,1.032944,0.9980745,0.862846,0.9992443,True,0.3765778,1.4,0.1,0.4257143,300,fRad,
2102.5,95,0,2.451849,69.81668,14.06146,48.83154,55.75522,29.72382,0.05626076,919.4435,8057,16358,905.7765,0.09493839,0.2,83.33598,154.5,0.4212952,1,1.032944,0.9567478,1,0.9992443,True,0.3765778,1.4,0.1,0.2,300,Too dry,
2102.58,95,0,2.451849,46.10622,17.89252,47.32598,28.21371,10.92999,0.0774221,919.4435,8057,16358,886.6642,0.09293514,0.3085714,83.23142,139.7,0.3739504,1,1.032944,0.9752653,0.9691685,0.9992443,True,0.3765778,1.4,0.1,0.3085714,300,Too dry,
2102.67,95,0,2.451849,140.2553,45.1468,37.30954,95.10848,38.86188,0.07340408,919.4435,8057,16358,944.4631,0.09899331,0.7914286,128.7537,62.6,0.3327798,1,1.032944,0.9992568,0.7640461,0.9992443,True,0.3765778,1.4,0.1,0.7914286,300,fRad,
2102.75,95,0,2.451849,171.1365,44.61756,23.46054,126.519,48.00046,0.07905604,919.4435,8057,16358,1047.521,0.1097953,1,186.3093,3,0.3149311,1,1.032944,0.9334416,0.4804384,0.9992443,True,0.3765778,1.4,0.1,1,300,fRad,
2102.83,95,0,2.451849,102.8622,27.79021,14.52851,75.07198,22.00737,0.1023139,919.4435,8057,16358,1108.065,0.1161411,1,159.6998,6.4,0.2597347,1,1.032944,0.7385854,0.2975232,0.9992443,True,0.3765778,1.4,0.1,1,300,fRad,
2102.92,95,0,1.225925,0,0,10.14955,0,0,0,459.7218,8057,16358,1097.915,0.117204,1,160.7675,6,0.2707708,1,0,0.4265813,0.2078483,0.9992443,False,0.3765778,1.4,0.1,1,300,fRad,
2103,96,0,1.225925,0,0,8.517652,0,0,0,459.7218,8057,16360,827.2463,0.08830967,1,186.0634,3,0.3055506,1,0,0.2399916,0.1744293,0.9992037,False,0.3765421,1.4,0.1,1,300,fTemp,
2103.08,96,0,1.225925,0,0,10.61955,0,0,0,459.7218,8057,16360,816.6268,0.08717602,1,188.5732,3,0.3472262,1,0,0.4581664,0.2174521,0.9992037,False,0.3765421,1.4,0.1,1,300,fRad,
2103.17,96,0,2.451855,163.1416,35.85259,18.83151,127.289,39.33566,0.09705751,919.4457,8057,16360,718.2081,0.07527862,1,146.5579,12.4,0.327109,1,1.032944,0.8454273,0.385605,0.9992037,True,0.3765421,1.4,0.1,1,300,fRad,
2103.25,96,0,2.451855,132.0851,24.29221,21.35281,107.7929,32.67974,0.0989319,919.4457,8057,16360,804.6486,0.08433882,0.6714286,95.36833,99.1,0.3641469,1,1.032944,0.88502,0.4372326,0.9992037,True,0.3765421,1.4,0.1,0.6714286,300,fRad,
2103.33,96,0,2.451855,154.6738,35.81593,29.25851,118.8578,34.67184,0.1028195,919.4457,8057,16360,894.2479,0.09373014,0.7657143,90.01019,104.7,0.354537,1,1.032944,0.9654281,0.5991142,0.9992037,True,0.3765421,1.4,0.1,0.7657143,300,fRad,
2103.42,96,0,2.451855,110.231,24.96033,42.13818,85.27064,37.87611,0.06752411,919.4457,8057,16360,937.3805,0.09825105,0.44,87.29409,128.8,0.3907853,1,1.032944,0.9980745,0.862846,0.9992037,True,0.3765421,1.4,0.1,0.44,300,fRad,
2103.5,96,0,2.451855,96.42863,28.74829,48.83628,67.68034,40.38596,0.05026397,919.4457,8057,16360,956.2248,0.1002262,0.4257143,81.95462,172.9,0.3979973,1,1.032944,0.9567478,1,0.9992037,True,0.3765421,1.4,0.1,0.4257143,300,fRad,
2103.58,96,0,2.451855,36.72204,13.03287,47.33059,23.68917,9.860367,0.07205789,919.4457,8057,16360,932.5837,0.09774828,0.2371428,81.90227,153.3,0.3524173,1,1.032944,0.9752653,0.9691685,0.9992037,True,0.3765421,1.4,0.1,0.2371428,300,Too dry,
2103.67,96,0,2.451855,177.103,55.25394,37.31317,121.849,52.78074,0.06924228,919.4457,8057,16360,1017.119,0.1066088,0.9457143,118.7077,38.3,0.3130562,1,1.032944,0.9992568,0.7640461,0.9992037,True,0.3765421,1.4,0.1,0.9457143,300,fRad,
2103.75,96,0,2.451855,163.5518,44.61766,23.46283,118.9341,45.87308,0.07776304,919.4457,8057,16360,1112.59,0.1166156,1,134.2012,16,0.2960622,1,1.032944,0.9334416,0.4804384,0.9992037,True,0.3765421,1.4,0.1,1,300,fRad,
2103.83,96,0,2.451855,98.23617,27.79028,14.52993,70.44589,21.01763,0.1005302,919.4457,8057,16360,1168.506,0.1224764,1,121.9425,25,0.2437386,1,1.032944,0.7385854,0.2975232,0.9992037,True,0.3765421,1.4,0.1,1,300,fRad,
2103.92,96,0,1.225928,0,0,10.15054,0,0,0,459.7228,8057,16360,1158.356,0.1236561,1,132.724,16.6,0.2610469,1,0,0.4265813,0.2078483,0.9992037,False,0.3765421,1.4,0.1,1,300,fRad,
2104,97,0,1.225928,0,0,8.518479,0,0,0,459.7228,8078,16402,827.2491,0.08830918,1,153.4172,8,0.3269093,1,0,0.2399916,0.1744293,0.9991614,False,0.3755974,1.4,0.1,1,300,fTemp,
2104.08,97,0,1.225928,0,0,10.64686,0,0,0,459.7228,8078,16402,816.6022,0.08717261,1,185.6201,3.2,0.3704716,1,0,0.4581664,0.2174521,0.9991614,False,0.3755974,1.4,0.1,1,300,fRad,
2104.17,97,0,2.451994,179.1295,35.85462,18.89988,143.2749,43.19056,0.09949605,919.4977,8078,16402,734.0782,0.07694469,1,150.9878,10,0.3670278,1,1.032944,0.8454273,0.3860121,0.9991614,True,0.3755974,1.4,0.1,1,300,fRad,
2104.25,97,0,2.451994,140.9176,23.58244,21.42794,117.3351,33.2983,0.1056892,919.4977,8078,16402,829.9852,0.08699748,0.6914285,92.31638,102.7,0.407826,1,1.032944,0.88502,0.4376455,0.9991614,True,0.3755974,1.4,0.1,0.6914285,300,fRad,
2104.33,97,0,2.451994,164.3487,31.39062,29.3504,132.9581,35.73302,0.1116014,919.4977,8078,16402,933.5927,0.09785742,0.6771429,85.77032,123,0.3972811,1,1.032944,0.9654281,0.5994542,0.9991614,True,0.3755974,1.4,0.1,0.6771429,300,fRad,
2104.42,97,0,2.451994,133.5214,30.28098,42.25164,103.2404,41.03478,0.07546097,919.4977,8078,16402,994.5815,0.1042501,0.5142857,85.55312,131.7,0.4368905,1,1.032944,0.9980745,0.8629498,0.9991614,True,0.3755974,1.4,0.1,0.5142857,300,fRad,
2104.5,97,0,2.451994,81.48961,20.63043,48.96188,60.85918,30.45443,0.05993774,919.4977,8078,16402,1006.479,0.1054972,0.3142857,80.70251,179.5,0.4447147,1,1.032944,0.9567478,1,0.9991614,True,0.3755974,1.4,0.1,0.3142857,300,Too dry,
2104.58,97,0,2.451994,60.1495,15.73251,47.41831,44.41698,15.76152,0.08452316,919.4977,8078,16402,1003.478,0.1051826,0.3171428,82.76761,143.5,0.3949512,1,1.032944,0.9752653,0.968474,0.9991614,True,0.3755974,1.4,0.1,0.3171428,300,Too dry,
2104.67,97,0,2.451994,173.8609,48.59495,37.38007,125.2659,53.08543,0.07077541,919.4977,8078,16402,1091.363,0.1143946,0.8514286,102.7813,75.3,0.3514457,1,1.032944,0.9992568,0.7634525,0.9991614,True,0.3755974,1.4,0.1,0.8514286,300,fRad,
2104.75,97,0,2.451994,177.7837,44.62019,23.4998,133.1635,49.86486,0.08009685,919.4977,8078,16402,1201.027,0.1258894,1,171.1849,4.6,0.3325372,1,1.032944,0.9334416,0.4799611,0.9991614,True,0.3755974,1.4,0.1,1,300,fRad,
2104.83,97,0,2.451994,106.7597,27.79185,14.55461,78.96781,22.84123,0.1036944,919.4977,8078,16402,1265.44,0.132641,1,139.5509,12.5,0.2739591,1,1.032944,0.7385854,0.2972642,0.9991614,True,0.3755974,1.4,0.1,1,300,fRad,
2104.92,97,0,1.225997,0,0,10.17498,0,0,0,459.7488,8078,16402,1255.266,0.134,1,141.2795,11.5,0.2800657,1,0,0.4265813,0.2078144,0.9991614,False,0.3755974,1.4,0.1,1,300,fRad,
2105,98,0,1.225997,0,0,8.540387,0,0,0,459.7488,8131,16508,827.3179,0.08831688,1,174.0687,4.3,0.3069484,1,0,0.2399916,0.1744293,0.9991173,False,0.373217,1.4,0.1,1,300,fTemp,
2105.08,98,0,1.225997,0,0,10.71599,0,0,0,459.7488,8131,16508,816.602,0.08717294,1,188.5226,3,0.3487277,1,0,0.4581664,0.2174521,0.9991173,False,0.373217,1.4,0.1,1,300,fRad,
2105.17,98,0,2.452273,164.5394,35.8587,19.00252,128.6807,39.6727,0.09728514,919.6023,8131,16508,719.346,0.0754092,1,147.8088,11.9,0.3306578,1,1.032944,0.8454273,0.385605,0.9991173,True,0.373217,1.4,0.1,1,300,fRad,
2105.25,98,0,2.452273,142.3354,26.71787,21.54672,115.6175,31.42962,0.1103339,919.6023,8131,16508,813.4169,0.08527067,0.7485714,93.41908,98.4,0.3679746,1,1.032944,0.88502,0.4372326,0.9991173,True,0.373217,1.4,0.1,0.7485714,300,fRad,
2105.33,98,0,2.452273,102.1757,21.81835,29.52421,80.35739,26.59329,0.09063134,919.6023,8131,16508,864.2503,0.09059955,0.4457143,85.14216,131.8,0.3583014,1,1.032944,0.9654281,0.5991142,0.9991173,True,0.373217,1.4,0.1,0.4457143,300,fRad,
2105.42,98,0,2.452273,105.2788,26.67686,42.52084,78.6019,37.27279,0.06325078,919.6023,8131,16508,900.3315,0.09438195,0.4457143,84.45958,138.1,0.3947538,1,1.032944,0.9980745,0.862846,0.9991173,True,0.373217,1.4,0.1,0.4457143,300,fRad,
2105.5,98,0,2.452273,126.3976,34.69666,49.27976,91.70094,50.07419,0.05492683,919.6023,8131,16508,942.7527,0.09882898,0.5142857,85.13527,130.8,0.4019949,1,1.032944,0.9567478,1,0.9991173,True,0.373217,1.4,0.1,0.5142857,300,fRad,
2105.58,98,0,2.452273,76.16331,30.41567,47.7604,45.74765,26.11207,0.05254751,919.6023,8131,16508,940.7397,0.09861796,0.4571429,83.26814,139.8,0.3561668,1,1.032944,0.9752653,0.9691685,0.9991173,True,0.373217,1.4,0.1,0.4571429,300,fRad,
2105.67,98,0,2.452273,169.0259,53.48627,37.65201,115.5396,52.7772,0.06566127,919.6023,8131,16508,1018.627,0.1067829,0.9,115.6197,52.6,0.3164759,1,1.032944,0.9992568,0.7640461,0.9991173,True,0.373217,1.4,0.1,0.9,300,fRad,
2105.75,98,0,2.452273,164.8742,44.62526,23.67589,120.249,46.244,0.07799212,919.6023,8131,16508,1115.201,0.1169067,1,147.6111,10.3,0.2993102,1,1.032944,0.9334416,0.4804384,0.9991173,True,0.373217,1.4,0.1,1,300,fRad,
2105.83,98,0,2.452273,99.00758,27.79501,14.66187,71.21256,21.18267,0.1008325,919.6023,8131,16508,1171.751,0.1228349,1,138.2098,13.2,0.2463706,1,1.032944,0.7385854,0.2975232,0.9991173,True,0.373217,1.4,0.1,1,300,fRad,
2105.92,98,0,1.226136,0,0,10.24271,0,0,0,459.8011,8131,16508,1161.508,0.1239917,1,147.5713,9.6,0.262312,1,0,0.4265813,0.2078483,0.9991173,False,0.373217,1.4,0.1,1,300,fRad,
2106,99,0,1.226136,0,0,8.595837,0,0,0,459.8011,8152,16551,827.4681,0.08833389,1,175.8431,4,0.3291061,1,0,0.2399916,0.1744293,0.9990713,False,0.3722735,1.4,0.1,1,300,fTemp,
2106.08,99,0,1.226136,0,0,10.74351,0,0,0,459.8011,8152,16551,816.7247,0.08718701,1,188.5732,3,0.3725878,1,0,0.4581664,0.2174521,0.9990713,False,0.3722735,1.4,0.1,1,300,fRad,
2106.17,99,0,2.452356,180.9797,35.85991,19.05133,145.1198,43.63667,0.09974696,919.6333,8152,16551,735.8685,0.07714567,1,152.5317,10,0.3729041,1,1.032944,0.8454273,0.385605,0.9990713,True,0.3722735,1.4,0.1,1,300,fRad,
2106.25,99,0,2.452356,189.4551,32.80429,21.60206,156.6508,43.73751,0.1074245,919.6333,8152,16551,870.9171,0.09130366,0.8914286,94.73423,93.5,0.413163,1,1.032944,0.88502,0.4372326,0.9990713,True,0.3722735,1.4,0.1,0.8914286,300,fRad,
2106.33,99,0,2.452356,190.6522,36.4381,29.60004,154.2141,45.13807,0.1024721,919.6333,8152,16551,995.5309,0.1043677,0.76,86.29415,120.9,0.4027749,1,1.032944,0.9654281,0.5991142,0.9990713,True,0.3722735,1.4,0.1,0.76,300,fRad,
2106.42,99,0,2.452356,110.4469,25.18375,42.63005,85.26315,31.29331,0.08172118,919.6333,8152,16551,1038.164,0.1088372,0.4657143,85.1905,140,0.441739,1,1.032944,0.9980745,0.862846,0.9990713,True,0.3722735,1.4,0.1,0.4657143,300,fRad,
2106.5,99,0,2.452356,100.2598,27.66566,49.40633,72.59414,37.6281,0.05786474,919.6333,8152,16551,1061.351,0.111268,0.4142857,82.54842,155.8,0.4494186,1,1.032944,0.9567478,1,0.9990713,True,0.3722735,1.4,0.1,0.4142857,300,Too dry,
2106.58,99,0,2.452356,111.7813,33.69369,47.88306,78.0876,34.80706,0.06728828,919.6333,8152,16551,1091.555,0.1144345,0.5542857,84.06921,136.3,0.400478,1,1.032944,0.9752653,0.9691685,0.9990713,True,0.3722735,1.4,0.1,0.5542857,300,fRad,
2106.67,99,0,2.452356,156.5414,47.54496,37.74871,108.9964,48.87899,0.06688283,919.6333,8152,16551,1162.803,0.1219039,0.8,122.8871,49.3,0.3574775,1,1.032944,0.9992568,0.7640461,0.9990713,True,0.3722735,1.4,0.1,0.8,300,fRad,
2106.75,99,0,2.452356,180.7059,44.62677,23.7367,136.0791,50.68446,0.08052696,919.6333,8152,16551,1275.145,0.1336814,1,152.0949,8.5,0.3387169,1,1.032944,0.9334416,0.4804384,0.9990713,True,0.3722735,1.4,0.1,1,300,fRad,
2106.83,99,0,2.452356,108.8119,27.79595,14.69953,81.01591,23.2803,0.1043774,919.6333,8152,16551,1341.462,0.1406338,1,142.4921,11.6,0.2802903,1,1.032944,0.7385854,0.2975232,0.9990713,True,0.3722735,1.4,0.1,1,300,fRad,
2106.92,99,0,1.226178,0,0,10.26902,0,0,0,459.8167,8152,16551,1331.193,0.1421075,1,141.2975,12.3,0.2822773,1,0,0.4265813,0.2078483,0.9990713,False,0.3722735,1.4,0.1,1,300,fRad,
2107,100,0,1.226178,0,0,8.617913,0,0,0,459.8167,8228,16706,827.5182,0.08834823,1,174.3433,4,0.3258161,1,0,0.2399916,0.1744293,0.9990234,False,0.3688316,1.4,0.1,1,300,fTemp,
2107.08,100,0,1.226178,0,0,10.8445,0,0,0,459.8167,8228,16706,816.6735,0.08719042,1,188.5732,3,0.3693012,1,0,0.4581664,0.2174521,0.9990234,False,0.3688316,1.4,0.1,1,300,fRad,
2107.17,100,0,2.452522,178.2922,35.86234,19.23042,142.4298,42.98867,0.09937374,919.6956,8228,16706,732.9274,0.07685764,1,153.4203,9.2,0.3659847,1,1.032944,0.8454273,0.385605,0.9990234,True,0.3688316,1.4,0.1,1,300,fRad,
2107.25,100,0,2.452522,164.1838,27.30937,21.80512,136.8744,38.08736,0.107787,919.6956,8228,16706,847.9965,0.08892424,0.76,94.03511,95.7,0.4067201,1,1.032944,0.88502,0.4372326,0.9990234,True,0.3688316,1.4,0.1,0.76,300,fRad,
2107.33,100,0,2.452522,116.6013,25.67426,29.87829,90.92699,26.16997,0.1042112,919.6956,8228,16706,909.0449,0.09532601,0.5657143,85.04568,129.3,0.3961969,1,1.032944,0.9654281,0.5991142,0.9990234,True,0.3688316,1.4,0.1,0.5657143,300,fRad,
2107.42,100,0,2.452522,114.6676,24.82383,43.03078,89.84377,42.26661,0.06375515,919.6956,8228,16706,955.8577,0.100235,0.4,81.20699,168.3,0.4357049,1,1.032944,0.9980745,0.862846,0.9990234,True,0.3688316,1.4,0.1,0.4,300,Too dry,
2107.5,100,0,2.452522,96.66505,25.92933,49.87077,70.73572,33.99274,0.06241332,919.6956,8228,16706,976.7227,0.102423,0.4171428,84.3036,144.9,0.4435027,1,1.032944,0.9567478,1,0.9990234,True,0.3688316,1.4,0.1,0.4171428,300,Too dry,
2107.58,100,0,2.452522,61.92573,16.19897,48.33318,45.72676,14.64921,0.09362263,919.6956,8228,16706,974.1164,0.1021497,0.3114285,80.48618,168.8,0.3938712,1,1.032944,0.9752653,0.9691685,0.9990234,True,0.3688316,1.4,0.1,0.3114285,300,Too dry,
2107.67,100,0,2.452522,154.6539,43.91053,38.10357,110.7434,45.38463,0.07318699,919.6956,8228,16706,1046.757,0.109767,0.7714286,110.2794,74.3,0.3504123,1,1.032944,0.9992568,0.7640461,0.9990234,True,0.3688316,1.4,0.1,0.7714286,300,fRad,
2107.75,100,0,2.452522,177.8145,44.62979,23.95983,133.1847,49.87349,0.08009573,919.6956,8228,16706,1155.981,0.1212207,1,157.6393,6.8,0.3315059,1,1.032944,0.9334416,0.4804384,0.9990234,True,0.3688316,1.4,0.1,1,300,fRad,
2107.83,100,0,2.452522,106.6739,27.79783,14.83771,78.87607,22.82288,0.1036572,919.6956,8228,16706,1220.02,0.1279361,1,155.3157,7.5,0.2728816,1,1.032944,0.7385854,0.2975232,0.9990234,True,0.3688316,1.4,0.1,1,300,fRad,
2107.92,100,0,1.226261,0,0,10.36555,0,0,0,459.8478,8228,16706,1209.655,0.1291461,1,150.8058,8.6,0.2790804,1,0,0.4265813,0.2078483,0.9990234,False,0.3688316,1.4,0.1,1,300,fRad,
