Time,ManagementArea,Prescription,Stand,EventID,StandAge,StandRank,NumberOfSites,HarvestedSites,MgBiomassRemoved,MgBioRemovedPerDamagedHa,TotalCohortsPartialHarvest,TotalCohortsCompleteHarvest,CohortsHarvested_LobPine,CohortsHarvested_LongleafPine,CohortsHarvested_ShortPine,CohortsHarvested_SlashPine,CohortsHarvested_WhiteOak,CohortsHarvested_TurkeyOak,CohortsHarvested_SweetGum,CohortsHarvested_RedMaple,CohortsHarvested_TulipTree,BiomassHarvestedMg_LobPine,BiomassHarvestedMg_LongleafPine,BiomassHarvestedMg_ShortPine,BiomassHarvestedMg_SlashPine,BiomassHarvestedMg_WhiteOak,BiomassHarvestedMg_TurkeyOak,BiomassHarvestedMg_SweetGum,BiomassHarvestedMg_RedMaple,BiomassHarvestedMg_TulipTree,
14, 1, Thinnning_Pines, 886, 441, 87, 835, 24, 24, 138.23, 5.76, 161, 0, 47, 114, 0, 0, 0, 0, 0, 0, 0, 89.8, 48.43, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 365, 430, 94, 873, 12, 12, 43.48, 3.62, 79, 0, 35, 44, 0, 0, 0, 0, 0, 0, 0, 7.11, 36.37, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 439, 440, 97, 836, 14, 14, 82.79, 5.91, 81, 0, 2, 79, 0, 0, 0, 0, 0, 0, 0, 0.04, 82.75, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 634, 434, 94, 857, 17, 17, 121.35, 7.14, 134, 0, 12, 122, 0, 0, 0, 0, 0, 0, 0, 8.49, 112.86, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 756, 444, 94, 829, 41, 41, 257.57, 6.28, 299, 0, 97, 202, 0, 0, 0, 0, 0, 0, 0, 45.61, 211.96, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 1251, 423, 92, 897, 148, 147, 294.37, 2, 801, 0, 222, 579, 0, 0, 0, 0, 0, 0, 0, 21.88, 272.49, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 727, 437, 92, 844, 62, 61, 154.54, 2.53, 354, 0, 92, 262, 0, 0, 0, 0, 0, 0, 0, 61.22, 93.32, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 863, 418, 67, 925, 2, 2, 0.55, 0.28, 10, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0.02, 0.53, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 183, 416, 86, 948, 32, 32, 109.88, 3.43, 215, 0, 56, 159, 0, 0, 0, 0, 0, 0, 0, 5.47, 104.41, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 552, 445, 100, 827, 31, 31, 135.27, 4.36, 187, 0, 56, 131, 0, 0, 0, 0, 0, 0, 0, 86.42, 48.85, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 911, 421, 81, 903, 37, 37, 68.28, 1.85, 182, 0, 17, 165, 0, 0, 0, 0, 0, 0, 0, 18.52, 49.76, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 1074, 427, 90, 875, 6, 6, 43.18, 7.2, 40, 0, 1, 39, 0, 0, 0, 0, 0, 0, 0, 0.02, 43.16, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 298, 429, 90, 875, 4, 4, 29.61, 7.4, 30, 0, 2, 28, 0, 0, 0, 0, 0, 0, 0, 0.04, 29.57, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 1048, 436, 100, 848, 26, 26, 74.6, 2.87, 136, 0, 52, 84, 0, 0, 0, 0, 0, 0, 0, 38.91, 35.69, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 661, 426, 90, 875, 6, 6, 43.23, 7.21, 40, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 43.23, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 1120, 424, 93, 886, 38, 38, 278.94, 7.34, 252, 0, 1, 251, 0, 0, 0, 0, 0, 0, 0, 0.02, 278.92, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 1143, 432, 91, 865, 12, 12, 35.43, 2.95, 57, 0, 22, 35, 0, 0, 0, 0, 0, 0, 0, 26.85, 8.58, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 788, 446, 93, 826, 49, 49, 306.68, 6.26, 270, 0, 4, 266, 0, 0, 0, 0, 0, 0, 0, 0.08, 306.6, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 237, 439, 98, 838, 32, 31, 179.16, 5.78, 183, 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 179.16, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 580, 415, 93, 958, 24, 24, 130.91, 5.45, 140, 0, 14, 126, 0, 0, 0, 0, 0, 0, 0, 0.57, 130.34, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 241, 419, 100, 906, 44, 44, 280.45, 6.37, 309, 0, 1, 308, 0, 0, 0, 0, 0, 0, 0, 0.03, 280.42, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 654, 431, 91, 872, 32, 32, 233.89, 7.31, 233, 0, 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 233.89, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 535, 435, 100, 850, 20, 20, 117.18, 5.86, 115, 0, 1, 114, 0, 0, 0, 0, 0, 0, 0, 0.02, 117.16, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 998, 438, 100, 840, 44, 44, 174.9, 3.98, 313, 0, 132, 181, 0, 0, 0, 0, 0, 0, 0, 13.52, 161.38, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 1102, 420, 95, 906, 26, 26, 23.37, 0.9, 175, 0, 2, 173, 0, 0, 0, 0, 0, 0, 0, 0.08, 23.29, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Clearcut_Slash, 1269, 448, 92, 1998, 100, 100, 15734.5, 157.35, 0, 1152, 462, 81, 19, 332, 3, 0, 10, 245, 0, 3046.06, 1048.86, 103.52, 11365.16, 1.55, 0, 4.62, 164.73, 0, 
15, 1, Clearcut_Slash, 11, 447, 94, 2000, 54, 54, 8443.32, 156.36, 0, 555, 259, 31, 0, 153, 3, 4, 0, 105, 0, 1987.37, 355.11, 0, 6022.39, 1.62, 2.17, 0, 74.66, 0, 
15, 1, Thinnning_Pines, 85, 476, 97, 832, 23, 23, 53.72, 2.34, 163, 0, 61, 102, 0, 0, 0, 0, 0, 0, 0, 24.01, 29.71, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 548, 449, 90, 970, 15, 15, 35.11, 2.34, 89, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 35.11, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 382, 457, 95, 898, 60, 60, 21.3, 0.36, 276, 0, 3, 273, 0, 0, 0, 0, 0, 0, 0, 0.03, 21.27, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 489, 467, 94, 859, 39, 39, 92.15, 2.36, 247, 0, 4, 243, 0, 0, 0, 0, 0, 0, 0, 0.04, 92.11, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 138, 460, 98, 879, 31, 31, 9.09, 0.29, 132, 0, 2, 130, 0, 0, 0, 0, 0, 0, 0, 0.02, 9.07, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 313, 452, 100, 930, 51, 51, 93.31, 1.83, 348, 0, 139, 209, 0, 0, 0, 0, 0, 0, 0, 55, 38.31, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 864, 477, 90, 831, 20, 20, 54.02, 2.7, 141, 0, 5, 136, 0, 0, 0, 0, 0, 0, 0, 0.06, 53.96, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 886, 475, 87, 835, 24, 24, 54.96, 2.29, 161, 0, 47, 114, 0, 0, 0, 0, 0, 0, 0, 35.81, 19.15, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 365, 464, 94, 873, 12, 12, 17.25, 1.44, 79, 0, 35, 44, 0, 0, 0, 0, 0, 0, 0, 2.79, 14.46, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 439, 474, 97, 836, 14, 14, 33.06, 2.36, 81, 0, 2, 79, 0, 0, 0, 0, 0, 0, 0, 0.02, 33.04, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 634, 468, 94, 857, 17, 17, 48.32, 2.84, 134, 0, 12, 122, 0, 0, 0, 0, 0, 0, 0, 3.4, 44.92, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 756, 478, 94, 829, 41, 41, 102.45, 2.5, 299, 0, 97, 202, 0, 0, 0, 0, 0, 0, 0, 18.04, 84.41, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 1251, 458, 92, 897, 148, 147, 116.28, 0.79, 800, 0, 222, 578, 0, 0, 0, 0, 0, 0, 0, 8.33999999999998, 107.94, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 727, 471, 92, 844, 62, 61, 61.21, 1, 354, 0, 92, 262, 0, 0, 0, 0, 0, 0, 0, 24.3, 36.91, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 863, 453, 67, 925, 2, 2, 0.21, 0.11, 10, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0.01, 0.2, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 183, 451, 86, 948, 32, 32, 43.53, 1.36, 215, 0, 56, 159, 0, 0, 0, 0, 0, 0, 0, 2.14, 41.39, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 552, 479, 100, 827, 31, 31, 53.76, 1.73, 187, 0, 56, 131, 0, 0, 0, 0, 0, 0, 0, 34.5, 19.26, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 911, 456, 81, 903, 37, 37, 27.19, 0.73, 182, 0, 17, 165, 0, 0, 0, 0, 0, 0, 0, 7.38, 19.81, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 1074, 462, 90, 875, 6, 6, 17.17, 2.86, 40, 0, 1, 39, 0, 0, 0, 0, 0, 0, 0, 0.01, 17.16, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 298, 463, 90, 875, 4, 4, 11.77, 2.94, 30, 0, 2, 28, 0, 0, 0, 0, 0, 0, 0, 0.02, 11.75, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 1048, 470, 100, 848, 26, 26, 29.6, 1.14, 136, 0, 52, 84, 0, 0, 0, 0, 0, 0, 0, 15.45, 14.15, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 661, 461, 90, 875, 6, 6, 17.22, 2.87, 40, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 17.22, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 1120, 459, 93, 886, 38, 38, 111.18, 2.93, 252, 0, 1, 251, 0, 0, 0, 0, 0, 0, 0, 0.01, 111.17, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 1143, 466, 91, 865, 12, 12, 14.11, 1.18, 57, 0, 22, 35, 0, 0, 0, 0, 0, 0, 0, 10.71, 3.4, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 788, 480, 93, 826, 49, 49, 122.15, 2.49, 270, 0, 4, 266, 0, 0, 0, 0, 0, 0, 0, 0.04, 122.11, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 237, 473, 98, 838, 32, 31, 71.43, 2.3, 183, 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 71.43, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 580, 450, 93, 958, 24, 24, 52.22, 2.18, 140, 0, 14, 126, 0, 0, 0, 0, 0, 0, 0, 0.22, 52, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 241, 454, 100, 906, 44, 44, 111.53, 2.53, 309, 0, 1, 308, 0, 0, 0, 0, 0, 0, 0, 0.01, 111.52, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 654, 465, 91, 872, 32, 32, 92.96, 2.91, 233, 0, 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 92.96, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 535, 469, 100, 850, 20, 20, 46.74, 2.34, 115, 0, 1, 114, 0, 0, 0, 0, 0, 0, 0, 0.01, 46.73, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 998, 472, 100, 840, 44, 44, 69.07, 1.57, 313, 0, 132, 181, 0, 0, 0, 0, 0, 0, 0, 5.13, 63.94, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 1102, 455, 95, 906, 26, 26, 9.24, 0.36, 133, 0, 2, 131, 0, 0, 0, 0, 0, 0, 0, 0.02, 9.22, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 74, 510, 97, 846, 37, 37, 3257.74, 88.05, 264, 97, 119, 145, 0, 0, 0, 44, 10, 30, 13, 1290.58, 1735.42, 0, 0, 0, 28.28, 10.97, 168.98, 23.51, 
16, 1, Clearcut_Slash, 89, 483, 75, 2187, 75, 75, 12969.65, 172.93, 0, 1134, 289, 209, 0, 342, 11, 1, 38, 244, 0, 3913.29, 3353.16, 0, 5529.05, 5.59, 0.48, 16.75, 151.33, 0, 
16, 1, Clearcut_Slash, 414, 488, 74, 2061, 150, 150, 21609.95, 144.07, 0, 1926, 597, 81, 0, 528, 13, 6, 137, 401, 163, 13983.08, 765.66, 0, 4952.96, 62.84, 3.19, 199.8, 694.07, 948.35, 
16, 1, Thinnning_Pines, 413, 511, 91, 844, 13, 13, 1419.98, 109.23, 76, 2, 1, 75, 0, 0, 0, 0, 2, 0, 0, 0.35, 1418.66, 0, 0, 0, 0, 0.97, 0, 0, 
16, 1, Thinnning_Pines, 424, 502, 96, 871, 21, 21, 2167.54, 103.22, 127, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 2167.54, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 382, 482, 100, 950, 60, 60, 423.16, 7.05, 453, 10, 6, 447, 0, 0, 0, 5, 0, 5, 0, 3.33, 414.73, 0, 0, 0, 2.55, 0, 2.55, 0, 
16, 1, Thinnning_Pines, 489, 498, 99, 878, 39, 39, 524.1, 13.44, 263, 9, 8, 255, 0, 0, 1, 7, 0, 1, 0, 2.82, 516.69, 0, 0, 0.51, 3.57, 0, 0.51, 0, 
16, 1, Thinnning_Pines, 823, 506, 89, 862, 50, 50, 5389.61, 107.79, 350, 65, 6, 344, 0, 0, 0, 65, 0, 0, 0, 2.95, 5354.46, 0, 0, 0, 32.2, 0, 0, 0, 
16, 1, Thinnning_Pines, 751, 495, 90, 882, 65, 65, 7325.62, 112.7, 504, 168, 5, 499, 0, 0, 0, 168, 0, 0, 0, 90.99, 7154.62, 0, 0, 0, 80.01, 0, 0, 0, 
16, 1, Thinnning_Pines, 316, 514, 91, 840, 40, 40, 4021.39, 100.53, 286, 91, 14, 272, 0, 0, 0, 90, 0, 1, 0, 8.23, 3968.81, 0, 0, 0, 43.84, 0, 0.51, 0, 
16, 1, Thinnning_Pines, 829, 507, 90, 862, 40, 40, 4273.47, 106.84, 258, 9, 10, 248, 0, 0, 0, 2, 0, 7, 0, 3.72, 4265.17, 0, 0, 0, 0.98, 0, 3.6, 0, 
16, 1, Thinnning_Pines, 864, 493, 95, 889, 20, 20, 300.86, 15.04, 151, 19, 10, 141, 0, 0, 1, 13, 0, 3, 2, 5.35, 285.82, 0, 0, 0.51, 6.63, 0, 1.53, 1.02, 
16, 1, Thinnning_Pines, 631, 500, 96, 874, 47, 47, 4775.18, 101.6, 284, 0, 6, 278, 0, 0, 0, 0, 0, 0, 0, 2.51, 4772.67, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 634, 491, 99, 918, 17, 17, 276.86, 16.29, 144, 20, 15, 129, 0, 0, 1, 10, 1, 4, 4, 22.19, 244.47, 0, 0, 0.51, 5.1, 0.51, 2.04, 2.04, 
16, 1, Thinnning_Pines, 171, 497, 100, 878, 33, 33, 2864.46, 86.8, 253, 20, 72, 181, 0, 0, 5, 15, 0, 0, 0, 2241.42, 613.2, 0, 0, 2.7, 7.14, 0, 0, 0, 
16, 1, Thinnning_Pines, 1074, 486, 95, 938, 6, 6, 98.94, 16.49, 43, 2, 1, 42, 0, 0, 0, 2, 0, 0, 0, 0.13, 97.79, 0, 0, 0, 1.02, 0, 0, 0, 
16, 1, Thinnning_Pines, 272, 499, 97, 875, 51, 51, 4892.43, 95.93, 358, 106, 69, 289, 0, 0, 3, 103, 0, 0, 0, 384.48, 4448.22, 0, 0, 1.65, 58.08, 0, 0, 0, 
16, 1, Thinnning_Pines, 298, 484, 95, 938, 4, 4, 70.95, 17.74, 35, 4, 4, 31, 0, 0, 0, 3, 0, 1, 0, 1.84, 67.07, 0, 0, 0, 1.53, 0, 0.51, 0, 
16, 1, Clearcut_Slash, 350, 485, 126, 2061, 14, 14, 2587.86, 184.85, 0, 182, 62, 48, 0, 40, 0, 0, 0, 32, 0, 262.49, 746.82, 0, 1555.32, 0, 0, 0, 23.23, 0, 
16, 1, Thinnning_Pines, 1010, 501, 99, 872, 48, 48, 4538.3, 94.55, 297, 59, 24, 273, 0, 0, 2, 9, 1, 41, 6, 29.38, 4476.71, 0, 0, 1.05, 5.15, 0.51, 22.47, 3.03, 
16, 1, Thinnning_Pines, 661, 487, 95, 938, 6, 6, 98.17, 16.36, 43, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 98.17, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 1120, 490, 98, 927, 38, 38, 626.46, 16.49, 270, 11, 4, 266, 0, 0, 1, 4, 0, 6, 0, 2.09, 618.76, 0, 0, 0.51, 2.04, 0, 3.06, 0, 
16, 1, Thinnning_Pines, 1118, 512, 95, 844, 65, 65, 7044.95, 108.38, 468, 184, 17, 451, 0, 0, 10, 144, 8, 22, 0, 178.7, 6776.74, 0, 0, 5.56, 68.16, 4.11, 11.68, 0, 
16, 1, Thinnning_Pines, 975, 503, 99, 871, 40, 40, 3796.67, 94.92, 236, 37, 4, 232, 0, 0, 0, 23, 0, 12, 2, 3.1, 3775.65, 0, 0, 0, 10.64, 0, 6.3, 0.98, 
16, 1, Thinnning_Pines, 953, 513, 63, 841, 7, 7, 33.19, 4.74, 30, 7, 2, 28, 0, 0, 4, 1, 0, 2, 0, 1.73, 26.8, 0, 0, 2.76, 0.49, 0, 1.41, 0, 
16, 1, Thinnning_Pines, 776, 505, 90, 862, 38, 38, 4268.39, 112.33, 275, 105, 2, 273, 0, 0, 2, 96, 0, 7, 0, 1.59, 4215.67, 0, 0, 1.09, 46.43, 0, 3.61, 0, 
16, 1, Thinnning_Pines, 788, 508, 98, 857, 49, 49, 709.83, 14.49, 286, 8, 7, 279, 0, 0, 0, 1, 0, 7, 0, 2.89, 702.86, 0, 0, 0, 0.51, 0, 3.57, 0, 
16, 1, Thinnning_Pines, 786, 494, 96, 887, 24, 24, 2497.56, 104.07, 157, 23, 3, 154, 0, 0, 0, 17, 0, 6, 0, 26.88, 2458.35, 0, 0, 0, 9.18, 0, 3.15, 0, 
16, 1, Thinnning_Pines, 580, 492, 98, 898, 24, 24, 306.73, 12.78, 127, 15, 11, 116, 0, 0, 3, 6, 0, 6, 0, 2.15, 296.93, 0, 0, 1.53, 3.06, 0, 3.06, 0, 
16, 1, Thinnning_Pines, 579, 509, 90, 856, 4, 4, 344.63, 86.16, 27, 3, 9, 18, 0, 0, 0, 3, 0, 0, 0, 100.85, 241.56, 0, 0, 0, 2.22, 0, 0, 0, 
16, 1, Thinnning_Pines, 654, 489, 96, 935, 32, 32, 533.86, 16.68, 249, 20, 0, 249, 0, 0, 1, 18, 0, 1, 0, 0, 523.66, 0, 0, 0.51, 9.18, 0, 0.51, 0, 
16, 1, Thinnning_Pines, 1095, 504, 97, 864, 40, 40, 3873.75, 96.84, 257, 64, 6, 251, 0, 0, 3, 61, 0, 0, 0, 4.47, 3838.96, 0, 0, 1.65, 28.67, 0, 0, 0, 
16, 1, Thinnning_Pines, 1102, 481, 100, 969, 26, 26, 173.56, 6.68, 205, 8, 2, 203, 0, 0, 1, 4, 0, 3, 0, 1.15, 168.33, 0, 0, 0.51, 2.04, 0, 1.53, 0, 
16, 1, Thinnning_Pines, 927, 496, 92, 881, 36, 36, 3941.16, 109.48, 244, 49, 0, 244, 0, 0, 1, 48, 0, 0, 0, 0, 3917.81, 0, 0, 0.54, 22.81, 0, 0, 0, 
17, 1, Thinnning_Pines, 74, 543, 95, 846, 37, 37, 1209.56, 32.69, 264, 0, 119, 145, 0, 0, 0, 0, 0, 0, 0, 515.81, 693.75, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Clearcut_Slash, 84, 521, 135, 2041, 52, 52, 12233.32, 235.26, 0, 797, 358, 4, 0, 161, 74, 0, 43, 147, 10, 6227.22, 2.05, 0, 5834.51, 51.21, 0, 20.35, 93.13, 4.85, 
17, 1, Clearcut_Slash, 105, 515, 129, 2057, 92, 92, 21306.7, 231.59, 0, 1249, 582, 24, 0, 272, 35, 0, 53, 283, 0, 10477.84, 17.25, 0, 10569.23, 25.12, 0, 24.17, 193.09, 0, 
17, 1, Thinnning_Pines, 413, 544, 91, 844, 13, 13, 567.24, 43.63, 76, 0, 1, 75, 0, 0, 0, 0, 0, 0, 0, 0.14, 567.1, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 424, 535, 96, 871, 21, 21, 866.5, 41.26, 127, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 866.5, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 382, 517, 100, 950, 60, 60, 165.85, 2.76, 450, 0, 6, 444, 0, 0, 0, 0, 0, 0, 0, 1.31, 164.54, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 489, 531, 99, 878, 39, 39, 206.71, 5.3, 263, 0, 8, 255, 0, 0, 0, 0, 0, 0, 0, 1.1, 205.61, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 823, 539, 89, 862, 50, 50, 2141.85, 42.84, 350, 0, 6, 344, 0, 0, 0, 0, 0, 0, 0, 1.17, 2140.68, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 751, 528, 90, 882, 65, 65, 2896.52, 44.56, 504, 0, 5, 499, 0, 0, 0, 0, 0, 0, 0, 36.39, 2860.13, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 316, 547, 91, 840, 40, 40, 1589.71, 39.74, 286, 0, 14, 272, 0, 0, 0, 0, 0, 0, 0, 3.24, 1586.47, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 829, 540, 90, 862, 40, 40, 1706.59, 42.66, 258, 0, 10, 248, 0, 0, 0, 0, 0, 0, 0, 1.49, 1705.1, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 864, 526, 95, 889, 20, 20, 115.88, 5.79, 151, 0, 10, 141, 0, 0, 0, 0, 0, 0, 0, 2.1, 113.78, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 631, 533, 96, 874, 47, 47, 1908.95, 40.62, 284, 0, 6, 278, 0, 0, 0, 0, 0, 0, 0, 0.97, 1907.98, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 634, 524, 99, 918, 17, 17, 106.13, 6.24, 144, 0, 15, 129, 0, 0, 0, 0, 0, 0, 0, 8.8, 97.33, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 171, 530, 100, 878, 33, 33, 1140.89, 34.57, 253, 0, 72, 181, 0, 0, 0, 0, 0, 0, 0, 896.29, 244.6, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 1074, 520, 95, 938, 6, 6, 39.01, 6.5, 43, 0, 1, 42, 0, 0, 0, 0, 0, 0, 0, 0.04, 38.97, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 272, 532, 97, 875, 51, 51, 1931.74, 37.88, 358, 0, 69, 289, 0, 0, 0, 0, 0, 0, 0, 153.52, 1778.22, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 298, 519, 95, 938, 4, 4, 27.36, 6.84, 35, 0, 4, 31, 0, 0, 0, 0, 0, 0, 0, 0.73, 26.63, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 1010, 534, 99, 872, 48, 48, 1801.55, 37.53, 297, 0, 24, 273, 0, 0, 0, 0, 0, 0, 0, 11.7, 1789.85, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 661, 518, 95, 938, 6, 6, 39.13, 6.52, 43, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 39.13, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 1120, 523, 98, 927, 38, 38, 247.3, 6.51, 270, 0, 4, 266, 0, 0, 0, 0, 0, 0, 0, 0.8, 246.5, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 1118, 545, 95, 844, 65, 65, 2780.31, 42.77, 468, 0, 17, 451, 0, 0, 0, 0, 0, 0, 0, 71.4, 2708.91, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 975, 536, 99, 871, 40, 40, 1510.53, 37.76, 236, 0, 4, 232, 0, 0, 0, 0, 0, 0, 0, 1.22, 1509.31, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 953, 546, 63, 841, 7, 7, 11.27, 1.61, 30, 0, 2, 28, 0, 0, 0, 0, 0, 0, 0, 0.68, 10.59, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 776, 538, 90, 862, 38, 38, 1685.94, 44.37, 275, 0, 2, 273, 0, 0, 0, 0, 0, 0, 0, 0.63, 1685.31, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 788, 541, 98, 857, 49, 48, 281.08, 5.86, 286, 0, 7, 279, 0, 0, 0, 0, 0, 0, 0, 1.09, 279.99, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 786, 527, 96, 887, 24, 24, 993.6, 41.4, 157, 0, 3, 154, 0, 0, 0, 0, 0, 0, 0, 10.74, 982.86, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 580, 525, 98, 898, 24, 24, 119.13, 4.96, 127, 0, 11, 116, 0, 0, 0, 0, 0, 0, 0, 0.82, 118.31, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 579, 542, 90, 856, 4, 4, 136.89, 34.22, 27, 0, 9, 18, 0, 0, 0, 0, 0, 0, 0, 40.3, 96.59, 0, 0, 0, 0, 0, 0, 0, 
