Time,Ecoregion,SoilType,NrOfCohorts,MaxLayerStdev,Layers,PAR0,Tmin(C),Tave(C),Tday(C),Tmax(C),Precip(mm/mo),CO2(ppm),O3(cum_ppb_h,RunOff(mm/mo),Leakage(mm),PET(mm),Evaporation(mm),Transpiration(mm),Interception(mm),PrecLoss(mm/mo),water(mm),PressureHead(mm),SnowPack(mm),LAI(m2),VPD(kPa),GrossPsn(gC_m2_mo),NetPsn(gC_m2_mo),MaintenanceRespiration(gC_mo),Wood(gDW),Root(gDW),Fol(gDW),NSC(gC),HeteroResp(gC_mo),Litter(gDW_m2),CWD(gDW_m2),WoodSenescence(gDW_m2),FoliageSenescence(gDW_m2),SubCanopyPAR,FrostDepth(mm),LeakageFrac(-)
2036.917,SALO1,SALO,2,1079,1,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,45.43478,0,0,0,7.842761,20.69789,188.5732,3,0,0,0.5443873,0,0,2.291894,3216,1583,0,1007.019,78,258.195640563965,242.560005187988,45,86,190.3326,1000,1
2037,SALO1,SALO,2,1212,1,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,36.43112,0,0,0,0,15.61335,188.5732,3,0,0,0.4528019,0,0,1.923705,3594,1770,0,388.6049,86,191,274.056001663208,50,86,238.8508,1000,1
2037.083,SALO1,SALO,2,1212,1,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,92.2049,0.09890413,0.09890413,0,0,39.51639,188.4743,3,0,0,0.5923707,0,0,2.68066,3594,1770,0,385.9242,86,191,274.056001663208,50,86,290.8213,1000,1
2037.167,SALO1,SALO,2,1212,1,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0.6714172,0,0,19.27404,0,7.322303,185.6143,3,0,1.196284,1.038475,98.18417,85.72568,4.75358,3594,1770,96.36929,423.5302,86,191,274.056001663208,50,86,228.5869,1000,1
2037.25,SALO1,SALO,2,1212,1,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,25.58194,0,0,23.35957,8.613437,20.33421,184.1194,3,0,1.196284,1.101895,112.1475,98.93726,5.390024,3594,1770,96.36929,517.0773,86,191,274.056001663208,50,86,276.2652,1000,1
2037.333,SALO1,SALO,2,1212,1,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,62.99129,0,0,28.91693,16.4938,38.93781,183.0661,3,0,1.196284,1.159148,131.971,114.3579,7.385634,3594,1770,96.36929,624.0497,86,191,274.056001663208,50,86,263.2232,1000,1
2037.417,SALO1,SALO,2,1212,1,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,39.28149,1.81912,0,39.90508,15.02335,35.46645,186.6346,3,0,1.196284,1.587563,132.9725,111.4472,10.63681,3594,1770,96.36929,724.8602,86,191,274.056001663208,50,86,315.1379,1000,1
2037.5,SALO1,SALO,2,1212,1,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,62.35036,2.623126,0,43.52557,19.18692,45.2956,186.4484,3,0,1.196284,1.833664,125.5711,101.1778,10.73179,3594,1770,96.36929,815.3063,86,191,274.056001663208,50,86,326.4001,1000,1
2037.583,SALO1,SALO,2,1212,1,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,27.43178,0,0,38.59737,11.81993,27.90396,185.5285,3,0,1.196284,1.716394,118.9613,95.12646,10.73179,3594,1770,96.36929,899.7009,86,191,274.056001663208,50,86,260.4123,1000,1
2037.667,SALO1,SALO,2,1212,1,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,223.4166,0,0,28.26253,45.99841,108.591,187.2285,3,0,1.196284,1.34483,111.1754,90.5593,9.418846,3594,1770,96.36929,980.8413,86,191,274.056001663208,50,86,212.2134,1000,1
2037.75,SALO1,SALO,2,1212,1,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,114.6309,0,0,22.24802,24.90274,58.78927,187.5245,3,0,1.196284,1.208028,97.427,81.93422,5.922647,3594,1770,96.36929,1056.853,86,191,274.056001663208,50,86,193.5497,1000,1
2037.833,SALO1,SALO,2,1212,1,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,5.737,0,0,11.25896,3.085886,7.285021,187.5269,3,0,1.196284,0.9214814,64.63633,54.97146,3.667745,3594,1770,96.36929,1108.157,86,191,274.056001663208,50,86,143.0117,1000,1
2037.917,SALO1,SALO,2,1212,1,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,46.67444,0,0,0,8.663226,20.45175,188.5732,3,0,0,0.5443873,0,0,2.562268,3594,1770,0,1105.594,86,287.369293212891,274.056001663208,50,95,190.3326,1000,1
2038,SALO1,SALO,2,1350,1,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,36.43112,0,0,0,0,15.61335,188.5732,3,0,0,0.4528019,0,0,2.150293,4007,1973,0,429.5407,97,212,309.072004318237,57,95,238.8508,1000,1
2038.083,SALO1,SALO,2,1350,1,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,92.2049,0.09890413,0.09890413,0,0,39.51639,188.4743,3,0,0,0.5923707,0,0,2.988813,4007,1973,0,426.5519,97,212,309.072004318237,57,95,290.8213,1000,1
2038.167,SALO1,SALO,2,1350,1,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,2.638535,0,0,21.01909,0,7.322303,181.9021,3,0,1.325011,1.038475,107.0737,93.35337,5.300023,4007,1973,106.1296,466.847,97,212,309.072004318237,57,95,212.1419,1000,1
2038.25,SALO1,SALO,2,1350,1,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,17.0943,0,0,25.5006,9.48036,20.07413,186.1468,3,0,1.325011,1.101895,122.4264,107.8782,6.009629,4007,1973,106.1296,568.7155,97,212,309.072004318237,57,95,256.3902,1000,1
2038.333,SALO1,SALO,2,1350,1,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,57.19266,0,0,31.56354,18.15386,38.43979,187.0835,3,0,1.325011,1.159148,144.0495,124.6526,8.234643,4007,1973,106.1296,685.1335,97,212,309.072004318237,57,95,244.2864,1000,1
2038.417,SALO1,SALO,2,1350,1,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,40.79791,0.2197099,0,43.61256,16.53542,35.01283,184.3697,3,0,1.325011,1.587563,145.3267,121.6213,11.85955,4007,1973,106.1296,794.8954,97,212,309.072004318237,57,95,292.4662,1000,1
2038.5,SALO1,SALO,2,1350,1,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,66.24013,0.9605305,0,47.59186,21.11804,44.71627,174.8757,4,0,1.325011,1.833664,137.3023,110.4385,11.96545,4007,1973,106.1296,893.3685,97,212,309.072004318237,57,95,302.9181,1000,1
2038.583,SALO1,SALO,2,1350,1,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,12.87086,0,0,42.15664,13.00958,27.54707,184.1248,3,0,1.325011,1.716394,129.9313,103.6825,11.96545,4007,1973,106.1296,985.0856,97,212,309.072004318237,57,95,241.6777,1000,1
2038.667,SALO1,SALO,2,1350,1,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,223.5514,0,0,30.82875,50.62806,107.2021,179.8829,3,0,1.325011,1.34483,121.27,98.56596,10.50158,4007,1973,106.1296,1073.15,97,212,309.072004318237,57,95,196.9463,1000,1
2038.75,SALO1,SALO,2,1350,1,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,105.9041,0,0,24.24727,27.40915,58.03735,185.1521,3,0,1.325011,1.208028,106.182,89.12009,6.60348,4007,1973,106.1296,1155.666,97,212,309.072004318237,57,95,179.6253,1000,1
2038.833,SALO1,SALO,2,1350,1,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,3.563446,0,0,12.24636,3.396474,7.191844,186.1233,3,0,1.325011,0.9214814,70.30486,59.66113,4.089367,4007,1973,106.1296,1211.238,97,212,309.072004318237,57,95,132.7231,1000,1
2038.917,SALO1,SALO,2,1350,1,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,44.66042,0,0,0,9.535161,20.19017,188.5732,3,0,0,0.5443873,0,0,2.856812,4007,1973,0,1208.381,97,318.129627227783,309.072004318237,57,105,190.3326,1000,1
2039,SALO1,SALO,2,1498,1,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,36.43112,0,0,0,0,15.61335,188.5732,3,0,0,0.4528019,0,0,2.397478,4456,2194,0,473.1074,107,235,348.624004364014,63,105,238.8508,1000,1
2039.083,SALO1,SALO,2,1498,1,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,92.2049,0.09890413,0.09890413,0,0,39.51639,188.4743,3,0,0,0.5923707,0,0,3.323153,4456,2194,0,469.7842,107,235,348.624004364014,63,105,290.8213,1000,1
2039.167,SALO1,SALO,2,1498,1,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,1.454315,0,0,22.81163,0,7.322303,181.2939,3,0,1.462553,1.038475,116.2051,101.1528,5.892905,4456,2194,116.4329,512.6492,107,235,348.624004364014,63,105,195.8759,1000,1
2039.25,SALO1,SALO,2,1498,1,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,12.39662,0,0,27.70566,10.39441,19.79992,187.3913,3,0,1.462553,1.101895,133.0127,117.0522,6.68189,4456,2194,116.4329,623.0195,107,235,348.624004364014,63,105,236.7313,1000,1
2039.333,SALO1,SALO,2,1498,1,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,60.7753,0,0,34.28866,19.90416,37.9147,180.795,3,0,1.462553,1.159148,156.4864,135.2064,9.155803,4456,2194,116.4329,749.0701,107,235,348.624004364014,63,105,225.5556,1000,1
2039.417,SALO1,SALO,2,1498,1,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,40.46346,0,0,47.44324,18.12968,34.53455,173.469,4,0,1.462553,1.587563,158.0914,132.0846,13.18621,4456,2194,116.4329,867.9683,107,235,348.624004364014,63,105,270.0413,1000,1
2039.5,SALO1,SALO,2,1498,1,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,38.26901,0,0,51.79902,23.15413,44.10544,186.3137,3,0,1.462553,1.833664,149.4399,119.9681,13.30396,4456,2194,116.4329,974.6326,107,235,348.624004364014,63,105,279.6917,1000,1
2039.583,SALO1,SALO,2,1498,1,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,27.87282,0,0,45.82878,14.2639,27.17077,176.0106,4,0,1.462553,1.716394,141.2493,112.4522,13.30396,4456,2194,116.4329,1073.781,107,235,348.624004364014,63,105,223.1469,1000,1
2039.667,SALO1,SALO,2,1498,1,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,203.5378,0,0,33.46745,55.50935,105.7377,185.7266,3,0,1.462553,1.34483,131.6497,106.7415,11.67633,4456,2194,116.4329,1168.846,107,235,348.624004364014,63,105,181.8454,1000,1
2039.75,SALO1,SALO,2,1498,1,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,105.5227,0,0,26.29815,30.0518,57.24455,187.4763,3,0,1.462553,1.208028,115.1631,96.44476,7.342172,4456,2194,116.4329,1257.948,107,235,348.624004364014,63,105,165.8524,1000,1
2039.833,SALO1,SALO,2,1498,1,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,4.462814,0,0,13.25422,3.723945,7.093604,186.311,3,0,1.462553,0.9214814,76.09085,64.4138,4.54682,4456,2194,116.4329,1317.816,107,235,348.624004364014,63,105,122.5465,1000,1
2039.917,SALO1,SALO,2,1498,1,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,44.20457,0,0,0,10.45449,19.91437,188.5732,3,0,0,0.5443873,0,0,3.176386,4456,2194,0,1314.639,107,351.432941436768,348.624004364014,63,115,190.3326,1000,1
2040,SALO1,SALO,2,1657,1,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,36.43112,0,0,0,0,15.61335,188.5732,3,0,0,0.4528019,0,0,2.66567,4940,2433,0,519.111,119,260,391.752006530762,70,115,238.8508,1000,1
2040.083,SALO1,SALO,2,1657,1,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,92.2049,0.09890413,0.09890413,0,0,39.51639,188.4743,3,0,0,0.5923707,0,0,3.683901,4940,2433,0,515.427,119,260,391.752006530762,70,115,290.8213,1000,1
2040.167,SALO1,SALO,2,1657,1,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0,0,0,24.69361,0,7.322303,180.8662,3,0,1.60839,1.038475,125.7921,109.346,6.539512,4940,2433,127.2141,560.9871,119,260,391.752006530762,70,115,179.989,1000,1
2040.25,SALO1,SALO,2,1657,1,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,9.066391,0,0,30.01597,11.34994,19.51326,187.3148,3,0,1.60839,1.101895,144.1043,126.6659,7.414243,4940,2433,127.2141,680.2388,119,260,391.752006530762,70,115,217.5308,1000,1
2040.333,SALO1,SALO,2,1657,1,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,51.9458,0,0,37.11453,21.73391,37.36578,185.4412,3,0,1.60839,1.159148,169.3831,146.1326,10.15548,4940,2433,127.2141,816.2158,119,260,391.752006530762,70,115,207.2615,1000,1
2040.417,SALO1,SALO,2,1657,1,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,41.31859,0,0,51.36446,19.7963,34.03457,172.1721,4,0,1.60839,1.587563,171.1577,142.7428,14.61941,4940,2433,127.2141,944.3392,119,260,391.752006530762,70,115,248.1391,1000,1
2040.5,SALO1,SALO,2,1657,1,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,33.83272,0,0,56.04012,25.28263,43.46689,183.722,3,0,1.60839,1.833664,161.6755,129.4747,14.74818,4940,2433,127.2141,1059.066,119,260,391.752006530762,70,115,257.0068,1000,1
2040.583,SALO1,SALO,2,1657,1,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,12.37204,0,0,49.47356,15.57515,26.7774,184.357,3,0,1.60839,1.716394,152.4829,121.0193,14.74818,4940,2433,127.2141,1165.337,119,260,391.752006530762,70,115,205.0482,1000,1
2040.667,SALO1,SALO,2,1657,1,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,204.3723,0,0,36.05605,60.61219,104.2068,187.0779,3,0,1.60839,1.34483,141.8325,114.6179,12.93381,4940,2433,127.2141,1267.021,119,260,391.752006530762,70,115,167.0965,1000,1
2040.75,SALO1,SALO,2,1657,1,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,105.3823,0,0,28.29539,32.81439,56.41577,185.037,3,0,1.60839,1.208028,123.9092,103.4577,8.131121,4940,2433,127.2141,1362.348,119,260,391.752006530762,70,115,152.4007,1000,1
2040.833,SALO1,SALO,2,1657,1,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0.4660187,0,0,14.23406,4.066278,6.990903,186.6491,3,0,1.60839,0.9214814,81.716,68.95771,5.036015,4940,2433,127.2141,1426.27,119,260,391.752006530762,70,115,112.6072,1000,1
2040.917,SALO1,SALO,2,1657,1,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,43.86998,0,0,0,11.41555,19.62605,188.5732,3,0,0,0.5443873,0,0,3.520627,4940,2433,0,1422.749,119,387.214080810547,391.752006530762,70,126,190.3326,1000,1
2041,SALO1,SALO,2,1846,1,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,36.43112,0,0,0,0,15.61335,188.5732,3,0,0,0.4528019,0,0,2.955044,5458,2688,0,567.2646,131,286,439.448001861572,78,126,238.8508,1000,1
2041.083,SALO1,SALO,2,1846,1,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,92.2049,0.09890413,0.09890413,0,0,39.51639,188.4743,3,0,0,0.5923707,0,0,4.070612,5458,2688,0,563.1938,131,286,439.448001861572,78,126,290.8213,1000,1
2041.167,SALO1,SALO,2,1846,1,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0,0,0,26.47373,0,7.322303,179.0861,3,0,1.761734,1.038475,134.8602,116.9689,7.218363,5458,2688,138.3933,610.6674,131,286,439.448001861572,78,126,164.672,1000,1
2041.25,SALO1,SALO,2,1846,1,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,4.932739,0,0,32.2276,12.33975,19.21632,186.7638,3,0,1.761734,1.101895,154.7221,135.7513,8.184811,5458,2688,138.3933,738.2339,131,286,439.448001861572,78,126,199.0191,1000,1
2041.333,SALO1,SALO,2,1846,1,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,45.8075,0,0,39.87555,23.62928,36.79717,186.9409,3,0,1.761734,1.159148,181.9838,156.6902,11.21517,5458,2688,138.3933,883.7089,131,286,439.448001861572,78,126,189.6237,1000,1
2041.417,SALO1,SALO,2,1846,1,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,23.55128,0,0,55.33774,21.5227,33.51665,186.2573,3,0,1.761734,1.587563,184.3976,153.4857,16.15211,5458,2688,138.3933,1021.042,131,286,439.448001861572,78,126,227.0226,1000,1
2041.5,SALO1,SALO,2,1846,1,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,41.46761,0,0,60.48801,27.48749,42.80543,184.181,3,0,1.761734,1.833664,174.5077,139.4772,16.29634,5458,2688,138.3933,1144.223,131,286,439.448001861572,78,126,235.1357,1000,1
2041.583,SALO1,SALO,2,1846,1,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,14.62245,0,0,53.38147,16.93343,26.36992,177.7068,4,0,1.761734,1.716394,164.5275,130.299,16.29634,5458,2688,138.3933,1258.226,131,286,439.448001861572,78,126,187.5988,1000,1
2041.667,SALO1,SALO,2,1846,1,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,194.8604,0,0,38.86772,65.89807,102.6211,183.4279,3,0,1.761734,1.34483,152.8926,123.2865,14.30262,5458,2688,138.3933,1367.209,131,286,439.448001861572,78,126,152.8767,1000,1
2041.75,SALO1,SALO,2,1846,1,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,95.22449,0,0,30.48066,35.67607,55.55727,187.3565,3,0,1.761734,1.208028,133.4788,111.2301,8.993605,5458,2688,138.3933,1469.446,131,286,439.448001861572,78,126,139.4315,1000,1
2041.833,SALO1,SALO,2,1846,1,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,2.671158,0,0,15.29506,4.420891,6.88452,185.4542,3,0,1.761734,0.9214814,87.8071,73.92764,5.56951,5458,2688,138.3933,1537.804,131,286,439.448001861572,78,126,103.0244,1000,1
2041.917,SALO1,SALO,2,1846,1,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,41.97815,0,0,0,12.41108,19.3274,188.5732,3,0,0,0.5443873,0,0,3.890832,5458,2688,0,1533.913,131,424.393341064453,439.448001861572,78,137,190.3326,1000,1
2042,SALO1,SALO,2,2059,1,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,36.43112,0,0,0,0,15.61335,188.5732,3,0,0,0.4528019,0,0,3.265244,6013,2961,0,617.2174,144,314,491.67200088501,85,137,238.8508,1000,1
2042.083,SALO1,SALO,2,2059,1,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,92.2049,0.09890413,0.09890413,0,0,39.51639,188.4743,3,0,0,0.5923707,0,0,4.483639,6013,2961,0,612.7338,144,314,491.67200088501,85,137,290.8213,1000,1
2042.167,SALO1,SALO,2,2059,1,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0,0,0,28.30774,0,7.322303,177.252,4,0,1.922171,1.038475,144.2029,124.8208,7.950778,6013,2961,149.9252,662.1375,144,314,491.67200088501,85,137,150.0401,1000,1
2042.25,SALO1,SALO,2,2059,1,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,1.389084,0,0,34.50124,13.35922,18.91048,185.4861,3,0,1.922171,1.101895,165.6377,145.0862,9.015286,6013,2961,149.9252,798.2081,144,314,491.67200088501,85,137,181.3352,1000,1
2042.333,SALO1,SALO,2,2059,1,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,44.50659,0,0,42.68407,25.58146,36.21152,182.789,3,0,1.922171,1.159148,194.8014,167.4,12.35312,6013,2961,149.9252,953.2553,144,314,491.67200088501,85,137,172.7746,1000,1
2042.417,SALO1,SALO,2,2059,1,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,27.12737,0,0,59.32902,23.30083,32.98321,173.2935,4,0,1.922171,1.587563,197.6974,164.2097,17.791,6013,2961,149.9252,1099.674,144,314,491.67200088501,85,137,206.8505,1000,1
2042.5,SALO1,SALO,2,2059,1,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,27.17628,0,0,64.89169,29.75841,42.12416,179.5152,3,0,1.922171,1.833664,187.2123,149.2628,17.94986,6013,2961,149.9252,1230.987,144,314,491.67200088501,85,137,214.2427,1000,1
2042.583,SALO1,SALO,2,2059,1,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,2.142761,0,0,57.19255,18.33241,25.95022,180.7304,3,0,1.922171,1.716394,176.2737,139.193,17.94986,6013,2961,149.9252,1352.23,144,314,491.67200088501,85,137,170.9297,1000,1
2042.667,SALO1,SALO,2,2059,1,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,188.034,0,0,41.57832,71.34235,100.9878,186.7563,3,0,1.922171,1.34483,163.5552,131.4821,15.75385,6013,2961,149.9252,1467.958,144,314,491.67200088501,85,137,139.2928,1000,1
2042.75,SALO1,SALO,2,2059,1,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,98.99736,0,0,32.57191,38.62351,54.67303,182.7574,3,0,1.922171,1.208028,142.6367,118.534,9.906146,6013,2961,149.9252,1576.587,144,314,491.67200088501,85,137,127.0423,1000,1
2042.833,SALO1,SALO,2,2059,1,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,16.30795,4.78613,6.774948,182.2576,3,0,1.922171,0.9214814,93.62196,78.58597,6.134624,6013,2961,149.9252,1649.038,144,314,491.67200088501,85,137,93.87012,1000,1
2042.917,SALO1,SALO,2,2059,1,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,38.06386,0,0,0,13.43644,19.01979,188.5732,3,0,0,0.5443873,0,0,4.285618,6013,2961,0,1644.753,144,463.925186157227,491.67200088501,85,149,190.3326,1000,1
2043,SALO1,SALO,2,2275,1,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,36.43112,0,0,0,0,15.61335,188.5732,3,0,0,0.4528019,0,0,3.596554,6600,3250,0,668.7653,159,343,548.480003356934,95,149,238.8508,1000,1
2043.083,SALO1,SALO,2,2275,1,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,92.2049,0.09890413,0.09890413,0,0,39.51639,188.4743,3,0,0,0.5923707,0,0,4.921721,6600,3250,0,663.8434,159,343,548.480003356934,95,149,290.8213,1000,1
2043.167,SALO1,SALO,2,2275,1,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,1.220459,0,0,30.11247,0,7.322303,174.2269,4,0,2.088656,1.038475,153.3964,132.4892,8.727623,6600,3250,161.7215,714.8302,159,343,548.480003356934,95,149,136.2295,1000,1
2043.25,SALO1,SALO,2,2275,1,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,36.74524,14.39997,18.59825,180.8775,3,0,2.088656,1.101895,176.411,154.2424,9.896141,6600,3250,161.7215,859.1763,159,343,548.480003356934,95,149,164.6441,1000,1
2043.333,SALO1,SALO,2,2275,1,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,33.90588,0,0,45.45576,27.57437,35.61364,184.6144,3,0,2.088656,1.159148,207.4508,177.8935,13.5601,6600,3250,161.7215,1023.51,159,343,548.480003356934,95,149,156.8715,1000,1
2043.417,SALO1,SALO,2,2275,1,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,14.35388,0,0,63.28586,25.11608,32.43863,182.6648,3,0,2.088656,1.587563,210.8825,174.7599,19.5293,6600,3250,161.7215,1178.74,159,343,548.480003356934,95,149,187.8108,1000,1
2043.5,SALO1,SALO,2,2275,1,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,24.58441,0,0,69.26622,32.07674,41.42866,185.4811,3,0,2.088656,1.833664,199.8327,158.8973,19.70368,6600,3250,161.7215,1317.934,159,343,548.480003356934,95,149,194.5226,1000,1
2043.583,SALO1,SALO,2,2275,1,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,3.671036,0,0,60.96584,19.7606,25.52176,180.3951,3,0,2.088656,1.716394,187.9034,147.9051,19.70368,6600,3250,161.7215,1446.135,159,343,548.480003356934,95,149,155.1963,1000,1
2043.667,SALO1,SALO,2,2275,1,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,181.2002,0,0,44.25121,76.90027,99.32042,186.6913,3,0,2.088656,1.34483,174.0695,139.4728,17.2931,6600,3250,161.7215,1568.315,159,343,548.480003356934,95,149,126.4715,1000,1
2043.75,SALO1,SALO,2,2275,1,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,93.41759,0,0,34.62779,41.63247,53.77035,184.1101,3,0,2.088656,1.208028,151.6397,125.6406,10.87404,6600,3250,161.7215,1683.082,159,343,548.480003356934,95,149,115.3486,1000,1
2043.833,SALO1,SALO,2,2275,1,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0,0,0,17.29831,5.158993,6.663089,182.3589,3,0,2.088656,0.9214814,99.30748,83.08844,6.734018,6600,3250,161.7215,1759.436,159,343,548.480003356934,95,149,85.2298,1000,1
2043.917,SALO1,SALO,2,2275,1,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,37.43253,0,0,0,14.4832,18.70576,188.5732,3,0,0,0.5443873,0,0,4.704351,6600,3250,0,1754.732,159,504.721534729004,548.480003356934,95,161,190.3326,1000,1
2044,SALO1,SALO,2,2471,1,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,36.43112,0,0,0,0,15.61335,188.5732,3,0,0,0.4528019,0,0,3.947961,7219,3555,0,721.5195,175,373,609.800006866455,104,161,238.8508,1000,1
2044.083,SALO1,SALO,2,2471,1,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,92.2049,0.09890413,0.09890413,0,0,39.51639,188.4743,3,0,0,0.5923707,0,0,5.383559,7219,3555,0,716.1359,175,373,609.800006866455,104,161,290.8213,1000,1
2044.167,SALO1,SALO,2,2471,1,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,1.454315,0,0,31.96069,0,7.322303,172.1448,4,0,2.259861,1.038475,162.8114,140.36,9.556675,7219,3555,173.6667,768.7889,175,373,609.800006866455,104,161,123.3521,1000,1
2044.25,SALO1,SALO,2,2471,1,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,0,0,0,39.03286,15.4523,18.28255,175.7712,4,0,2.259861,1.101895,187.3937,163.5876,10.83498,7219,3555,173.6667,921.5416,175,373,609.800006866455,104,161,149.0806,1000,1
